dates,days,day1,population,susceptibles,isolated,isolatedinfected,infectednotisolated,infected,importedinfections,accumulatedinfected,tested_mit,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,actualdeaths,reff,positive rate,detection rate
2020-01-31,30,30,65273999.0,65273818.099999994,0.0,0.0,187.9,187.9,0.0,87.9,0.0,0.0,0.0,3.0,0.0,3.0,0.0,10.0,26.813000000000002,0.0,0.0,0.0,2.9699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.1077611929368695e-07,1.3466311448146452e-06,0.0,0.14269824374667378,,0.0
2020-02-01,33,33,65273999.0,65273773.8,0.0,0.0,232.3,232.3,0.0,122.3,0.0,0.0,0.0,3.0,0.0,3.0,0.0,10.0,34.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.26289189053669e-07,1.8736403755498419e-06,0.0,0.14788204907447267,,0.0
2020-02-02,36,36,65273999.0,65273720.5,0.0,0.0,285.5,285.5,0.0,165.4,0.0,0.0,0.0,3.0,0.0,3.0,0.0,10.0,43.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.625455872559609e-07,2.5339339175465566e-06,0.0,0.15147810858143607,,0.0
2020-02-03,39,39,65273999.0,65273656.599999994,0.0,0.0,349.5,349.5,0.0,219.4,0.0,0.0,0.0,3.0,0.0,3.0,0.0,10.0,53.922000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,8.26086969177421e-07,3.361215849514598e-06,0.0,0.15428326180257512,,0.0
2020-02-04,42,42,65273999.0,65273580.8,0.0,0.0,424.20000000000005,424.20000000000005,0.0,285.2,0.0,0.0,0.0,4.0,0.0,3.0,0.0,10.0,65.776,0.0,0.0,0.0,1.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.007690673280183e-06,4.369274203653433e-06,0.0,0.15505893446487504,,0.0
2020-02-05,45,45,65273999.0,65273489.599999994,0.0,0.0,511.0,511.0,0.0,366.4,0.0,0.0,0.0,8.5,0.0,3.0,0.0,10.0,81.3,0.0,0.0,0.0,4.495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.2455189086852178e-06,5.613261108760932e-06,0.0,0.15909980430528375,,0.0
2020-02-06,48,48,65273999.0,65273379.5,0.0,0.0,612.9,612.9,0.0,466.4,0.0,0.0,0.0,16.5,0.0,3.0,0.0,10.0,99.939,0.0,0.0,0.0,7.959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.5310690555361866e-06,7.145264686479527e-06,0.0,0.16305922662750855,,0.0
2020-02-07,51,51,65273999.0,65273247.199999996,0.0,0.0,733.9,733.9,0.0,588.8,0.0,0.0,0.0,27.9,0.0,3.0,0.0,10.0,122.31299999999999,0.0,0.0,0.0,11.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.873839536014945e-06,9.020437065607088e-06,0.0,0.16666167052731978,,0.0
2020-02-08,54,54,65273999.0,65273088.8,0.0,0.0,877.1,877.1,0.0,737.0999999999999,0.0,0.0,0.0,43.1,0.0,3.0,0.0,10.0,148.475,0.0,0.0,0.0,15.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.274642312017684e-06,1.1292398371363764e-05,0.0,0.16927944362102382,,0.0
2020-02-09,57,57,65273999.0,65272899.89999999,0.0,0.0,1045.7,1045.7,0.0,916.1,0.0,0.0,0.0,63.5,0.0,3.0,0.0,10.0,178.85899999999998,0.0,0.0,0.0,20.283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.7401262790717017e-06,1.403468477548005e-05,0.0,0.17104236396672082,,0.0
2020-02-10,60,60,65273999.0,65272675.39999999,0.0,0.0,1243.7,1243.7,0.0,1130.7,0.0,0.0,0.0,90.0,0.0,3.0,0.0,10.0,214.555,0.0,0.0,0.0,26.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.2869902761741317e-06,1.7322364453264156e-05,0.0,0.17251346787810565,,0.0
2020-02-11,63,63,65273999.0,65272408.5,0.0,0.0,1476.6,1476.6,0.0,1387.5,0.0,0.0,0.0,124.0,0.0,3.0,0.0,10.0,256.86899999999997,0.0,0.0,0.0,33.994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,3.935242270049978e-06,2.1256549640845507e-05,0.0,0.17395977245022348,,0.0
2020-02-12,66,66,65273999.0,65272091.5,0.0,0.0,1750.6999999999998,1750.6999999999998,0.0,1694.6000000000001,0.0,0.0,0.0,166.8,0.0,3.0,0.0,10.0,307.002,0.0,0.0,0.0,42.793000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,4.703281623667642e-06,2.5961332628019313e-05,0.0,0.17535957045753128,,0.0
2020-02-13,69,69,65273999.0,65271715.5,0.0,0.0,2073.3999999999996,2073.3999999999996,0.0,2060.5,0.0,0.0,0.0,220.10000000000002,0.0,3.0,0.0,10.0,366.00800000000004,0.0,0.0,0.0,53.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,5.6072556547362766e-06,3.156693371889165e-05,0.0,0.17652551364907887,,0.0
2020-02-14,72,72,65273999.0,65271270.2,0.0,0.0,2453.7,2453.7,0.0,2495.9,0.0,0.0,0.0,285.2,0.0,3.0,0.0,10.0,435.31899999999996,0.0,0.0,0.0,65.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,6.669102654488811e-06,3.8237277296278414e-05,0.0,0.17741329420874596,,0.0
2020-02-15,75,75,65273999.0,65270743.400000006,0.0,0.0,2900.1,2900.1,0.0,3012.7,0.0,0.0,0.0,365.6,0.0,3.0,0.0,10.0,516.8299999999999,0.0,0.0,0.0,80.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,7.917854090723014e-06,4.6154671785928114e-05,3.0,0.1782110961690976,,0.0
2020-02-16,78,78,65273999.0,65270120.5,0.0,0.0,3424.0,3424.0,0.0,3625.5,0.0,0.0,0.0,464.5,0.0,3.0,0.0,10.0,612.807,0.0,0.0,0.0,98.891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9.388225164509991e-06,5.554278971018767e-05,3.0,0.1789740070093458,,0.0
2020-02-17,81,81,65273999.0,65269384.7,0.0,0.0,4038.6000000000004,4038.6000000000004,0.0,4351.2,0.0,0.0,0.0,585.6,0.0,3.0,0.0,10.0,725.7379999999999,0.0,0.0,0.0,121.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.1118332124863377e-05,6.66605396736915e-05,3.0,0.1797003912246818,,0.0
2020-02-18,84,84,65273999.0,65268516.0,0.0,0.0,4760.6,4760.6,0.0,5210.0,0.0,0.0,0.0,732.4,0.0,3.0,0.0,10.0,858.8230000000001,0.0,0.0,0.0,146.92000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.315719908627017e-05,7.981738639913881e-05,3.0,0.1804022602193001,,0.0
2020-02-19,87,87,65273999.0,65267490.900000006,0.0,0.0,5608.6,5608.6,0.0,6225.1,0.0,0.0,0.0,909.4000000000001,0.0,3.0,0.0,10.0,1015.057,0.0,0.0,0.0,176.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.555070955588304e-05,9.536875471656027e-05,3.0,0.18098224155760795,,0.0
2020-02-20,90,90,65273999.0,65266282.400000006,0.0,0.0,6604.700000000001,6604.700000000001,0.0,7423.5,0.0,0.0,0.0,1121.8,0.0,3.0,0.0,10.0,1198.414,0.0,0.0,0.0,212.30599999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.8359745355880523e-05,0.00011372828559193991,3.0,0.18144866534437595,,0.0
2020-02-21,93,93,65273999.0,65264859.0,0.0,0.0,7774.1,7774.1,0.0,8837.1,0.0,0.0,0.0,1375.9,0.0,3.0,0.0,10.0,1413.553,0.0,0.0,0.0,254.178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.1655682532948534e-05,0.00013538468816656998,3.0,0.18182850747996554,,0.0
2020-02-22,96,96,65273998.8,65263182.8,0.0,0.0,9146.4,9146.4,0.0,10503.2,0.0,0.0,0.2,1679.6999999999998,0.0,3.0,0.0,10.0,1666.205,0.0,0.0,0.0,303.786,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,2.5526320290338945e-05,0.00016090940026796706,3.0,0.18217058077494971,,0.0
2020-02-23,99,99,65273998.699999996,65261209.8,0.0,0.0,10757.0,10757.0,0.0,12466.3,0.0,0.0,0.30000000000000004,2041.8,0.0,3.0,0.0,10.0,1963.003,0.0,0.0,0.0,362.172,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,,3.0073276328940454e-05,0.0001909841628868985,3.0,0.1824861020730687,,0.0
2020-02-24,102,102,65273998.6,65258888.2,0.4,0.0,12647.7,12647.8,0.0,14777.8,8.3,0.4,0.4,2472.7,0.0,3.0,8.3,10.0,2311.594,0.4,0.0,0.4,430.75700000000006,0.0,0.0,0.1,0.0,0.4,7.7,0.0,0.0,1.0,3.541370299934406e-05,0.00022639642609545907,3.0,0.18276648903366594,0.048192771084337345,0.00017304076753962852
2020-02-25,105,105,65273998.400000006,65256157.3,1.9,0.0,14866.800000000001,14866.900000000001,0.0,17498.7,35.4,1.9,0.6000000000000001,2984.0,0.0,3.0,27.3,10.0,2720.792,1.4,0.0,1.4,511.414,0.0,0.0,0.2,0.0,1.3,25.7,0.0,0.0,1.0,4.1682631165428954e-05,0.0002680807125184475,3.0,0.18301004244328,0.05128205128205128,0.0005145560557367119
2020-02-26,108,108,65273998.099999994,65252946.400000006,5.0,0.30000000000000004,17471.0,17471.300000000003,0.0,20699.6,94.0,5.0,0.8999999999999999,3590.3,0.0,3.0,58.6,10.0,3201.007,3.1,0.30000000000000004,3.1,606.386,0.0,0.0,0.30000000000000004,0.30000000000000004,3.0,55.4,0.0,0.09090909090909093,1.0,4.9039542439181466e-05,0.00031711861694588004,6.0,0.18321515857434761,0.052901023890784986,0.0009684452423877861
2020-02-27,111,111,65273997.7,65249171.800000004,10.0,0.8999999999999999,20526.6,20527.3,0.0,24464.2,185.7,10.0,1.3,4308.6,0.0,3.0,91.7,10.0,3764.6050000000005,5.0,0.4,5.0,718.1320000000001,0.0,0.0,0.30000000000000004,0.4,4.6,86.7,0.0,0.08,1.0,5.7673884435608885e-05,0.00037479242672461597,6.0,0.18339503977629792,0.05452562704471101,0.0013281605905533249
2020-02-28,114,114,65273997.3,65244735.7,17.3,1.7999999999999998,24111.8,24113.3,0.0,28890.4,319.4,17.3,1.7,5158.5,0.0,3.0,133.7,10.0,4426.112,7.3,0.7,7.3,849.8219999999999,0.0,0.0,0.4,0.7,6.7,126.30000000000001,0.0,0.09459459459459459,1.0,6.780819595983285e-05,0.00044260197314436575,6.0,0.18355480170694183,0.054599850411368736,0.0016493030452008443
2020-02-29,117,117,65273996.7,65239523.099999994,27.0,3.0,28318.300000000003,28320.699999999997,0.0,34092.9,492.3,27.0,2.3,6162.8,0.0,3.0,172.9,10.0,5202.469,9.7,1.0,9.7,1004.419,0.0,0.0,0.6000000000000001,1.0,8.6,163.1,0.0,0.10416666666666667,1.0,7.970201401808754e-05,0.0005223044661519861,6.0,0.1836984608431289,0.0561017929438982,0.0018644993367572203
2020-03-01,120,120,65273996.0,65233399.6,38.6,4.800000000000001,33253.6,33257.700000000004,0.0,40206.3,696.3,38.6,3.0,7348.7,0.0,3.0,204.0,10.0,6113.4529999999995,11.6,1.5,11.6,1185.855,0.0,0.0,0.7,1.5,10.0,192.3,0.0,0.13043478260869565,1.0,9.365832298669135e-05,0.0006159619827779504,6.0,0.18382067912092534,0.056862745098039215,0.0018974546790496306
2020-03-02,123,123,65273995.099999994,65226207.400000006,53.400000000000006,7.199999999999999,39044.1,39050.299999999996,0.0,47388.5,950.7,53.400000000000006,3.9000000000000004,8747.5,0.0,3.0,254.6,10.0,7182.296,14.700000000000001,2.2,14.700000000000001,1398.74,0.0,0.0,0.8999999999999999,2.2,12.600000000000001,239.70000000000002,0.0,0.14864864864864866,1.0,0.00011003303825660888,0.0007259935588039409,9.0,0.18392422081264423,0.0577376276512176,0.0020466992727673715
2020-03-03,126,126,65273994.1,65217761.3,73.69999999999999,11.100000000000001,45837.1,45846.6,0.0,55824.799999999996,1291.7,73.69999999999999,4.9,10396.2,0.0,3.0,340.90000000000003,10.0,8436.171,20.299999999999997,3.3,20.299999999999997,1648.743,0.0,0.0,1.0,3.3,16.9,320.4,0.30000000000000004,0.16336633663366337,0.9990645463049579,0.00012924245124445357,0.0008552379974554062,12.0,0.1840086505869574,0.05954825462012319,0.0024063049456915933
2020-03-04,129,129,65273992.8,65207844.1,99.9,17.1,53805.399999999994,53820.1,0.0,65731.9,1721.3000000000002,99.9,6.2,12338.6,0.0,3.0,429.70000000000005,10.0,9907.116,26.299999999999997,5.0,26.299999999999997,1942.432,0.0,0.0,1.3,5.0,21.3,403.1,0.30000000000000004,0.19011406844106463,0.9992563212692117,0.00015177738598518828,0.00100701515535296,12.0,0.18407836477449876,0.06120549220386315,0.002654657520917288
2020-03-05,132,132,65273991.3,65196201.5,133.89999999999998,25.799999999999997,63151.899999999994,63173.9,0.0,77364.5,2268.7,134.39999999999998,7.7,14626.0,0.0,3.0,547.4,10.0,11632.689999999999,34.5,7.499999999999999,34.5,2287.37,0.0,0.0,1.6,7.499999999999999,27.0,512.5999999999999,0.4,0.21739130434782605,0.9992202729044835,0.00017821324800770992,0.0011852270476985526,18.0,0.1841375947978516,0.06302521008403361,0.002965780056031752
2020-03-06,135,135,65273989.3,65182534.599999994,176.60000000000002,38.7,74113.8,74146.5,0.0,91021.3,2944.7000000000003,178.5,9.7,17318.2,0.0,3.0,676.0,10.0,13656.823,44.0,10.8,44.0,2692.2799999999997,0.0,0.0,1.9,10.8,33.3,631.3,0.6000000000000001,0.24489795918367352,0.9990504826713087,0.00020922304805415042,0.0013944497797072747,27.0,0.18418702163959189,0.0650887573964497,0.0032218327791170755
2020-03-07,138,138,65273987.1,65166493.800000004,226.9,55.800000000000004,86970.2,87017.7,0.0,107052.20000000001,3733.3,231.9,11.9,20485.7,0.0,3.0,788.6,10.0,16030.797999999999,53.50000000000001,14.899999999999999,53.50000000000001,3167.4619999999995,0.0,0.0,2.2,14.899999999999999,38.7,734.3999999999999,0.7,0.2779850746268656,0.9990477486056318,0.00024559244367041273,0.0016400438330202755,33.0,0.18422456580672666,0.06784174486431652,0.0033373260644916124
2020-03-08,141,141,65273984.5,65147669.099999994,285.9,78.6,102047.70000000001,102114.5,0.0,125866.9,4635.9,295.8,14.5,24210.9,0.0,3.0,902.5999999999999,10.0,18814.760000000002,63.900000000000006,19.9,63.900000000000006,3725.1530000000002,0.0,0.0,2.6,19.9,44.0,837.5999999999999,1.0,0.3114241001564945,0.9988075363701407,0.0002882428603695857,0.0019282858395139031,57.0,0.184251599919698,0.07079547972523821,0.0033962697371638013
2020-03-09,144,144,65273981.2,65125580.0,357.6,109.80000000000001,119727.2,119820.70000000001,0.0,147946.0,5698.1,374.7,17.8,28590.6,0.0,3.0,1062.3,10.0,22079.052,78.9,27.3,78.9,4379.728999999999,0.0,0.0,3.2,27.3,51.7,981.9,1.4,0.34556962025316457,0.998576222922811,0.0003382519588065206,0.0022665386311690144,57.0,0.18426742624604928,0.07427280429257273,0.003573522993650271
2020-03-10,147,147,65273977.4,65099663.900000006,454.19999999999993,156.0,140452.0,140585.0,0.0,173852.1,7051.9,480.9,21.6,33738.5,0.0,3.0,1353.7,10.0,25906.133,106.1,40.599999999999994,106.1,5147.95,0.0,0.0,3.9000000000000004,40.599999999999994,65.5,1245.5,2.1,0.38265786993402445,0.9983167681949343,0.0003968830157421969,0.0026634212732990284,99.0,0.18427380588256217,0.07837777941936913,0.004095555288008442
2020-03-11,150,150,65273972.8,65069261.3,578.4000000000001,221.10000000000002,164745.0,164933.6,0.0,204244.7,8684.6,616.7,26.2,39788.0,0.0,3.0,1632.7,10.0,30392.614999999998,135.7,57.10000000000001,135.7,6049.386,0.0,0.0,4.6,57.10000000000001,78.7,1494.1,3.0,0.42047128129602357,0.997996125843297,0.000465616136053542,0.0031290373672490795,144.0,0.18427182211508145,0.08311386047651129,0.00446490043716212
2020-03-12,153,153,65273967.3,65033600.0,733.1,309.6,193218.2,193482.5,0.0,239896.0,10594.6,785.8,31.7,46895.0,0.0,3.0,1910.0,10.0,35651.331000000006,169.20000000000002,77.8,169.20000000000002,7107.029,0.0,0.0,5.5,77.8,91.4,1736.7,4.1000000000000005,0.4598108747044917,0.9976447610294118,0.0005461799316739249,0.0036752170876550964,144.0,0.1842612691070252,0.08858638743455498,0.0047459658659027345
2020-03-13,156,156,65273961.0,64991776.2,919.8000000000001,426.29999999999995,226587.8,226952.09999999998,0.0,281709.80000000005,12773.0,992.7,38.0,55242.7,0.0,3.0,2178.6,10.0,41813.708,206.8,103.3,206.8,8347.762999999999,0.0,0.0,6.4,103.3,103.5,1966.1999999999998,5.4,0.49951644100580267,0.9972611077297626,0.0006405878754623149,0.004315806727279811,237.0,0.18424023395245076,0.09492334526760306,0.004945746500166884
2020-03-14,159,159,65273953.3,64942733.9,1144.2,577.8,265689.2,266183.4,0.0,330742.0,15222.7,1243.0,45.699999999999996,65045.899999999994,0.0,3.0,2449.7,10.0,49032.227,250.4,135.0,250.4,9803.294,0.0,0.0,7.5,135.0,115.4,2192.2,7.2,0.5391373801916933,0.9967263799217969,0.0007511759977926755,0.005066982820542601,273.0,0.18420467617439704,0.1022165979507695,0.005106845340718463
2020-03-15,162,162,65273944.400000006,64885237.800000004,1433.4,786.5999999999999,311486.1,312159.8,0.0,388228.2,18147.0,1566.3,54.599999999999994,76556.8,0.0,3.0,2924.3,10.0,57486.238,323.4,187.0,323.4,11510.785,0.0,0.0,9.0,187.0,136.4,2591.1000000000004,9.8,0.5782312925170069,0.9962320735130147,0.0008806919595317116,0.00594767488878763,273.0,0.18415644166865816,0.11059056868310363,0.005625694274862794
2020-03-16,165,165,65273933.7,64817842.8,1795.8,1064.4,365117.3,366030.4,0.0,455613.19999999995,21526.6,1972.3,65.3,90070.5,0.0,3.0,3379.3999999999996,10.0,67384.879,405.9,250.1,405.9,13513.706,0.0,0.0,10.7,250.1,155.8,2960.3999999999996,13.2,0.6161616161616161,0.9955609362389024,0.0010323397898723545,0.006980017507356079,444.0,0.18409640018971102,0.12011007871219744,0.00602360657203228
2020-03-17,168,168,65273921.3,64738861.1,2240.3999999999996,1423.1999999999998,427913.60000000003,429136.9,0.0,534585.0,25325.4,2469.9,77.7,105933.29999999999,0.0,3.0,3798.8999999999996,10.0,78971.874,497.70000000000005,324.8,497.70000000000005,15862.803,0.0,0.0,12.6,324.8,172.9,3284.2000000000003,17.099999999999998,0.6526019690576652,0.9948202223366552,0.0012098533752406874,0.00818987107489741,444.0,0.18402489741618583,0.13101160862354894,0.006302243758328441
2020-03-18,171,171,65273906.3,64646320.9,2781.5,1880.1000000000001,501425.4,503044.5,0.0,627115.1,29541.1,3074.2000000000003,92.7,124550.9,0.0,3.0,4215.7,10.0,92530.051,604.3,415.4,604.3,18617.592,0.0,0.0,14.8,415.4,189.0,3589.5,21.9,0.687293183322303,0.993935869745805,0.0014175657049653242,0.009607439412584995,444.0,0.18394009078719678,0.14334511469032427,0.0065308512582577085
2020-03-19,174,174,65273888.9,64537927.2,3427.7,2449.2,587459.6,589573.1,0.0,735498.8,34144.7,3798.5,110.1,146398.6,0.0,3.0,4603.7,10.0,108383.735,724.3,521.5,724.3,21847.675,0.0,0.0,17.5,521.5,202.7,3852.0,27.4,0.720104943385805,0.9929370521214621,0.0016604454985981387,0.011267886936027188,729.0,0.18383426075579093,0.157329973716793,0.006682737036142923
2020-03-20,177,177,65273868.300000004,64421790.4,4184.5,3144.8999999999996,677334.4,680054.8,0.0,851625.6000000001,39125.7,4660.3,130.7,172033.3,0.0,3.0,4980.7,10.0,116126.848,861.8,646.8,861.8,25634.65,0.0,0.0,20.6,646.8,215.0,4084.9999999999995,34.0,0.7505221629148294,0.9917455693129399,0.0017790710283367714,0.013046960785071168,1350.0,0.17076101514172093,0.17302788764631477,0.007421195139990366
2020-03-21,180,180,65273844.0,64298472.9,5074.2,3991.5,769812.8999999999,773273.9,0.0,974933.1000000001,44499.6,5684.3,155.0,202107.4,0.0,3.0,5374.0,10.0,123307.456,1024.0,797.2,1024.0,30074.117000000002,0.0,0.0,24.299999999999997,797.2,226.7,4308.0,42.0,0.7785916593417326,0.9903448275862069,0.0018890791233315447,0.014936045439579139,1686.0,0.15946155172184137,0.19054707852623745,0.008304445109953448
2020-03-22,183,183,65273815.5,64168953.099999994,6117.299999999999,5012.1,863129.8,867487.4,0.0,1104442.9,50265.299999999996,6894.900000000001,183.5,237385.09999999998,0.0,3.0,5765.7,10.0,129509.74799999999,1210.5,973.5999999999999,1210.5,35277.724,0.0,0.0,28.5,973.5999999999999,237.0,4503.9,51.3,0.8042293077812654,0.9887381454162276,0.001984099550607701,0.01692015230824066,2022.0,0.14929294419722983,0.20994848847494668,0.009346786776235563
2020-03-23,186,186,65273782.0,64034747.2,7324.8,6221.099999999999,954860.4,960284.3,0.0,1238638.8,56368.7,8307.1,217.0,278760.6,0.0,3.0,6103.4,10.0,134195.93099999998,1412.2,1168.5,1412.2,41375.521,0.0,0.0,33.6,1168.5,243.7,4629.8,61.5,0.8274323750177028,0.9868906273314433,0.0020558932987826566,0.018976053815910346,2580.0,0.13974604291666537,0.2313792312481568,0.010523418925421817
2020-03-24,189,189,65273742.7,63900177.0,8856.7,7776.299999999999,1039496.5,1046296.6000000001,0.0,1373199.0,63352.600000000006,10086.6,256.3,327279.0,0.0,3.0,6983.999999999999,10.0,134560.212,1779.6,1509.7,1779.6,48518.394,0.0,0.0,39.5,1509.7,269.8,5125.0,79.4,0.848384377634167,0.9847436784259473,0.0020614753564606003,0.021037540413627914,3300.0,0.12860618298864776,0.2548109965635739,0.013225306155135962
2020-03-25,192,192,65273696.300000004,63770086.599999994,10740.6,9721.5,1110930.4,1119456.8,0.0,1503279.4,71217.0,12290.6,302.70000000000005,384162.8,0.0,3.0,7864.400000000001,10.0,130080.44,2204.0,1911.4,2204.0,56883.812,0.0,0.0,46.4,1911.4,292.6,5559.7,100.6,0.8672413793103448,0.9822270904369026,0.0019928462362870662,0.023030400991708506,3993.0,0.11619960680930251,0.28025024159503586,0.016943362122698848
2020-03-26,195,195,65273641.7,63649762.7,13003.3,12083.099999999999,1162417.9,1173047.5,0.0,1623593.4,79962.0,14954.900000000001,357.3,450841.5,0.0,3.0,8745.0,10.0,120313.951,2664.2,2350.7,2664.2,66678.72,0.0,0.0,54.5,2350.7,313.5,5956.8,123.80000000000001,0.8823286540049545,0.9796401670887741,0.001843224123344722,0.024873645130175107,5088.0,0.10256528486698109,0.30465408805031446,0.022143732940829112
2020-03-27,198,198,65273577.7,63544793.5,15665.0,14878.199999999999,1186678.7,1199808.3,0.0,1728552.5,89587.3,18109.1,421.29999999999995,528985.8,0.0,3.0,9625.3,10.0,104959.104,3154.1000000000004,2821.4,3154.1000000000004,78144.28899999999,0.0,0.0,64.0,2821.4,332.7,6322.8,148.60000000000002,0.8945182460923877,0.9770374262138022,0.0016079876069057572,0.02648165706412627,5985.0,0.08747989491321238,0.3276884876315544,0.030050751957638663
2020-03-28,201,201,65273502.400000006,63461027.5,18733.0,18109.5,1175904.9,1191938.7,0.0,1812308.5,100093.0,21775.1,496.6,620546.2,0.0,3.0,10505.900000000001,10.0,83755.999,3666.0000000000005,3315.2,3666.0000000000005,91560.384,0.0,0.0,75.3,3315.2,350.8,6665.299999999999,174.5,0.9043098745226404,0.9744875581157344,0.0012831546633845098,0.027764842292268353,6942.0,0.070268713483336,0.34894678228424025,0.043769999089856244
2020-03-29,204,204,65273413.900000006,63403964.7,22135.2,21693.0,1122390.4,1141665.2,0.0,1869361.2999999998,111284.09999999999,25893.8,585.1,727794.1,0.0,3.0,11191.0,10.0,57052.847,4118.9,3756.9,4118.9,107247.929,0.0,0.0,88.4,3756.9,361.79999999999995,6874.5,197.7,0.9121567484886008,0.9720454738270977,0.0008740594920836521,0.02863893870885769,7818.0,0.049973360841689844,0.36805468680189435,0.07219446910335604
2020-03-30,207,207,65273310.2,63344353.1,25839.800000000003,25572.600000000002,1063444.6,1086263.1,0.0,1928963.0,123160.4,30451.3,688.8,842704.1,0.0,3.0,11876.3,10.0,59601.655,4557.5,4183.9,4557.5,114909.898,0.0,0.0,103.80000000000001,4183.9,373.7,7098.6,220.3,0.9180050903984553,0.9698998483378649,0.00091310912250931,0.02955209401958597,9072.0,0.05486852586633938,0.3837474634355818,0.07646599746265435
2020-03-31,210,210,65273188.2,63283574.8,29760.899999999998,29628.0,998325.1,1024904.1000000001,0.0,1989731.2,135648.7,35385.6,810.8,964719.2,0.0,3.0,12488.4,10.0,60768.203,4934.4,4549.4,4934.4,122015.257,0.0,0.0,122.0,4549.4,385.0,7314.6,239.5,0.9219763294422827,0.9682953627831244,0.00093098260826181,0.030483131816747996,10569.0,0.05929159908717313,0.3951186701258768,0.0812003606557199
2020-04-01,213,213,65273045.10000001,63223397.400000006,33818.5,33730.8,926314.2,956785.9,0.0,2049898.5999999999,148749.40000000002,40641.2,953.8999999999999,1092871.8,0.0,3.0,13100.599999999999,10.0,60167.481,5255.5,4856.1,5255.5,128152.55300000001,0.0,0.0,143.1,4856.1,399.5,7589.500000000001,255.6,0.9239858436715123,0.9674191533568725,0.0009217814322561764,0.031404978837121844,13209.0,0.06288499966397916,0.40116483214509263,0.08734784825045276
2020-04-02,216,216,65272877.2,63165969.2,37915.399999999994,37714.2,846865.2,881256.4,0.0,2107316.8,162462.3,46135.399999999994,1121.8,1225661.4,0.0,3.0,13712.7,10.0,57418.121,5494.2,5075.8,5494.2,132789.627,0.0,0.0,167.89999999999998,5075.8,418.50000000000006,7951.5,267.1,0.9238301512476567,0.9675005475385101,0.0008796627858776232,0.03228472361564597,16161.0,0.06515484142866934,0.40066507689951647,0.09568756177165742
2020-04-03,219,219,65272680.0,63111565.39999999,41767.600000000006,41199.899999999994,766190.6000000001,802313.1000000001,0.0,2161710.6,176787.1,51748.4,1319.0,1358811.6,0.0,3.0,14325.0,10.0,54393.822,5613.0,5168.799999999999,5613.0,133150.09,0.0,0.0,197.2,5168.799999999999,444.1,8439.9,272.0,0.9208786901601667,0.9687783376760523,0.0008333321383463954,0.03311815295465117,19521.0,0.06779625310866792,0.3918324607329843,0.1031918661645067
2020-04-04,222,222,65272448.6,63060497.8,45145.5,43806.600000000006,687122.1,724432.0,0.0,2212768.2,191724.3,57307.3,1550.4,1487528.9,0.0,3.0,14937.1,10.0,51057.587,5558.799999999999,5079.299999999999,5558.799999999999,128717.263,0.0,0.0,231.4,5079.299999999999,479.5,9111.0,267.3,0.9137403756206376,0.9714980326924924,0.0007822226390324201,0.03390049320135357,22680.0,0.07047947495417099,0.37214720394186285,0.10887314357413716
2020-04-05,225,225,65272177.1,63013114.400000006,47927.0,45285.600000000006,614150.1000000001,652490.7,0.0,2260141.5,207273.6,62725.2,1821.9,1606581.7999999998,0.0,3.0,15549.3,10.0,47373.369999999995,5418.0,4898.3,5418.0,119053.122,0.0,0.0,271.6,4898.3,519.7,9873.599999999999,257.7,0.9040789959394611,0.974563975008143,0.0007257819810027449,0.03462641511922237,24234.0,0.07260390071460023,0.3484401227064884,0.11436805108017438
