days,dates,day1,compartment,population,susceptibles,isolated,infected,importedinfections,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,actualdeaths
45,2020-03-04,45,Other high contact ,2355930.0,2352163.8,17.5,2793.7,0.0,3766.2,237.9,2789.5,17.5,1.0,972.5,0.0,1.0,79.3,1.149,470.774,6.0,1.6,6.0,123.717,0.0,0.0,0.1,1.6,4.5,73.7,0.1,0.289,0.999,0.0,0.002,0.0
46,2020-03-05,46,Other high contact ,2355929.8,2351626.4,23.8,3189.6,0.0,4303.6,317.1,3183.6,23.8,1.2,1113.8,0.0,1.0,79.3,1.149,537.396,6.3,1.8,6.3,141.308,0.0,0.0,0.2,1.8,4.5,73.5,0.1,0.317,0.999,0.0,0.002,1.0
47,2020-03-06,47,Other high contact ,2355929.7,2351013.4,30.3,3641.1,0.0,4916.6,396.4,3633.1,30.3,1.3,1275.2,0.0,1.0,79.3,1.149,613.08,6.5,2.0,6.5,161.38,0.0,0.0,0.2,2.0,4.5,73.3,0.1,0.346,0.999,0.0,0.002,1.0
48,2020-03-07,48,Other high contact ,2355929.4,2350313.9,37.2,4156.0,0.0,5616.1,475.7,4145.7,37.2,1.6,1459.5,0.0,1.0,79.3,1.149,699.426,6.8,2.3,6.8,184.294,0.0,0.0,0.2,2.3,4.5,73.0,0.1,0.377,0.998,0.0,0.002,1.0
49,2020-03-08,49,Other high contact ,2355929.2,2349516.0,44.3,4743.3,0.0,6414.0,555.0,4730.3,44.3,1.8,1669.9,0.0,1.0,79.3,1.149,797.934,7.2,2.6,7.2,210.452,0.0,0.0,0.2,2.6,4.5,72.7,0.1,0.409,0.998,0.0,0.003,2.0
50,2020-03-09,50,Other high contact ,2355928.9,2348605.7,44.3,5413.0,0.0,7324.3,555.0,5400.0,44.3,2.1,1910.2,0.0,1.0,0.0,1.149,910.311,0.0,0.0,0.0,240.311,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,2.0
51,2020-03-10,51,Other high contact ,2355928.6,2347567.3,44.3,6176.7,0.0,8362.7,555.0,6163.7,44.3,2.4,2184.6,0.0,1.0,0.0,1.149,1038.406,0.0,0.0,0.0,274.398,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,3.0
52,2020-03-11,52,Other high contact ,2355928.2,2346382.9,58.7,7047.4,0.0,9547.1,690.0,7027.8,58.7,2.8,2497.9,0.0,1.0,135.0,1.149,1184.41,14.4,6.6,14.4,313.302,0.0,0.0,0.4,6.6,7.8,121.7,0.3,0.507,0.997,0.001,0.004,4.0
53,2020-03-12,53,Other high contact ,2355927.8,2345032.1,68.3,8040.1,0.0,10897.9,825.0,8014.3,73.9,3.2,2855.6,0.0,1.0,135.0,1.149,1350.824,15.3,7.5,15.3,357.691,0.0,0.0,0.4,7.5,7.8,120.8,0.4,0.54,0.997,0.001,0.005,4.0
54,2020-03-13,54,Other high contact ,2355927.3,2343490.8,78.9,9172.6,0.0,12439.2,960.0,9139.7,90.2,3.7,3264.0,0.0,1.0,135.0,1.149,1541.297,16.3,8.4,16.3,408.342,0.0,0.0,0.5,8.4,7.9,119.8,0.4,0.572,0.996,0.001,0.005,11.0
55,2020-03-14,55,Other high contact ,2355926.8,2341732.4,89.4,10464.2,0.0,14197.6,1095.0,10423.4,106.7,4.2,3730.1,0.0,1.0,135.0,1.149,1758.317,16.5,9.5,16.5,466.146,0.0,0.0,0.6,9.5,6.9,118.7,0.5,0.604,0.996,0.001,0.006,13.0
56,2020-03-15,56,Other high contact ,2355926.1,2339873.8,100.9,11790.1,0.0,16056.2,1230.0,11740.3,124.4,4.9,4262.2,0.0,1.0,135.0,1.149,1858.66,17.7,10.8,17.7,532.113,0.0,0.0,0.6,10.8,6.9,117.5,0.6,0.635,0.995,0.001,0.007,14.0
57,2020-03-16,57,Other high contact ,2355925.4,2337920.9,113.5,13135.2,0.0,18009.1,1365.0,13075.2,143.5,5.6,4869.3,0.0,1.0,135.0,1.149,1952.868,19.1,12.1,19.1,607.053,0.0,0.0,0.7,12.1,6.9,116.1,0.6,0.665,0.995,0.001,0.008,14.0
58,2020-03-17,58,Other high contact ,2355924.6,2335883.9,127.3,14478.9,0.0,20046.1,1500.0,14407.6,164.1,6.4,5561.8,0.0,1.0,135.0,1.149,2037.058,20.6,13.7,20.6,692.551,0.0,0.0,0.8,13.7,6.9,114.6,0.7,0.694,0.994,0.001,0.009,27.0
59,2020-03-18,59,Other high contact ,2355923.6,2333777.3,120.2,15794.4,0.0,22152.7,1500.0,15725.6,164.1,7.4,6351.9,0.0,1.0,0.0,1.149,2106.507,0.0,0.0,0.0,790.09,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.009,28.0
60,2020-03-19,60,Other high contact ,2355922.6,2331648.9,120.2,17020.4,0.0,24281.1,1500.0,16951.7,164.1,8.4,7253.3,0.0,1.0,0.0,1.149,2128.458,0.0,0.0,0.0,901.363,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.01,41.0
61,2020-03-20,61,Other high contact ,2355921.3,2329550.3,120.2,18089.5,0.0,26379.7,1500.0,18020.8,164.1,9.7,8281.5,0.0,1.0,0.0,1.149,2098.576,0.0,0.0,0.0,1028.198,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.011,54.0
62,2020-03-21,62,Other high contact ,2355919.9,2327537.2,106.0,18928.5,0.0,28392.8,1500.0,18866.3,164.1,11.1,9454.3,0.0,1.0,0.0,1.149,2013.107,0.0,0.0,0.0,1172.768,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.012,75.0
63,2020-03-22,63,Other high contact ,2355918.3,2325666.1,90.9,19460.5,0.0,30263.9,1500.0,19405.6,164.1,12.7,10791.8,0.0,1.0,0.0,1.149,1871.139,0.0,0.0,0.0,1337.546,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.013,98.0
64,2020-03-23,64,Other high contact ,2355916.5,2323999.7,74.7,19598.9,0.0,31930.3,1500.0,19552.4,164.1,14.5,12318.0,0.0,1.0,0.0,1.149,1666.366,0.0,0.0,0.0,1526.147,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,120.0
65,2020-03-24,65,Other high contact ,2355914.4,2322599.8,58.4,19255.7,0.0,33330.2,1500.0,19218.6,164.1,16.6,14059.0,0.0,1.0,0.0,1.149,1399.944,0.0,0.0,0.0,1741.033,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.014,122.0
66,2020-03-25,66,Other high contact ,2355912.0,2321137.6,40.9,18875.1,0.0,34792.4,1500.0,18848.7,164.1,19.0,15899.4,0.0,1.0,0.0,1.149,1462.204,0.0,0.0,0.0,1840.39,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015,153.0
67,2020-03-26,67,Other high contact ,2355909.3,2319637.5,22.0,18438.7,0.0,36292.5,1500.0,18424.4,164.1,21.7,17833.1,0.0,1.0,0.0,1.149,1500.029,0.0,0.0,0.0,1933.672,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.015,191.0
68,2020-03-27,68,Other high contact ,2355906.2,2318130.8,1.6,17925.3,0.0,37799.2,1500.0,17924.5,164.1,24.8,19850.1,0.0,1.0,0.0,1.149,1506.757,0.0,0.0,0.0,2017.034,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.016,231.0
69,2020-03-28,69,Other high contact ,2355902.7,2316655.1,111.5,17311.6,0.0,39274.9,1885.2,17220.2,273.9,28.3,21935.9,0.0,1.0,385.2,1.149,1475.649,109.8,90.7,109.8,2085.801,0.0,0.0,3.6,90.7,19.2,275.3,4.8,0.862,0.983,0.001,0.017,264.0
70,2020-03-29,70,Other high contact ,2355898.6,2315213.4,283.2,16641.8,0.0,40716.6,2484.7,16408.3,445.7,32.4,24043.4,0.0,1.0,599.5,1.149,1441.701,171.7,141.9,171.7,2107.536,0.0,0.0,4.1,141.9,29.8,427.6,7.5,0.863,0.983,0.001,0.017,300.0
71,2020-03-30,71,Other high contact ,2355894.0,2313809.8,453.1,15962.8,0.0,42120.2,3084.2,15589.3,615.6,37.0,26121.4,0.0,1.0,599.5,1.149,1403.639,169.9,140.1,169.9,2077.948,0.0,0.0,4.6,140.1,29.8,429.4,7.4,0.861,0.983,0.001,0.018,359.0
72,2020-03-31,72,Other high contact ,2355888.7,2312449.8,621.0,15324.2,0.0,43480.2,3683.7,14812.6,783.5,42.3,28114.7,0.0,1.0,599.5,1.149,1359.993,167.9,138.1,167.9,1993.319,0.0,0.0,5.3,138.1,29.8,431.4,7.3,0.859,0.983,0.001,0.018,433.0
73,2020-04-01,73,Other high contact ,2355882.7,2311153.0,1019.8,14762.3,0.0,44777.0,5127.4,13923.8,1182.3,48.3,29967.4,0.0,1.0,1443.8,1.149,1296.826,398.8,326.8,398.8,1852.746,0.0,0.0,6.0,326.8,71.9,1044.8,17.2,0.856,0.984,0.001,0.019,488.0
74,2020-04-02,74,Other high contact ,2355875.8,2309929.4,1512.3,14329.0,0.0,46000.6,6941.1,13088.5,1674.7,55.2,31617.4,0.0,1.0,1813.6,1.149,1223.561,492.5,402.0,492.5,1649.986,0.0,0.0,6.9,402.0,90.4,1320.9,21.2,0.853,0.984,0.001,0.02,536.0
75,2020-04-03,75,Other high contact ,2355867.9,2308773.5,2065.8,14090.9,0.0,47156.5,9031.1,12401.2,2228.3,63.1,33003.6,0.0,1.0,2090.1,1.149,1155.924,553.6,449.2,553.6,1386.183,0.0,0.0,7.8,449.2,104.4,1536.4,23.6,0.847,0.985,0.0,0.02,591.0
76,2020-04-04,76,Other high contact ,2355859.0,2307677.6,2588.4,13730.0,0.0,48252.4,11064.3,11619.5,2750.9,72.0,34451.4,0.0,1.0,2033.1,1.149,1095.872,522.6,420.9,522.6,1447.831,0.0,0.0,8.9,420.9,101.7,1510.6,22.2,0.841,0.986,0.0,0.02,666.0
77,2020-04-05,77,Other high contact ,2355848.8,2306646.9,3089.8,13265.1,0.0,49283.1,13078.5,10754.1,3252.3,82.2,35936.7,0.0,1.0,2014.3,1.149,1030.683,501.4,400.5,501.4,1485.284,0.0,0.0,10.2,400.5,100.9,1513.1,21.1,0.834,0.986,0.0,0.021,715.0
78,2020-04-06,78,Other high contact ,2355837.1,2305675.3,3622.0,12733.2,0.0,50254.7,15285.7,9800.8,3784.5,93.9,37428.7,0.0,1.0,2207.1,1.149,971.625,532.2,421.4,532.2,1491.946,0.0,0.0,11.6,421.4,110.8,1675.4,22.2,0.827,0.987,0.0,0.021,765.0
79,2020-04-07,79,Other high contact ,2355823.9,2304749.8,4074.2,12184.2,0.0,51180.2,17704.1,8902.3,4345.4,107.1,38889.8,0.0,1.0,2418.4,1.149,925.446,560.9,439.3,560.9,1461.144,0.0,0.0,13.3,439.3,121.6,1858.2,23.1,0.818,0.988,0.0,0.022,821.0
80,2020-04-08,80,Other high contact ,2355808.7,2303877.7,4255.3,11613.7,0.0,52052.3,19278.2,8200.4,4696.6,122.3,40317.3,0.0,1.0,1574.1,1.149,872.142,351.2,271.9,351.2,1427.53,0.0,0.0,15.2,271.9,79.3,1223.5,14.3,0.809,0.988,0.0,0.022,895.0
81,2020-04-09,81,Other high contact ,2355791.4,2303065.1,4449.2,11019.2,0.0,52864.9,20956.9,7467.3,5058.7,139.6,41707.2,0.0,1.0,1678.7,1.149,812.612,362.1,277.4,362.1,1389.842,0.0,0.0,17.3,277.4,84.7,1317.4,14.6,0.8,0.989,0.0,0.022,948.0
82,2020-04-10,82,Other high contact ,2355773.2,2302318.1,4628.8,10401.2,0.0,53611.9,22627.0,6724.6,5404.6,157.8,43053.8,0.0,1.0,1670.1,1.149,746.954,345.9,261.4,345.9,1346.625,0.0,0.0,18.3,261.4,84.4,1325.2,13.8,0.789,0.99,0.0,0.023,1002.0
83,2020-04-11,83,Other high contact ,2355754.0,2301633.5,4543.2,9782.6,0.0,54296.5,24193.9,6199.8,5713.9,177.0,44337.9,0.0,1.0,1566.9,1.149,684.655,309.2,229.8,309.2,1284.078,0.0,0.0,19.2,229.8,79.4,1258.7,12.1,0.776,0.99,0.0,0.023,1036.0
84,2020-04-12,84,Other high contact ,2355733.9,2300998.9,4341.5,9185.6,0.0,54931.1,25728.2,5792.9,5999.7,197.1,45549.4,0.0,1.0,1534.3,1.149,634.561,285.9,208.0,285.9,1211.534,0.0,0.0,20.0,208.0,77.9,1249.6,10.9,0.76,0.991,0.0,0.023,1106.0
85,2020-04-13,85,Other high contact ,2355713.2,2300416.7,4050.0,8602.6,0.0,55513.3,27189.6,5472.3,6256.4,217.8,46694.0,0.0,1.0,1461.4,1.149,582.236,256.7,182.3,256.7,1144.562,0.0,0.0,20.7,182.3,74.4,1206.1,9.6,0.742,0.992,0.0,0.024,1138.0
86,2020-04-14,86,Other high contact ,2355692.3,2299887.6,3758.7,8025.6,0.0,56042.4,28542.6,5155.0,6482.5,238.7,47779.1,0.0,1.0,1353.0,1.149,529.062,226.1,157.1,226.1,1085.1,0.0,0.0,20.9,157.1,69.0,1128.3,8.3,0.726,0.993,0.0,0.024,1174.0
87,2020-04-15,87,Other high contact ,2355671.7,2299398.1,3500.5,7473.9,0.0,56531.9,30051.4,4838.6,6720.9,259.3,48799.6,0.0,1.0,1508.7,1.149,489.502,238.4,161.3,238.4,1020.552,0.0,0.0,20.6,161.3,77.1,1272.0,8.5,0.707,0.993,0.0,0.024,1239.0
88,2020-04-16,88,Other high contact ,2355651.9,2298940.7,3151.2,6949.5,0.0,56989.3,31247.1,4614.9,6898.5,279.1,49761.7,0.0,1.0,1195.7,1.149,457.391,177.6,116.4,177.6,962.074,0.0,0.0,19.8,116.4,61.2,1019.5,6.1,0.684,0.994,0.0,0.024,1281.0
89,2020-04-17,89,Other high contact ,2355633.5,2298510.0,2757.7,6445.5,0.0,57420.0,32389.2,4442.5,7060.4,297.5,50678.1,0.0,1.0,1142.1,1.149,430.757,161.9,103.3,161.9,916.349,0.0,0.0,18.4,103.3,58.5,981.7,5.4,0.667,0.994,0.0,0.024,1327.0
90,2020-04-18,90,Other high contact ,2355617.1,2298105.6,2564.3,5969.9,0.0,57824.4,33520.7,4140.0,7214.7,313.9,51541.6,0.0,1.0,1131.4,1.149,404.41,154.3,96.3,154.3,863.569,0.0,0.0,16.4,96.3,58.1,978.6,5.1,0.651,0.995,0.0,0.025,1368.0
91,2020-04-19,91,Other high contact ,2355603.4,2297727.3,2361.2,5529.8,0.0,58202.7,34697.7,3879.4,7370.2,327.6,52346.2,0.0,1.0,1177.0,1.149,378.256,155.5,95.1,155.5,804.624,0.0,0.0,13.8,95.1,60.5,1023.1,5.0,0.638,0.995,0.0,0.025,1393.0
92,2020-04-20,92,Other high contact ,2355589.0,2297369.0,2171.3,5134.1,0.0,58561.0,35890.9,3651.4,7522.8,342.0,53085.9,0.0,1.0,1193.2,1.149,358.299,152.6,91.2,152.6,739.612,0.0,0.0,14.4,91.2,61.3,1042.3,4.8,0.625,0.995,0.0,0.025,1429.0
93,2020-04-21,93,Other high contact ,2355574.2,2297027.2,2016.4,4783.3,0.0,58902.8,37114.6,3439.9,7674.0,356.8,53763.8,0.0,1.0,1223.7,1.149,341.826,151.2,88.3,151.2,677.925,0.0,0.0,14.7,88.3,63.0,1074.3,4.6,0.61,0.996,0.0,0.025,1478.0
94,2020-04-22,94,Other high contact ,2355559.4,2296709.7,1879.5,4457.7,0.0,59220.3,38328.0,3236.4,7820.3,371.6,54392.1,0.0,1.0,1213.4,1.149,317.51,146.2,83.8,146.2,628.324,0.0,0.0,14.8,83.8,62.5,1069.0,4.4,0.598,0.996,0.0,0.025,1509.0
95,2020-04-23,95,Other high contact ,2355544.9,2296413.4,1771.5,4162.9,0.0,59516.6,39564.6,3039.7,7966.4,386.1,54968.6,0.0,1.0,1236.5,1.149,296.263,146.1,82.4,146.1,576.513,0.0,0.0,14.5,82.4,63.7,1092.3,4.3,0.589,0.996,0.0,0.025,1549.0
96,2020-04-24,96,Other high contact ,2355530.8,2296135.8,1690.2,3902.4,0.0,59794.2,40816.0,2856.7,8109.0,400.2,55492.5,0.0,1.0,1251.4,1.149,277.568,142.6,78.1,142.6,523.861,0.0,0.0,14.2,78.1,64.5,1110.8,4.1,0.572,0.996,0.0,0.025,1589.0
97,2020-04-25,97,Other high contact ,2355517.0,2295875.4,1590.8,3664.3,0.0,60054.6,42054.6,2705.6,8245.6,414.0,55977.2,0.0,1.0,1238.6,1.149,260.405,136.6,72.7,136.6,484.691,0.0,0.0,13.8,72.7,63.9,1103.9,3.8,0.556,0.997,0.0,0.025,1599.0
98,2020-04-26,98,Other high contact ,2355503.6,2295631.3,1545.2,3442.2,0.0,60298.7,43271.1,2531.3,8375.9,427.4,56430.1,0.0,1.0,1216.6,1.149,244.121,130.3,67.5,130.3,452.895,0.0,0.0,13.4,67.5,62.8,1088.3,3.6,0.541,0.997,0.0,0.026,1610.0
99,2020-04-27,99,Other high contact ,2355490.8,2295402.7,1511.9,3231.6,0.0,60527.3,44490.8,2359.1,8502.9,440.2,56856.6,0.0,1.0,1219.6,1.149,228.659,127.0,63.9,127.0,426.523,0.0,0.0,12.7,63.9,63.0,1094.7,3.4,0.526,0.997,0.0,0.026,1665.0
100,2020-04-28,100,Other high contact ,2355478.8,2295188.3,1484.6,3033.5,0.0,60741.7,45731.3,2194.9,8628.4,452.2,57257.0,0.0,1.0,1240.5,1.149,214.401,125.5,61.4,125.5,400.435,0.0,0.0,12.0,61.4,64.1,1117.1,3.2,0.511,0.997,0.0,0.026,1699.0
101,2020-04-29,101,Other high contact ,2355467.5,2294985.7,1455.2,2850.2,0.0,60944.3,46997.9,2046.6,8753.0,463.5,57631.6,0.0,1.0,1266.6,1.149,202.521,124.6,59.1,124.6,374.538,0.0,0.0,11.4,59.1,65.5,1144.2,3.1,0.495,0.997,0.0,0.026,1716.0
102,2020-04-30,102,Other high contact ,2355456.7,2294796.5,1431.1,2673.9,0.0,61133.5,48324.3,1902.4,8879.9,474.3,57986.3,0.0,1.0,1326.3,1.149,189.276,126.9,58.3,126.9,354.777,0.0,0.0,10.8,58.3,68.6,1201.7,3.1,0.48,0.997,0.0,0.026,1737.0
103,2020-05-01,103,Other high contact ,2355446.5,2294620.2,1405.1,2501.6,0.0,61309.8,49648.5,1762.2,9003.8,484.5,58324.8,0.0,1.0,1324.3,1.149,176.292,123.8,55.3,123.8,338.466,0.0,0.0,10.1,55.3,68.6,1202.8,2.9,0.466,0.998,0.0,0.026,1754.0
104,2020-05-02,104,Other high contact ,2355437.0,2294456.2,1380.0,2341.6,0.0,61473.8,50964.3,1633.6,9123.4,494.0,58639.2,0.0,1.0,1315.7,1.149,163.944,119.7,51.5,119.7,314.389,0.0,0.0,9.6,51.5,68.2,1198.4,2.7,0.45,0.998,0.0,0.026,1762.0
105,2020-05-03,105,Other high contact ,2355427.9,2294303.5,1351.2,2191.9,0.0,61626.5,52274.4,1517.6,9239.3,503.1,58932.5,0.0,1.0,1310.1,1.149,152.751,115.8,47.9,115.8,293.35,0.0,0.0,9.1,47.9,67.9,1196.7,2.5,0.432,0.998,0.0,0.026,1762.0
106,2020-05-04,106,Other high contact ,2355419.3,2294161.6,1320.0,2050.3,0.0,61768.4,53553.7,1409.7,9349.3,511.7,59207.4,0.0,1.0,1279.3,1.149,141.872,110.0,43.7,110.0,274.84,0.0,0.0,8.6,43.7,66.3,1171.6,2.3,0.415,0.998,0.0,0.026,1784.0
107,2020-05-05,107,Other high contact ,2355411.3,2294030.3,1292.1,1915.8,0.0,61899.7,54835.2,1306.3,9456.7,519.7,59465.2,0.0,1.0,1281.6,1.149,131.312,107.4,40.9,107.4,257.846,0.0,0.0,8.0,40.9,66.5,1176.6,2.2,0.398,0.998,0.0,0.026,1795.0
108,2020-05-06,108,Other high contact ,2355404.0,2293908.7,1267.6,1788.3,0.0,62021.3,56115.2,1207.6,9561.2,527.0,59707.0,0.0,1.0,1279.9,1.149,121.582,104.5,38.1,104.5,241.722,0.0,0.0,7.3,38.1,66.4,1177.9,2.0,0.38,0.998,0.0,0.026,1805.0
109,2020-05-07,109,Other high contact ,2355397.3,2293796.0,1243.8,1667.9,0.0,62134.0,57396.6,1115.1,9663.1,533.7,59933.4,0.0,1.0,1281.4,1.149,112.727,101.9,35.4,101.9,226.412,0.0,0.0,6.7,35.4,66.5,1182.0,1.9,0.362,0.998,0.0,0.026,1810.0
110,2020-05-08,110,Other high contact ,2355391.0,2293691.5,1219.8,1553.9,0.0,62238.5,58689.8,1028.7,9763.4,540.0,60145.7,0.0,1.0,1293.2,1.149,104.485,100.3,33.2,100.3,212.294,0.0,0.0,6.2,33.2,67.2,1195.4,1.7,0.345,0.999,0.0,0.026,1823.0
111,2020-05-09,111,Other high contact ,2355385.3,2293594.9,1194.7,1444.2,0.0,62335.1,59985.1,946.6,9861.6,545.7,60346.2,0.0,1.0,1295.3,1.149,96.58,98.2,30.9,98.2,200.53,0.0,0.0,5.7,30.9,67.3,1199.6,1.6,0.329,0.999,0.0,0.026,1830.0
112,2020-05-10,112,Other high contact ,2355380.1,2293505.9,1162.4,1340.6,0.0,62424.1,61244.0,872.8,9955.0,550.9,60533.6,0.0,1.0,1258.9,1.149,89.024,93.4,28.0,93.4,187.416,0.0,0.0,5.2,28.0,65.4,1168.0,1.5,0.313,0.999,0.0,0.027,1833.0
113,2020-05-11,113,Other high contact ,2355375.3,2293424.0,1133.4,1243.2,0.0,62506.0,62532.4,803.5,10048.6,555.7,60708.2,0.0,1.0,1288.4,1.149,81.924,93.6,26.6,93.6,174.559,0.0,0.0,4.8,26.6,67.0,1197.4,1.4,0.297,0.999,0.0,0.027,1845.0
114,2020-05-12,114,Other high contact ,2355370.8,2293348.7,1107.6,1151.6,0.0,62581.3,63837.4,738.0,10141.4,560.2,60870.5,0.0,1.0,1305.0,1.149,75.265,92.8,24.9,92.8,162.333,0.0,0.0,4.5,24.9,67.9,1214.8,1.3,0.28,0.999,0.0,0.027,1867.0
115,2020-05-13,115,Other high contact ,2355366.6,2293279.8,1087.7,1065.1,0.0,62650.2,65196.8,0.0,10236.1,564.4,61021.7,0.0,1.0,1359.4,1.149,68.932,94.7,24.0,94.7,151.25,0.0,0.0,4.2,24.0,70.7,1267.4,1.3,0.265,0.999,0.0,0.027,1870.0
116,2020-05-14,116,Other high contact ,2355362.6,2293216.5,1072.7,983.8,0.0,62713.5,66570.9,0.0,10330.1,568.4,61162.2,0.0,1.0,1374.1,1.149,63.222,93.9,22.4,93.9,140.477,0.0,0.0,4.0,22.4,71.5,1283.0,1.2,0.249,0.999,0.0,0.027,1872.0
117,2020-05-15,117,Other high contact ,2355358.9,2293158.7,1060.1,907.9,0.0,62771.3,67968.0,0.0,10423.8,572.1,61292.2,0.0,1.0,1397.1,1.149,57.84,93.7,21.0,93.7,130.021,0.0,0.0,3.7,21.0,72.7,1306.2,1.1,0.234,0.999,0.0,0.027,1878.0
118,2020-05-16,118,Other high contact ,2355355.3,2293106.0,1050.3,836.8,0.0,62824.0,69388.3,0.0,10517.5,575.7,61412.6,0.0,1.0,1420.3,1.149,52.75,93.7,19.7,93.7,120.387,0.0,0.0,3.5,19.7,74.0,1329.6,1.0,0.22,0.999,0.0,0.027,1879.0
119,2020-05-17,119,Other high contact ,2355352.0,2293080.2,1043.2,747.6,0.0,62849.8,70835.4,0.0,10611.3,579.0,61524.2,0.0,1.0,1447.0,1.149,25.797,93.9,18.5,93.9,111.619,0.0,0.0,3.4,18.5,75.4,1356.2,1.0,0.206,0.999,0.0,0.027,1881.0
120,2020-05-18,120,Other high contact ,2355348.9,2293057.1,1034.1,664.1,0.0,62872.9,72247.4,0.0,10701.5,582.1,61627.7,0.0,1.0,1412.0,1.149,23.06,90.2,16.6,90.2,103.457,0.0,0.0,3.1,16.6,73.6,1324.8,0.9,0.192,0.999,0.0,0.027,1886.0
121,2020-05-19,121,Other high contact ,2355346.0,2293036.6,1011.2,586.0,0.0,62893.4,73672.2,0.0,10775.9,585.0,61723.3,0.0,1.0,1424.9,1.149,20.491,74.4,0.0,74.4,95.631,0.0,0.0,2.9,0.0,74.4,1353.6,0.0,0.0,1.0,0.0,0.027,1891.0
122,2020-05-20,122,Other high contact ,2355343.2,2293018.6,993.3,513.2,0.0,62911.4,75099.8,0.0,10850.4,587.8,61811.5,0.0,1.0,1427.5,1.149,18.058,74.5,0.0,74.5,88.149,0.0,0.0,2.7,0.0,74.5,1356.2,0.0,0.0,1.0,0.0,0.027,1892.0
123,2020-05-21,123,Other high contact ,2355340.7,2293003.6,975.6,444.5,0.0,62926.4,76536.7,0.0,10925.5,590.3,61892.6,0.0,1.0,1437.0,1.149,14.997,75.0,0.0,75.0,81.118,0.0,0.0,2.6,0.0,75.0,1365.1,0.0,0.0,1.0,0.0,0.027,1898.0
124,2020-05-22,124,Other high contact ,2355338.3,2293002.4,951.0,368.7,0.0,62927.6,77824.5,0.0,10992.7,592.7,61967.1,0.0,1.0,1287.7,1.149,1.149,67.2,0.0,67.2,74.525,0.0,0.0,2.4,0.0,67.2,1223.3,-0.0,0.0,1.0,0.0,0.027,1903.0
125,2020-05-23,125,Other high contact ,2355336.0,2293001.3,919.1,299.4,0.0,62928.7,79010.4,0.0,11054.7,595.0,62035.4,0.0,1.0,1186.0,1.149,1.149,61.9,0.0,61.9,68.254,0.0,0.0,2.2,0.0,61.9,1126.7,0.0,0.0,1.0,0.0,0.027,1905.0
126,2020-05-24,126,Other high contact ,2355333.9,2293000.1,886.8,235.8,0.0,62929.9,80172.1,0.0,11115.3,597.1,62098.0,0.0,1.0,1161.6,1.149,1.149,60.7,0.0,60.7,62.6,0.0,0.0,2.1,0.0,60.7,1103.6,0.0,0.0,1.0,0.0,0.027,1906.0
127,2020-05-25,127,Other high contact ,2355331.9,2292999.0,906.4,177.7,0.0,62931.0,81302.9,0.0,11227.8,599.1,62155.3,0.0,1.0,1130.8,1.149,1.149,112.5,52.0,112.5,57.272,0.0,0.0,2.0,52.0,60.4,1074.3,0.0,0.0,1.0,0.0,0.027,1913.0
128,2020-05-26,128,Other high contact ,2355330.1,2292997.8,924.3,124.8,0.0,62932.2,82375.0,0.0,11338.4,600.9,62207.5,0.0,1.0,1072.1,1.149,1.149,110.6,53.3,110.6,52.231,0.0,0.0,1.9,53.3,57.3,1018.5,0.0,0.0,1.0,0.0,0.027,1915.0
129,2020-05-27,129,Other high contact ,2355328.3,2292996.7,947.1,98.6,0.0,62933.3,83458.4,0.0,11454.1,602.7,62233.0,0.0,1.0,1083.3,1.149,1.149,115.8,57.9,115.8,25.544,0.0,0.0,1.7,57.9,57.9,1029.2,0.0,0.0,1.0,0.0,0.027,1917.0
130,2020-05-28,130,Other high contact ,2355326.7,2292995.5,947.7,75.3,0.0,62934.5,84271.8,0.0,11544.0,604.3,62255.9,0.0,1.0,813.4,1.149,1.149,89.9,46.5,89.9,22.834,0.0,0.0,1.6,46.5,43.5,772.7,0.0,0.0,1.0,0.0,0.027,1919.0
131,2020-05-29,131,Other high contact ,2355325.2,2292994.4,1003.2,54.7,0.0,62935.6,85402.2,0.0,11673.2,605.8,62276.2,0.0,1.0,1130.4,1.149,1.149,129.1,68.7,129.1,20.29,0.0,0.0,1.5,68.7,60.4,1073.9,0.0,0.0,1.0,0.0,0.027,1919.0
