Row Labels,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burundi,Cote d'Ivoire,Cambodia,Cameroon,Canada,Cabo Verde,Central African Republic,Chad,Chile,China,Colombia,Comoros,Congo (Brazzaville),Congo (Kinshasa),Costa Rica,Croatia,Cuba,Cyprus,Czechia,Denmark,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Polynesia,Gabon,Gambia,Georgia,Germany,Ghana,Greece,Greenland,Grenada,Guatemala,Guinea,Guinea-Bissau,Guyana,Haiti,Honduras,Hong Kong SAR China,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Burma,NA,Namibia,Nepal,Netherlands,New Caledonia,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Pakistan,Palestinian Territories,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Sao Tome and Principe,San Marino,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Somalia,South Africa,"Korea, South",South Sudan,Spain,Sri Lanka,Saint Kitts and Nevis,Saint Lucia,Saint Vincent and the Grenadines,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan*,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,US,Uruguay,Uzbekistan,Vanuatu,Holy See,Venezuela,Vietnam,Western Sahara,Yemen,Zambia,Zimbabwe,,Grand Total
02.07.20,2727,368,0,0,0,0,9200,2100,57859,7834,6976,0,10126,18362,75,15293,8699,0,323,46,135,1979,1271,5422,0,354,48549,170,0,0,0,0,0,0,696,0,10831,0,18054,0,0,0,909,981,2309,1019,0,17309,392,0,3496,5056,0,2423,0,0,710,0,0,0,0,3075,0,0,2523,0,2644,0,0,4445,158,0,0,0,0,0,0,0,0,1940,1000,229588,10814,54164,0,0,41847,53243,278,44296,8533,19251,5938,225,0,0,0,1716,2469,0,0,1214,0,4219,7665,904,1314,0,0,0,892,0,0,14337,0,0,0,0,30187,1687,1306,0,845,537,0,8,3329,0,0,2140,0,4674,4049,22128,0,7879,0,0,19983,18633,23183,103527,5593,12524,282206,6192,0,0,53214,0,9013,0,0,0,1708,1198,0,0,10731,0,0,0,0,0,0,0,0,0,0,0,132,0,0,1632,0,448,64,0,0,8672,11110,56000,0,621114,2149,0,0,0,0,0,0,0,3455,1688,,2113683
03.07.20,0,362,0,0,0,0,9323,2337,54078,6805,7137,12,9740,14650,105,15527,14980,77,0,273,0,2956,1403,0,0,261,3155,0,0,0,0,0,78091,0,0,0,15585,0,19335,0,0,0,1276,1465,2690,1538,9142,17589,0,1,3186,3917,0,2426,0,0,389,0,0,1019,0,2615,0,0,0,0,3829,0,0,5024,1,0,0,0,0,77,0,0,0,1938,1939,241576,16838,51716,0,0,21460,77096,521,9498,7802,0,0,304,0,0,0,1105,3348,0,0,0,0,4222,8862,0,0,0,0,0,981,0,0,14578,0,0,0,0,0,0,1535,0,0,8483,0,41,3703,0,0,0,0,4674,3834,23135,0,2352,0,0,20892,19784,27804,0,5910,12371,301296,0,0,0,43927,0,8102,0,0,0,1801,1274,0,0,11799,0,0,0,0,115,0,0,0,25953,0,0,139,0,0,1828,0,0,42,0,101855,0,13696,54000,0,634822,1121,0,0,0,0,0,0,0,0,0,,2112448
04.07.20,0,0,0,0,4443,0,8951,2143,50176,7174,6846,5,9965,0,119,15423,9835,0,0,333,200,5219,995,0,0,375,2538,156,0,0,0,0,37502,0,1127,29,0,0,20595,0,0,758,1052,0,2635,0,4958,0,991,0,3645,0,0,0,2547,0,263,0,0,0,0,3497,0,0,2371,165,2869,0,5653,6252,0,0,0,0,0,68,0,11383,0,1880,0,242383,9699,24562,0,0,25040,25011,252,3023,6650,0,11680,346,0,0,0,1185,2939,0,0,1672,0,0,11662,1628,1041,0,0,534,861,4204,0,14492,0,0,0,0,71265,2225,0,0,1131,0,0,0,2900,0,676,15884,0,0,2992,22052,10711,0,0,0,20708,21998,22663,0,4876,11445,0,9914,60,0,0,2028,7434,0,0,0,2216,1451,0,0,11762,377,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,0,1503,0,0,0,10440,0,71000,0,751316,912,0,0,0,0,0,0,0,0,7085,,1714370
05.07.20,2232,768,0,0,0,0,9072,2437,45399,5125,6722,6,8280,28715,131,8730,0,0,0,0,123,0,516,0,0,224,2591,0,0,0,0,0,29208,0,0,0,35291,0,21028,0,0,0,1028,2508,2446,3144,1582,0,0,0,0,7657,0,0,0,0,288,0,0,0,0,376,0,0,0,0,1901,0,0,5451,0,0,0,0,0,27,0,1796,0,2082,3827,248934,10506,25207,0,0,20948,37462,530,20925,5508,34286,0,324,0,0,0,1042,2300,0,0,0,0,0,5482,0,0,0,0,0,-98999,0,0,10004,0,0,0,0,0,0,2932,0,0,0,0,0,0,0,0,0,0,0,3515,25527,0,2280,0,0,41877,16180,19210,0,4553,7831,582988,0,0,0,102699,0,5030,0,0,0,808,716,0,0,6532,0,0,0,0,82,0,0,0,0,0,0,271,0,0,1050,0,0,345,0,94662,0,24817,47000,0,1299419,963,0,0,0,0,0,0,0,0,0,,2856457
06.07.20,0,459,0,0,0,0,6756,1133,45730,6301,6240,14,19746,14245,17,6211,0,38,0,307,246,1612,935,0,0,502,3698,0,0,0,0,0,25971,0,0,0,16377,0,21000,0,0,0,1215,587,3375,1259,1784,38844,0,9,2627,1002,0,0,0,0,299,0,0,0,0,36,0,0,0,0,2358,0,9639,3174,290,0,0,0,0,83,0,0,0,493,1986,180596,11909,25276,0,62863,17307,22166,266,9660,5365,0,0,429,0,0,0,692,2478,0,0,0,0,0,1808,0,0,0,0,0,102399,0,0,6151,0,0,0,0,25657,0,934,0,0,0,0,35,3351,0,0,2933,0,7448,3852,22271,5925,6837,0,0,17844,17997,16294,0,4677,4614,0,0,0,0,60064,0,7872,0,0,0,50,530,0,0,5741,0,285615,0,0,22,0,0,0,0,0,0,178,0,0,1321,0,0,18,0,52193,0,6743,0,0,1021,1108,0,0,0,0,0,0,0,0,0,,1259108
07.07.20,0,409,0,0,1329,0,8487,1273,41942,6044,7102,6,0,13173,143,4027,20983,63,0,181,235,1998,1041,5570,0,471,0,1041,0,0,0,14161,34786,0,670,712,12065,0,20459,0,0,578,1327,863,3081,1191,1323,12380,920,0,4752,0,0,0,0,0,591,2748,0,2073,0,5973,0,0,2410,229,3714,502491,3298,8756,62,0,0,0,0,37,0,0,29245,900,1504,241430,10675,26790,0,0,21056,43219,344,9000,8037,52972,8420,365,0,0,0,1763,3139,1637,0,1867,0,11315,10994,1888,1682,0,0,199,0,1111,0,11089,0,0,0,0,18059,2642,1216,0,1152,19614,0,18,1641,0,0,1831,0,2519,4007,24530,0,3197,0,0,0,23468,20710,0,4886,11855,0,9527,30,0,74978,0,8287,0,0,0,873,1330,0,0,14398,0,0,0,0,0,0,0,0,0,0,0,131,0,0,1316,0,683,62,4215,50545,7548,9345,44000,0,711078,1056,0,0,0,0,0,0,0,0,5169,,2343725
08.07.20,0,0,0,0,0,0,9085,2083,55299,8071,7355,22,9266,15672,82,0,6099,40,0,220,68,2026,1262,0,989148,473,3467,129,0,0,0,0,44461,141,171,49,10464,0,21115,0,3279,919,2365,1375,2844,1691,4631,17318,0,9,4087,3428,0,0,0,0,574,0,0,508,0,5166,0,0,0,0,2917,0,3341,6106,169,0,0,0,0,93,0,0,0,1710,1865,262679,12767,25598,0,0,0,50443,215,13667,6530,0,3053,386,0,0,0,1773,3558,0,0,638,0,0,9101,296,287,0,0,254,1699,0,0,16306,0,0,0,0,17690,556,1132,0,333,4596,0,102,2131,0,0,0,0,5406,3987,21951,0,2427,0,0,20638,23172,20198,65832,5202,13147,0,2871,10,0,53166,0,8567,0,0,108668,2225,1607,0,0,13541,0,0,0,0,36,0,0,0,0,0,0,147,0,0,1336,0,382,60,258,49302,3451,13455,51000,0,653091,959,0,0,0,0,0,0,0,0,681,,2833226
09.07.20,2470,1424,0,0,0,0,10910,1995,0,7507,7505,12,9391,15632,124,21304,9098,78,0,0,290,2010,1057,0,0,377,4286,0,670,0,0,0,35169,354,0,0,16812,0,21409,0,247,1217,0,1529,0,562,4908,16383,225,0,3425,3381,0,17306,0,0,474,0,21850,3889,0,3764,0,0,2305,81,3886,0,3273,3535,91,0,0,0,0,0,0,5288,0,909,1516,267061,12554,25412,0,0,0,52552,174,10808,7876,0,3803,491,0,0,0,1715,4260,0,0,1240,0,7839,8853,528,683,0,0,495,335,0,0,16267,0,0,0,0,25454,0,1413,0,457,0,0,111,3089,0,0,16677,11917,4383,5456,24333,6242,2606,0,15648,20988,25274,23856,0,4568,13179,0,2644,10,0,53153,543,7529,0,0,0,2284,1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,2431,0,261,0,798,0,3316,14934,49000,0,553560,1467,0,0,0,0,0,0,0,0,742,,1592657
10.07.20,-2470,0,0,0,0,0,11041,2050,113862,7757,7576,18,9466,13488,38,12043,10063,0,0,283,151,3265,1173,0,19152,449,3686,1617,3048,22074,0,0,42852,16325,660,74,17757,0,21526,0,592,566,0,1722,6232,1247,4602,15561,1106,1,3590,3116,25631,0,0,0,439,0,3476,53,561,4633,0,0,0,151,4661,0,2839,4687,78,0,0,2517,0,93,0,0,0,2430,2300,283659,9388,24698,0,23796,0,47953,305,3110,5874,33201,6979,388,0,0,0,2000,4463,0,2159,764,0,0,10728,816,438,0,0,3628,1249,2642,21769,15140,0,0,0,0,8481,1002,1679,0,0,9494,0,169,2575,0,0,2302,1872,4425,4574,23421,897,2457,0,0,20962,24296,24203,45000,4101,14680,0,3463,0,0,54472,15214,8646,448,0,0,2172,1390,93,0,25155,0,0,0,0,47,0,0,0,0,87256,0,164,0,0,2371,0,508,0,1131,50103,2048,13584,47000,0,601300,1224,0,0,0,0,0,0,0,0,4135,,2055569
11.07.20,0,0,0,0,0,0,10309,1888,51225,8225,8045,7,8801,0,146,11544,8500,0,0,393,558,2780,609,0,0,279,4540,0,0,0,0,0,44509,0,0,54,0,0,23225,0,0,893,0,1322,6445,0,5544,0,0,0,3538,0,0,0,0,0,335,0,0,0,0,3664,0,0,2342,0,3870,0,2540,7755,0,0,0,0,0,54,0,0,0,1188,0,282511,12625,24613,0,0,0,45931,252,2838,5808,0,6979,419,0,0,0,1711,6828,0,0,0,0,0,7429,0,482,0,0,0,742,0,0,15351,0,0,0,0,0,1312,0,0,165,0,0,79,2057,0,0,3725,0,0,3833,23569,6149,0,0,0,20048,25933,0,0,4331,14610,1695662,3898,36,0,0,0,7032,0,0,0,2879,1159,0,0,12051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1443,0,509,0,0,48787,0,13012,58000,0,886455,858,0,0,0,0,0,0,0,0,1052,,3478290
12.07.20,3985,1260,0,0,0,0,10266,1885,53995,5031,7878,14,7639,31675,33,11495,0,0,11009,270,9492,1933,890,3519,0,271,2806,437,0,0,0,0,40814,0,417,86,18268,0,37628,0,576,466,0,763,0,2924,2642,0,0,0,2969,6795,0,7339,0,0,155,0,0,0,0,80,0,0,0,0,1825,0,1559,2765,0,0,0,0,0,86,0,3819,0,1205,0,280151,10994,25093,682632,0,0,38259,131,0,5672,0,0,493,0,0,0,1467,3883,0,0,682,0,0,4522,1549,802,0,0,430,741,0,0,8373,0,0,0,24470,36696,1938,0,0,1210,0,0,0,1824,0,0,2609,0,0,3570,24211,0,0,0,0,20916,17318,68734,0,3483,8633,261574,4060,18,0,0,0,4050,0,0,0,960,560,0,0,5203,855,0,0,0,20,0,0,0,81801,13389,0,246,0,0,1131,0,546,119,3028,48813,4728,9837,50000,125447,633974,469,0,0,0,0,0,0,0,4479,1172,,2836929
13.07.20,0,0,0,0,0,0,8114,698,42300,3876,8015,5,9589,0,0,6927,0,0,0,0,98,1707,690,0,0,212,1198,0,0,0,0,0,29363,0,0,65,36638,0,25137,0,331,0,0,604,2978,942,1546,37926,971,0,2101,1828,0,0,0,0,218,0,13620,2786,0,84,0,0,0,0,3497,0,1374,8520,259,0,0,0,0,0,0,0,0,1136,5719,219103,9062,25790,15380,0,0,23933,0,26798,5746,0,0,424,0,0,0,996,3618,0,0,7,0,5833,3043,0,559,0,0,0,456,0,0,4816,0,0,0,0,6666,0,4255,0,0,13420,0,94,1043,0,0,2983,0,7693,6173,22532,5601,9322,0,0,39437,19753,0,0,0,6655,0,3021,18,0,157426,0,6915,0,0,0,279,440,0,0,6168,0,0,0,0,26,0,0,0,0,0,0,125,0,0,152,0,301,10,0,91724,0,6977,0,102553,728781,1377,0,0,0,0,0,0,0,0,548,,1859104
14.07.20,0,585,0,0,0,0,9377,1115,44449,7512,0,7,9203,13453,0,3116,20397,88,0,498,150,2519,1293,0,0,0,3341,104,0,0,0,0,44729,201,436,61,12238,0,25584,0,350,1090,0,1745,3329,0,4028,12368,1130,0,4035,0,0,2496,0,0,420,3717,4385,0,336,9374,0,0,3128,0,4143,0,2983,3855,0,0,0,0,0,127,0,0,65611,797,1963,286247,12015,25082,15540,31629,0,41867,234,10140,5647,61229,6895,0,0,0,0,2135,5480,1396,0,1272,0,3730,11280,1047,317,0,0,31,931,3174,0,27653,0,0,0,0,18012,1797,704,0,1440,4368,0,67,1620,0,0,2046,0,3067,4044,21020,3137,3590,0,9337,0,22044,21904,0,7967,14237,203122,3333,18,0,40799,3443,8659,0,0,0,1163,1218,0,1791606,12304,0,291847,0,0,34,0,0,0,0,6828,0,150,0,0,3350,0,384,34,577,0,4277,9739,52000,0,722099,1483,1029000,0,0,0,0,0,0,3566,2119,,5220390
15.07.20,0,0,0,0,0,0,11266,2418,59904,8165,16529,15,9867,14002,257,7038,5173,0,0,259,2403,2854,1295,0,0,395,4885,156,620,0,0,0,44875,355,176,0,0,0,25601,0,0,0,0,1804,3372,1754,4208,19232,0,30,3173,3487,0,2486,0,0,535,409,0,572,0,2876,0,0,0,0,4063,508560,0,5466,143,0,0,0,0,39,0,0,0,2827,2170,320161,15491,24970,15185,4469,0,48449,150,10171,5663,0,0,420,0,0,0,1979,5298,0,0,829,0,0,10101,0,558,0,0,253,985,766,0,12320,0,0,0,0,18502,0,1452,0,0,5090,0,139,2061,0,0,3015,0,4872,4513,21749,0,0,0,0,20242,23893,25323,0,4209,18440,258893,5705,0,0,59010,0,8393,0,0,143118,2205,1112,0,38114,10700,182,0,0,0,29,0,0,0,0,9625,0,168,0,0,2229,0,436,4,603,43231,0,13761,48000,229477,760282,1326,0,0,0,0,0,0,0,0,2145,,3056180
16.07.20,2620,1237,0,0,0,0,0,2190,65575,10052,8722,0,17684,12889,0,10546,10570,121,0,647,191,2841,1342,0,42528,380,5393,0,0,0,0,0,39410,616,118,17,29401,0,25733,0,0,1019,0,1690,2761,3162,3764,14499,414,0,3769,7699,0,2489,0,0,440,0,8793,1075,0,3780,0,0,0,0,4155,0,4727,6574,166,0,0,0,0,0,0,0,0,1447,2055,326826,12156,25742,16110,4316,0,50432,356,22709,9050,0,8226,486,0,0,0,1639,4725,0,0,800,0,7408,12144,1196,0,0,0,0,1087,0,0,13606,0,0,0,0,18908,1904,1327,0,866,4981,0,242,2899,0,0,12707,0,4655,4804,24244,6538,0,0,3760,40042,28285,25497,0,5803,0,298871,2423,51,0,58190,0,9183,0,0,0,2336,1032,0,45389,10032,102,0,0,0,23,0,0,0,0,8044,0,191,0,0,1211,0,429,54,791,84731,4333,13175,48000,155548,756470,1517,0,0,0,0,0,0,0,0,2612,,2576515
17.07.20,0,0,0,0,0,0,24216,1704,62728,8068,9023,3,0,0,179,10600,11159,106,0,0,172,2893,1007,0,0,381,6526,466,506,0,0,40839,45862,701,84,88,18699,0,25359,0,0,464,0,0,3179,0,3655,15855,1048,22,3814,0,0,0,0,0,428,0,6911,711,0,5578,1074627,0,0,263,4118,0,3398,4325,94,0,0,0,0,90,0,0,0,2117,0,333228,13994,25194,17211,0,0,50767,694,20721,7901,0,3545,459,0,0,0,2189,6738,0,0,0,0,0,10785,478,764,0,0,620,0,0,0,0,0,0,0,0,19667,0,0,0,0,4688,0,175,2497,0,0,3081,0,4430,4721,23907,4236,0,0,0,0,28304,26254,0,4923,0,623414,5556,30,0,0,2818,9910,0,0,0,1862,1012,0,0,9669,0,0,0,0,0,0,0,0,0,7117,0,0,0,0,4738,0,379,0,743,0,3696,13732,48000,0,830918,1719,0,0,0,290890,0,0,0,2226,1648,,3884314
18.07.20,0,0,0,0,0,0,12472,1969,0,8677,9263,44,7684,0,128,10127,11017,0,0,0,184,6506,590,0,45216,0,4884,0,0,0,0,0,50286,0,0,0,17716,0,26055,0,0,0,0,2775,2959,0,3446,0,0,53,3833,4537,0,0,0,0,281,0,0,0,0,5416,0,0,0,0,3632,0,0,3368,0,0,0,0,0,95,0,0,0,2384,0,361024,13238,24533,15229,9512,0,48265,573,3373,7155,0,0,562,0,0,0,1751,0,0,0,0,0,0,7716,0,0,0,0,0,0,0,0,17115,0,0,0,0,0,0,0,0,0,0,0,0,2403,0,0,0,0,0,3976,23011,0,0,0,0,20033,28053,24546,0,0,56815,314810,0,0,0,0,0,7648,0,0,0,2161,1027,0,94926,9187,0,0,0,0,6,0,0,0,0,6629,0,0,0,0,129,0,0,0,0,41215,0,10532,46000,344328,851788,1346,0,0,0,0,0,0,0,0,0,,2646212
19.07.20,1419,431,0,0,0,0,9485,1634,126019,5579,8095,31,7037,35008,97,10155,0,0,5210,1165,483,1900,984,0,0,548,2003,0,0,0,0,0,43763,0,448,0,15728,0,26422,0,0,800,0,0,2745,3160,7037,0,0,21,3396,5047,0,7320,0,0,159,0,0,0,0,284,0,0,7242,0,2439,0,4646,4726,0,0,0,0,0,82,0,0,0,2713,4266,358127,10195,25481,15737,9154,0,35525,736,28286,6715,39734,5228,489,0,0,0,1292,12045,0,0,949,0,3317,11287,0,1437,0,0,326,2612,0,0,15475,0,0,0,0,36799,1540,4848,0,0,7072,0,0,1365,0,0,7349,0,0,3943,22559,6116,14744,0,0,0,23021,19383,0,6116,14889,259874,6664,0,0,176053,0,7955,0,0,0,410,480,0,49688,0,0,0,0,0,15,0,0,0,69393,4690,0,389,0,0,5823,0,0,167,0,82253,0,12666,47000,140569,761771,1262,0,0,0,0,0,0,0,2200,2868,,2745808
20.07.20,0,0,0,0,0,0,11068,391,57962,49767,6817,1027,8417,13362,107,6155,0,66,0,573,227,3844,1177,5162,0,0,3155,511,2505,13339,0,0,38738,0,0,167,16343,0,24079,0,1688,435,0,0,0,1085,1830,27054,382,0,2345,0,0,2450,0,0,104,0,0,1865,0,5102,0,0,0,108,3242,0,0,2994,0,0,0,0,0,84,0,0,0,2224,1222,256039,13259,26218,16498,17091,0,24253,1091,18810,0,14013,5724,485,0,0,0,1297,0,0,0,1862,0,6486,0,1077,459,0,0,226,583,4578,0,7269,0,0,0,0,18812,2698,1389,0,1689,4302,0,34,681,0,0,2755,0,7392,3957,19108,3936,3780,0,1223,39244,23425,15464,0,4336,8570,197553,3214,69,0,57498,1351,8349,0,0,0,24,371,0,49006,9989,0,294390,0,0,0,0,429,0,0,1486,0,163,0,0,1872,0,961,6,2542,0,6741,4735,27000,120968,768823,2033,0,0,0,0,0,0,0,2311,999,,2462169
21.07.20,0,0,0,0,0,0,0,1072,56310,7164,7034,56,9352,0,146,2897,20823,67,0,0,213,3506,1471,0,9888,698,3686,170,0,1656,0,0,53088,0,540,26,12590,0,26506,0,0,649,0,3337,5660,0,5785,21085,548,10,3760,771,0,0,0,0,400,0,26683,595,457,6543,77128,0,2576,203,4611,0,0,6146,180,0,0,0,0,0,0,0,0,860,0,333395,17347,26741,16280,6668,0,43110,499,18884,13162,0,6111,415,0,0,0,1385,3471,0,0,0,0,0,3866,1092,283,0,0,49,0,0,0,6029,0,0,0,0,0,0,0,0,460,3963,0,11,1007,0,0,2027,13617,2813,4701,17783,0,0,0,0,0,27557,20266,0,5132,17204,255205,3764,19,0,0,0,10310,0,0,160517,3333,914,0,0,12197,0,0,0,0,215,0,0,0,0,4543,0,0,0,0,2315,0,103,0,0,43404,4579,12396,40000,102785,735197,1407,0,0,0,0,0,0,0,0,1916,,2397393
22.07.20,0,1099,0,0,22524,0,0,0,59794,0,0,31,0,0,136,7186,0,0,0,0,0,3577,1330,0,0,0,0,1051,0,0,0,0,0,0,165,41,0,0,0,0,0,741,0,0,2714,2960,0,0,813,35,0,0,0,5020,0,0,0,0,6544,0,0,0,58567,0,0,0,4797,534198,0,4769,0,0,0,0,0,150,0,0,0,2058,2504,343243,0,26319,18416,4601,0,0,618,4189,0,32039,4275,419,0,0,0,1613,0,0,0,2364,0,7262,0,1325,347,0,0,518,1975,742,0,0,0,0,0,0,37480,1605,2785,0,0,3779,0,0,2191,0,0,3995,0,0,4798,0,6975,5044,0,0,0,12455,25511,0,4630,0,296536,7039,21,0,108630,1613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,301,139,1268,0,2098,0,0,0,0,3100,0,0,0,0,0,0,0,1213,1830,,1708403
23.07.20,2142,1606,46390,0,0,0,40738,3699,69308,20431,17050,86,16993,0,0,10305,18873,83,7695,0,0,2831,1083,0,0,0,11548,355,1624,2274,0,0,86224,3177,153,205,31660,0,55932,364,365,6642,21545,0,3002,0,12698,37075,0,43,4107,12041,45881,0,8111,405,1014,0,7294,1137,0,6123,82262,0,3474,368,4817,0,13083,6189,248,0,0,13216,0,0,0,0,0,3132,0,350823,25113,25846,16947,0,0,109629,592,4167,15774,0,6754,420,0,0,0,0,19027,0,2956,1703,0,0,26646,660,459,0,0,0,0,1232,11724,0,0,0,0,0,19027,0,0,0,806,3481,0,0,2419,0,3201,29602,0,8820,3344,40739,3483,0,0,1841,70535,32765,27190,0,3525,46296,299744,4613,29,0,0,1142,22600,2142,5798,0,2251,2085,7032,0,18464,193,0,0,0,0,0,5796,0,0,0,0,0,0,0,6323,0,325,0,826,129593,0,27465,54000,0,1551253,2316,0,0,0,0,0,0,0,0,2667,,3811304
24.07.20,0,0,0,0,0,0,16218,1935,75584,7810,9037,62,8248,0,256,10979,8519,58,0,1468,184,1877,1080,5755,0,1581,5913,291,0,0,0,0,37544,0,93,168,0,0,28434,0,0,0,0,0,0,0,5557,19800,393,0,3961,0,0,0,0,0,377,0,6898,822,0,6601,0,0,0,0,5687,0,0,5646,25,0,0,0,0,0,0,0,0,3734,0,352801,14143,24261,18234,13114,0,53334,898,4001,7788,0,0,494,0,0,0,3262,0,0,0,1334,0,0,12181,0,475,0,0,0,0,0,0,0,0,0,0,0,19657,629,0,0,522,3987,0,233,2830,0,0,4068,0,4397,3138,22006,0,0,0,0,24995,33852,24280,0,5351,22964,309971,5536,40,0,0,0,10634,0,0,0,2049,848,0,0,9473,0,0,0,0,227,0,0,0,0,20498,0,0,0,0,2702,0,581,0,945,42986,0,15148,46000,442275,774193,2100,0,0,0,0,0,0,0,0,2772,,2650802
25.07.20,0,0,0,0,0,0,14631,1850,64084,7049,8433,28,19348,0,0,10940,12251,0,0,0,153,3128,885,0,0,170,5963,327,0,0,0,10000,20161,0,40,74,40204,0,28567,0,691,645,0,0,6201,0,6238,0,285,0,4635,7223,0,0,0,0,343,0,7264,0,0,4812,0,0,4622,193,4656,0,8061,3646,0,0,0,0,0,269,0,0,0,3819,0,420898,12158,0,15788,8140,0,51671,757,3516,7795,0,5075,555,0,0,0,1240,18295,0,0,1502,0,0,7145,845,457,894158,0,381,0,0,0,68173,0,0,0,0,19781,732,0,0,319,0,0,0,2307,0,0,4145,0,0,3076,23630,5471,0,0,0,24993,37856,26239,0,4326,34127,291668,2489,474,0,0,0,9349,0,0,0,2275,918,0,0,8307,0,0,0,0,337,0,0,0,0,5503,0,0,0,0,2200,0,456,0,999,43312,3913,14076,52000,157808,1043124,1488,0,0,0,0,0,0,0,0,1177,,3659313
26.07.20,994,1372,0,0,0,0,0,1488,75619,7008,7296,31,0,69897,263,9735,12143,0,5336,0,351,1684,564,0,0,400,2161,524,1773,0,0,0,44444,0,63,0,19709,0,29541,0,0,1133,0,0,3183,6831,2262,0,257,0,5487,0,0,9802,0,0,239,0,8490,0,0,3852,0,0,0,301,3133,0,3899,7529,0,0,0,0,0,85,0,0,0,2881,7249,442263,7692,49466,17511,0,0,40526,777,45893,6658,241446,10313,472,0,0,0,1345,7227,0,0,12,0,7376,4895,1148,389,0,0,466,4350,0,0,15729,0,0,0,0,20942,591,3853,0,1705,7375,0,0,1754,0,0,3478,0,0,3187,23254,2205,8901,0,0,0,27034,0,0,3442,15118,239675,4330,50,0,219902,0,10381,0,0,0,767,565,0,302031,4292,0,0,0,0,0,0,0,0,59143,4093,0,517,0,0,1407,0,577,287,1457,40016,2488,12559,51000,142952,797589,1943,0,0,0,0,0,0,0,3698,6539,,3296060
27.07.20,0,500,0,0,0,0,23821,314,51966,5271,6838,48,8829,12859,141,6040,10191,0,0,1284,49,3749,576,0,0,0,3502,186,0,0,0,0,40023,0,88,15,21544,0,30081,0,781,0,8869,0,3212,912,1705,43597,0,35,3867,0,0,2468,0,0,131,0,9527,3970,0,1812,0,0,0,0,4549,0,5432,3632,21,0,0,0,0,143,0,0,0,2029,1334,515472,10996,0,17141,14442,0,25551,601,20379,6281,0,0,404,0,0,0,801,7510,0,0,0,0,6811,1426,0,545,0,0,0,780,0,0,6528,0,0,0,0,0,978,0,0,0,4818,0,35,550,0,0,3063,0,7123,3504,22056,0,922,0,1656,0,30902,39112,245494,4752,7633,185604,4122,33,0,0,0,9560,0,0,0,216,335,0,0,4048,0,357478,0,0,34,0,0,0,0,1965,0,202,0,0,1070,0,374,172,0,45283,1937,7064,43000,119781,855811,1955,0,0,0,0,0,0,0,0,1590,,2975841
28.07.20,0,507,0,0,0,0,12398,1061,44971,8037,8429,92,9889,12714,97,12683,8754,85,0,803,286,3388,1093,0,0,393,3832,295,468,0,0,0,61980,359,8,87,17596,0,30312,0,0,137,0,8564,3346,1855,7262,15214,383,0,2300,0,0,2498,0,0,297,4989,7009,674,305,6435,0,0,2292,224,5108,0,4123,6223,76,0,0,0,173,0,0,0,0,1656,1584,528082,15222,25682,16922,5091,0,48170,415,24262,6364,0,3197,401,0,0,0,1574,0,1430,0,2984,0,3364,9540,666,243,0,0,89,1423,1719,0,21708,0,0,0,0,41900,1043,1855,0,1334,5032,0,32,1107,0,0,3744,0,2895,1904,19610,1344,9465,0,1694,66493,31062,0,0,4736,21165,242076,6165,16,0,117930,0,9817,0,0,151045,1548,874,0,28433,10730,0,0,0,0,0,0,0,0,0,4728,0,342,0,0,1668,0,93,238,857,0,1812,12645,43000,0,760840,2363,0,0,0,0,0,0,0,209,2904,,2658640
