,dates,days,day1,population,susceptibles,isolated,isolatedinfected,infectednotisolated,infected,importedinfections,accumulatedinfected,tested_mit,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,reff,positive rate,detection rate,actualdeaths,actualcases,actualtests_mit
355,2020-11-12,1065,1065,65227397.8,57522450.6,487115.0,7549.799999999999,1231990.3,1403017.3,0.0,7746238.399999999,18130222.799999997,913675.6,46601.2,6301944.9,0.0,2.7,172395.8,15.0,80899.53,60714.7,21285.8,20238.199999999997,96838.589,0.0,0.0,664.5,17259.6,1542.3,152685.4,908.4000000000001,0.9179710561166691,0.9940856987716953,0.0012402691618643724,0.11804299205080353,0.5766110653090307,0.3521820137149513,0.7504950894028679,43024.0,1877026.2857142857,172395.75
356,2020-11-13,1068,1068,65226830.5,57442340.0,480180.5,7413.299999999999,1217152.0,1385064.5,0.0,7826333.9,18295639.4,933961.7999999999,47168.5,6399441.1,0.0,2.7,165416.5,15.0,80095.61600000001,60858.600000000006,21341.1,20286.2,97496.231,0.0,0.0,567.3000000000001,15672.900000000001,1489.1999999999998,147429.5,824.9,0.9132274022409844,0.9944359155613595,0.0012279550514109375,0.11926327464278677,0.5782807659859884,0.3679113026814133,0.7598243579274051,43957.0,1909443.642857143,165416.4642857143
357,2020-11-14,1071,1071,65226227.9,57363172.3,472468.6,7275.0,1200753.9,1365516.9,0.0,7905486.6,18464678.0,953579.0,47771.100000000006,6497553.7,0.0,2.7,169038.59999999998,15.0,79152.603,58851.2,20653.600000000002,19617.0,98112.53899999999,0.0,0.0,602.7,15068.099999999999,1531.6999999999998,151645.6,793.0,0.9077278039494451,0.9947979055173689,0.0012135088222693315,0.12046864816476686,0.5796530456708372,0.34815243382280736,0.7435156617654127,44310.0,1940550.2857142857,169038.64285714287
358,2020-11-15,1074,1074,65225596.5,57285143.7,464136.2,7132.799999999999,1182995.2999999998,1344524.3,0.0,7983500.4,18633716.700000003,972380.9,48402.5,6595943.6,0.0,2.7,169038.59999999998,15.0,78013.765,56405.700000000004,19707.9,18801.9,98389.95899999999,0.0,0.0,631.4,15106.5,1531.3,151605.6,795.1999999999999,0.9079625912079723,0.9947821796211043,0.0011960605833631587,0.12165619520244633,0.580233209619194,0.33368532394376205,0.7230224050845386,44613.0,1970850.0357142857,169038.64285714287
359,2020-11-16,1077,1077,65224945.4,57208059.0,453971.5,6968.400000000001,1164903.4,1322686.1,0.0,8060569.9,18784006.4,989543.0,49053.6,6694215.3,0.0,2.7,150289.8,15.0,77069.64600000001,51486.3,17896.7,17162.1,98271.655,0.0,0.0,651.0999999999999,13411.400000000001,1361.8,134810.9,705.8,0.9078195651585304,0.9947917858094243,0.0011815977081676486,0.12282902271314129,0.5826752545445212,0.3425801351788345,0.6680490007700307,45124.0,1999849.2142857143,150289.7857142857
360,2020-11-17,1080,1080,65224283.60000001,57132003.5,437717.19999999995,6705.900000000001,1148533.7,1300345.0,0.0,8136610.4,18929657.700000003,1006143.0,49715.4,6791950.100000001,0.0,2.7,145651.2,15.0,76040.45199999999,49799.7,17206.9,16599.9,97734.888,0.0,0.0,661.7,12925.599999999999,1320.4,130724.9,680.3,0.9073143338480977,0.9948228837214966,0.0011658303902014797,0.1239859535996498,0.584771364522492,0.3419106742683891,0.6549106257285268,46350.0,2025214.9285714286,145651.25
361,2020-11-18,1083,1083,65223611.4,57057070.699999996,422068.2,6453.599999999999,1131724.5,1277797.5,0.0,8211528.4,19070783.8,1022780.8999999999,50387.600000000006,6888758.3,0.0,2.7,141126.0,15.0,74917.83499999999,49913.7,17250.6,16637.9,96808.098,0.0,0.0,672.3000000000001,12415.0,1280.6,126777.1,653.5,0.906495516808318,0.9948717184098639,0.0011486305862542286,0.12512555844155543,0.5863044418227458,0.3536818162493091,0.6662458945857151,46781.0,2048286.4642857143,141126.07142857142
362,2020-11-19,1086,1086,65222928.099999994,56983341.199999996,406569.6,6205.200000000001,1113946.5,1254366.3,0.0,8285242.8,19212215.5,1037553.7999999999,51070.9,6985235.5,0.0,2.7,141431.7,15.0,73714.453,44319.0,15314.899999999998,14773.0,96477.34300000001,0.0,0.0,683.2,12313.3,1284.7,127185.6,648.1,0.9055228710104427,0.9949301318822814,0.0011301923287924266,0.1262465844430557,0.5876628940047256,0.3133597347695036,0.6012253797772874,47198.0,2073511.7142857143,141431.7142857143
363,2020-11-20,1089,1089,65222234.5,56910831.900000006,389356.5,5929.799999999999,1095250.6,1229411.2000000002,0.0,8357737.0,19345498.8,1051799.7999999998,51764.5,7082006.4,0.0,2.7,133283.3,15.0,72494.31999999999,42738.0,14760.1,14246.0,96770.777,0.0,0.0,693.7,11457.2,1212.3,120011.0,602.9,0.9043135088203955,0.9950014053106649,0.0011114970309703202,0.12734878778187214,0.5896669885551716,0.3206553259110482,0.5895358422563313,48339.0,2097129.142857143,133283.32142857142
364,2020-11-21,1092,1092,65221533.300000004,56839431.5,372491.7,5658.9,1074302.6,1202306.3,0.0,8429122.5,19478782.0,1065495.4,52465.700000000004,7179810.6,0.0,2.7,133283.3,15.0,71385.387,41086.6,14177.1,13695.5,97804.241,0.0,0.0,701.1,11335.2,1213.3999999999999,120138.1,596.6,0.9033039542259694,0.9950585871336077,0.0010945064212404831,0.12843391401839366,0.5937371117493104,0.3082651765074845,0.5755603734416961,48591.0,2118980.8214285714,133283.32142857142
365,2020-11-22,1095,1095,65220827.599999994,56769163.4,357767.3,5424.0,1056916.1,1179587.5999999999,0.0,8499375.600000001,19618136.3,1079093.4,53171.399999999994,7272091.6,0.0,2.7,139354.1,15.0,70253.145,40794.2,14061.0,13598.1,92280.971,0.0,0.0,705.8,11711.8,1270.3,125755.6,616.4,0.9021498833008528,0.9951223372266009,0.0010771581346815048,0.1295016409758039,0.5955737835833473,0.2927377091883195,0.5806743598453847,48805.0,2138197.75,139354.17857142858
366,2020-11-23,1098,1098,65220117.4,56700083.3,345167.0,5225.4,1043210.1,1161379.5,0.0,8568440.7,19727652.1,1091762.7999999998,53881.6,7358669.5,0.0,2.7,109515.8,15.0,69065.087,38008.2,13083.4,12669.4,86577.951,0.0,0.0,710.3,9084.2,999.5,98954.0,478.20000000000005,0.9008796374346718,0.9951906927534542,0.0010589537362592973,0.13055111581261888,0.5946814714742252,0.3470567717169577,0.5503243628723729,49311.0,2156428.5,109515.78571428571
367,2020-11-24,1101,1101,65219403.2,56632243.8,333882.6,5050.5,1033566.3,1147780.7000000002,0.0,8636265.3,19835679.4,1104311.5,54595.8,7439393.8,0.0,2.7,108027.3,15.0,67824.552,37645.9,12943.900000000001,12548.6,80724.237,0.0,0.0,714.2,8833.3,987.3,97741.79999999999,464.9,0.8994664277131744,0.9952661070985992,0.0010399443826864087,0.1315815398323056,0.5909190841072688,0.3484850588693784,0.5550482662974316,50322.0,2174015.9285714286,108027.28571428571
368,2020-11-25,1104,1104,65218685.3,56560754.5,323732.7,4897.200000000001,1026839.8999999999,1137592.8,0.0,8707739.5,19939126.6,1117293.6,55313.7,7520353.1,0.0,2.7,103447.2,15.0,71474.219,38946.4,13500.0,12982.1,80959.281,0.0,0.0,717.9,8334.6,946.8,93727.1,438.7,0.8979895274419808,0.9953411960605656,0.001095916280299505,0.13266789663421813,0.6282935247128849,0.37648578211880074,0.5449013720597633,50710.0,2191297.0714285714,103447.21428571429
369,2020-11-26,1107,1107,65217966.3,56485567.5,310485.0,4699.799999999999,1024939.7,1131237.2,0.0,8782911.5,20288218.1,1127377.2,56032.7,7601176.5,0.0,2.7,349091.5,15.0,75172.043,30251.0,10568.6,10083.7,80823.56,0.0,0.0,719.0,27743.9,3198.8,316688.6,1460.2,0.8966218203324209,0.995410323722736,0.0011526278304081373,0.13381096184227384,0.6645117664093791,0.08665636373271764,0.402423544614851,51041.0,2207802.1071428573,349091.46428571426
370,2020-11-27,1110,1110,65217249.0,56406575.400000006,298016.9,4518.0,1027002.8,1129198.5999999999,0.0,8861888.7,20636586.3,1137197.8,56750.0,7681489.9,0.0,2.7,348368.2,15.0,78977.072,29461.699999999997,10371.6,9820.6,80313.383,0.0,0.0,717.3,27295.700000000004,3196.3999999999996,316439.5,1436.5,0.8951728480491669,0.9954809422542124,0.001210984413034656,0.13501242133043667,0.6994081643388507,0.08457057791153152,0.37304117833084516,52000.0,2223637.285714286,348368.28571428574
371,2020-11-28,1113,1113,65216536.6,56328406.1,285560.4,4335.6,1029057.2,1127139.5,0.0,8940042.899999999,20993030.2,1146479.2,57462.4,7761006.0,0.0,2.7,356443.89999999997,15.0,78154.251,27844.1,9786.0,9281.4,79515.984,0.0,0.0,712.5,27507.5,3274.8999999999996,324213.8,1447.6999999999998,0.8936112843702895,0.995554586587607,0.001198380887340773,0.13620135264895372,0.6933857876509518,0.0781163599657618,0.3562710875445534,52212.0,2239094.75,356443.89285714284
372,2020-11-29,1116,1116,65215831.6,56250844.2,338363.9,5165.700000000001,1008549.8,1125416.1,0.0,9017589.9,21349474.1,1177422.0,58167.4,7839586.399999999,0.0,2.7,356443.8,15.0,77547.026,92828.3,32575.300000000003,30942.699999999997,78580.476,0.0,0.0,704.9,27066.1,3279.6,324673.6,1424.6,0.8919253798726015,0.9956313772967775,0.0011890828361375981,0.13738109719971736,0.6890520403964364,0.26042899329431457,1.1970581566854672,52410.0,2253410.8928571427,356443.89285714284
373,2020-11-30,1119,1119,65215130.10000001,56173530.3,392557.6,6015.0,988492.7,1124577.7000000002,0.0,9094888.7,21704348.7,1207914.0,58868.90000000001,7917037.0,0.0,2.7,354874.5,15.0,77298.805,91476.2,32049.299999999996,30492.1,77450.54,0.0,0.0,701.7,28236.199999999997,3251.5,321900.7,1486.1,0.896737456213061,0.9954045743363675,0.0011852894394517198,0.1385571076243241,0.6873585079981577,0.25777056395993514,1.1834102739363177,52819.0,2267665.8928571427,354874.53571428574
374,2020-12-01,1122,1122,65214427.0,56096172.4,448012.9,6882.0,969017.2,1124718.7,0.0,9172231.6,22061295.5,1238696.5,59572.0,7993550.899999999,0.0,2.7,356946.8,15.0,77342.899,92347.0,32297.8,30782.300000000003,76513.898,0.0,0.0,702.9,29699.9,3256.7999999999997,322426.9,1563.2,0.9011794263381951,0.9951751612163457,0.0011859783572122776,0.13973379847376408,0.6876643822139705,0.2587136234307185,1.1939945514584345,53596.0,2281675.964285714,356946.78571428574
375,2020-12-02,1125,1125,65213717.5,56018770.5,500862.6,7701.599999999999,951672.1,1125918.4,0.0,9249618.6,22415256.3,1269042.2000000002,60281.5,8069043.699999999,0.0,2.7,353960.8,15.0,77387.06099999999,91037.1,31779.7,30345.7,75492.778,0.0,0.0,709.5,30761.6,3215.8,318364.3,1619.0,0.9053547357949695,0.9949403609500871,0.0011866684490115134,0.14091110662415465,0.6873238859938695,0.25719542955039093,1.176386579663492,53907.0,2294473.6428571427,353960.8214285714
376,2020-12-03,1128,1128,65213048.7,55943021.3,565729.1,8709.3,929560.7000000001,1126619.8,0.0,9325352.7,22774125.299999997,1300529.9,60950.3,8143422.5,0.0,2.7,358869.1,15.0,75734.044,94463.2,33152.2,31487.7,74378.889,0.0,0.0,668.7,30902.699999999997,3263.3,323076.6,1626.3999999999999,0.9044869168178891,0.9949911149573609,0.0011613326705273326,0.1420636296674165,0.6722236197162521,0.2632246688277146,1.2473016758487108,54231.0,2306872.1428571427,358869.10714285716
377,2020-12-04,1131,1131,65212422.1,55868887.0,635786.8999999999,9800.7,905157.7999999999,1126942.6,0.0,9399472.0,23134591.0,1333486.6,61576.9,8216607.4,0.0,2.7,360465.7,15.0,74119.302,98870.5,34869.5,32956.8,73184.795,0.0,0.0,626.6,30828.2,3280.2,324734.89999999997,1622.6000000000001,0.9038301415487094,0.9950281516435199,0.0011365825653023858,0.14319196863568115,0.6577025484705254,0.27428545906032115,1.3339372785782575,54861.0,2319187.1428571427,360465.6785714286
378,2020-12-05,1134,1134,65211838.5,55796319.900000006,710497.0,10971.599999999999,878620.0,1126952.2,0.0,9472024.1,23504298.9,1367464.1,62160.5,8288581.3,0.0,2.6,369707.8,15.0,72552.122,101932.1,36114.9,33977.399999999994,71974.049,0.0,0.0,583.6,31529.6,3365.2,333153.4,1659.5,0.9035615621811847,0.9950435004147092,0.0011125605974136124,0.14429686106764186,0.6437905884561919,0.2757098984657614,1.4049499475701068,55073.0,2331242.8928571427,369707.85714285716
379,2020-12-06,1137,1137,65211253.9,55725156.6,721236.7,11149.5,874245.2,1126657.2,0.0,9543172.5,23885988.900000002,1401630.1,62745.1,8359455.100000001,0.0,2.6,381690.0,15.0,71148.337,102498.29999999999,36280.5,34166.1,70873.68299999999,0.0,0.0,584.6,32568.2,3474.1,343933.7,1714.1,0.9036104799083299,0.9950409058006445,0.0010910438420507046,0.14538023474503378,0.631499421474429,0.26853808064135815,1.4406281906490659,55247.0,2343290.0,381690.03571428574
380,2020-12-07,1140,1140,65210671.0,55655747.4,733109.0,11346.0,868820.0,1125733.4,0.0,9612566.6,24273251.2,1435738.5,63328.0,8429205.2,0.0,2.6,387262.30000000005,15.0,69394.199,102325.0,36192.9,34108.4,69750.157,0.0,0.0,582.9,33060.5,3524.7,348937.1,1740.1,0.9036577632485268,0.9950378866946583,0.001064154040065007,0.14643674805922485,0.6164354633166254,0.26422659783820934,1.474546885395997,55613.0,2355325.285714286,387262.3214285714
381,2020-12-08,1143,1143,65210092.5,55588256.5,746463.1000000001,11567.400000000001,862088.3,1124074.5,0.0,9680042.5,24678198.799999997,1470633.3,63906.5,8497776.299999999,0.0,2.6,404947.6,15.0,67475.872,104684.7,37016.600000000006,34894.9,68571.19200000001,0.0,0.0,578.5,33918.7,3692.5,365551.3,1785.3,0.901824456544859,0.995139879881286,0.0010347458409141193,0.14746392209150755,0.600279358707986,0.2585141880085226,1.551439009191315,56451.0,2367392.6428571427,404947.64285714284
382,2020-12-09,1146,1146,65209520.4,55522836.0,764559.7,11865.599999999999,852790.4,1121582.8,0.0,9745448.0,25087876.7,1506675.6,64478.6,8565116.5,0.0,2.6,409677.89999999997,15.0,65405.522,108126.79999999999,38235.8,36042.3,67340.104,0.0,0.0,572.1,33667.7,3742.4,370495.8,1772.0,0.899962844258636,0.995239985838152,0.0010030057206186721,0.14845944795508725,0.5831537537843839,0.26393124940349477,1.6531754000831917,56748.0,2379529.285714286,409677.85714285716
383,2020-12-10,1149,1149,65208955.7,55457826.900000006,780842.1,12129.599999999999,840263.0,1115062.9,0.0,9810442.1,25501815.900000002,1543260.8,65043.3,8636080.9,0.0,2.6,413939.19999999995,15.0,64994.053,109755.59999999999,38813.8,36585.1,70964.311,0.0,0.0,564.6,33380.2,3788.0,375014.2,1756.8000000000002,0.8980849220570273,0.9953372207521279,0.0009967043989940786,0.14944877885845362,0.582873423553057,0.2651490846964965,1.6887021955685697,57044.0,2391604.6428571427,413939.1785714286
384,2020-12-11,1152,1152,65208399.8,55393304.599999994,795814.3999999999,12363.300000000001,824287.7000000001,1104393.0,0.0,9874949.5,25986210.900000002,1580872.1,65599.2,8710717.3,0.0,2.6,484395.1,15.0,64507.394,112833.6,39821.3,37611.2,74636.393,0.0,0.0,555.9,38390.0,4439.8,439544.5,2020.5,0.8963385306492208,0.9954242297283525,0.0009892497622675906,0.15043077778455163,0.5840981788185908,0.23293712095766453,1.7491576236981454,57672.0,2403991.3214285714,484395.0
385,2020-12-12,1155,1155,65207851.3,55329362.5,807130.5,12529.800000000001,805496.5,1089371.6,0.0,9938876.5,26466983.7,1618282.1,66147.7,8789132.2,0.0,2.6,480772.8,15.0,63927.028999999995,112230.4,39526.5,37410.1,78414.977,0.0,0.0,548.5,37265.8,4415.5,437130.19999999995,1961.4,0.8940652043002497,0.9955330505070012,0.0009803578514785381,0.15140398898560242,0.5868248171698252,0.2334374989600077,1.7556016876679816,57671.0,2416645.4285714286,480772.8214285714
386,2020-12-13,1158,1158,65207310.7,55266187.6,817155.3,12674.099999999999,787266.0,1074407.2,0.0,10002036.4,26947756.6,1655450.4000000001,66688.3,8866730.8,0.0,2.6,480772.80000000005,15.0,63159.905,111504.4,39188.9,37168.1,77598.673,0.0,0.0,540.5,36344.9,4425.2,438089.89999999997,1912.8,0.8914596726522623,0.9956527539490099,0.0009686015927045431,0.1523655552321375,0.5878581696027354,0.23192743017075837,1.765430141163132,58015.0,2428964.3928571427,480772.8214285714
387,2020-12-14,1161,1161,65206778.9,55204016.0,844316.5,13081.5,762681.7000000001,1059050.6,0.0,10064193.0,27439222.299999997,1698280.2000000002,67220.1,8943727.4,0.0,2.4000000000000004,491465.70000000007,15.0,62156.611999999994,128489.8,45070.600000000006,42829.9,76996.421,0.0,0.0,532.0,36130.8,4534.4,448899.0,1901.6,0.8884943391401001,0.9957817269985888,0.0009532231625077251,0.15331186524841517,0.5869088030354733,0.26144204977071644,2.067194395987993,58391.0,2441249.75,491465.78571428574
388,2020-12-15,1164,1164,65206256.0,55143099.2,865684.9,13394.400000000001,739271.8,1042729.0,0.0,10125094.8,27926883.7,1739961.4,67743.0,9020477.8,0.0,2.4000000000000004,487661.4,50.0,60901.852999999996,125043.70000000001,43750.7,41681.2,76750.614,0.0,0.0,522.7,35648.9,4501.299999999999,445634.7,1876.3000000000002,0.8878884787622479,0.9958072538999042,0.0009339878830031277,0.15423906258319756,0.5840621388682965,0.25641500434522807,2.053200253200835,59182.0,2453490.535714286,487661.3214285714
389,2020-12-16,1167,1167,65205742.5,55079936.2,880909.8,13622.699999999999,719935.8,1028583.3999999999,0.0,10188207.8,28412722.9,1780731.5,68256.5,9097273.0,0.0,2.4000000000000004,485839.10000000003,50.0,63112.966,122310.1,43059.8,40770.1,76795.048,0.0,0.0,513.5,35277.1,4487.1,444218.3,1856.6,0.8871572922377415,0.9958379186993037,0.0009679050276898541,0.15520030770296037,0.6135911390364652,0.2517502193627479,1.9379551897465888,59472.0,2465843.1071428573,485839.14285714284
390,2020-12-17,1170,1170,65205237.5,55014690.900000006,894140.3999999999,13830.599999999999,703106.8,1016484.0999999999,0.0,10253403.2,28898256.3,1821396.7,68761.5,9174112.5,0.0,2.4000000000000004,485533.5,50.0,65195.3,121995.5,43194.100000000006,40665.2,76839.551,0.0,0.0,505.1,34969.9,4487.2,444235.80000000005,1840.6,0.8862764876283357,0.9958738009901443,0.0009998475965983561,0.156193614048258,0.6413804210021584,0.2512607266027988,1.8712315151552334,59733.0,2478634.464285714,485533.5
391,2020-12-18,1173,1173,65204741.099999994,54948088.0,902763.3,13985.099999999999,690480.2999999999,1007391.7,0.0,10319956.1,29379877.4,1861546.9000000001,69257.9,9249311.4,0.0,2.4000000000000004,481621.1,50.0,66552.89,120451.0,43000.8,40150.299999999996,75198.866,0.0,0.0,496.4,34313.6,4455.0,441046.4,1806.0,0.8850874161047858,0.9959218918086478,0.001020675626913884,0.15720786597832226,0.6606456058750534,0.2500949397773478,1.8098537869655247,60345.0,2491684.9285714286,481621.0714285714
392,2020-12-19,1176,1176,65204253.6,54883601.099999994,910814.0,14132.400000000001,677509.8,997795.0,0.0,10384392.9,29861498.5,1901311.0,69745.4,9322907.6,0.0,2.4000000000000004,481621.1,50.0,64436.875,119292.5,42552.3,39764.100000000006,73596.157,0.0,0.0,487.5,33822.5,4460.2,441558.3,1780.1,0.8834930660585592,0.9959847827303027,0.0009882311573611816,0.1581897948449179,0.6457927229541138,0.24768952190840476,1.8513079661296423,60534.0,2505015.285714286,481621.0714285714
393,2020-12-20,1179,1179,65203775.300000004,54820873.800000004,919121.6,14285.400000000001,664219.5,988003.3,0.0,10447070.200000001,30337048.700000003,1940768.2999999998,70223.70000000001,9394948.2,0.0,2.4000000000000004,475550.19999999995,50.0,62677.215,118371.6,42181.7,39457.2,72040.648,0.0,0.0,478.20000000000005,32787.200000000004,4410.4,436627.0,1725.7,0.8814332107447792,0.996063215762102,0.0009612513188327607,0.15914487239820915,0.6343826483170654,0.24891504619280996,1.8885906146276603,60665.0,2518009.3571428573,475550.21428571426
394,2020-12-21,1182,1182,65203272.1,54759687.300000004,908486.9,14145.599999999999,657393.0,978039.3,0.0,10508206.7,30878749.0,1979537.0,70726.9,9465595.5,0.0,2.4000000000000004,541700.4,50.0,61136.62300000001,116306.0,41390.1,38768.6,70647.355,0.0,0.0,503.20000000000005,38569.3,5011.1,496090.0,2030.0,0.8850148231773917,0.9959246767847105,0.0009376312113023544,0.16007601250428655,0.6250937257838208,0.21470539803921132,1.902394903297161,61019.0,2531058.6428571427,541700.2857142857
395,2020-12-22,1185,1185,65202743.5,54699674.5,899819.8,14037.599999999999,650389.3,968617.3,0.0,10568169.5,31415073.8,2017819.5,71255.5,9534501.7,0.0,2.4000000000000004,536324.8,50.0,59962.804000000004,114847.70000000001,40797.5,38282.6,68906.15,0.0,0.0,528.7,39317.8,4949.299999999999,489988.3,2069.3,0.888194618576776,0.9957945980307996,0.0009196362113198504,0.16098883937299355,0.6190556786462518,0.2141383355757556,1.9153157013804758,61821.0,2544131.964285714,536324.7857142857
396,2020-12-23,1188,1188,65202188.6,54640860.3,890601.0,13905.0,644632.1,959874.8,0.0,10626933.7,31951398.5,2055017.2000000002,71810.4,9601503.6,0.0,2.4000000000000004,536324.7,50.0,58764.187,111592.7,39548.8,37197.6,67001.879,0.0,0.0,554.8,40051.4,4941.7,489223.7,2108.0,0.8901676034769777,0.9957096193874728,0.0009012609585930372,0.16188296016799655,0.6122067898855142,0.2080692908605552,1.8989916426479276,62098.0,2557447.714285714,536324.7857142857
397,2020-12-24,1191,1191,65201640.4,54583267.800000004,900865.3,14074.199999999999,632865.8,951972.2,0.0,10684476.2,32250589.8,2098597.5,72358.6,9666450.2,0.0,2.4000000000000004,299191.3,50.0,57542.390999999996,130741.0,46522.1,43580.4,64946.617999999995,0.0,0.0,548.4,21704.8,2763.5,273580.7,1142.3,0.8870579484475832,0.9958419935717068,0.0008825298051856989,0.162758444954707,0.6044545313403059,0.4369812892286641,2.2720814642547613,62389.0,2571140.5,299191.1785714286
398,2020-12-25,1194,1194,65201097.0,54526332.3,914752.7000000001,14291.699999999999,619750.6000000001,943825.7,0.0,10741361.7,32557988.6,2142864.7,72902.0,9730988.8,0.0,2.4000000000000004,307398.9,50.0,56885.504,132801.4,47423.8,44267.1,64538.579,0.0,0.0,543.4,21751.6,2845.0,281657.3,1144.8999999999999,0.8843336070839058,0.9959515873638889,0.0008724623759014361,0.16362392951762758,0.6027119626007218,0.4320165101436602,2.3345385144166078,62548.0,2584346.9285714286,307398.89285714284
399,2020-12-26,1197,1197,65200555.8,54470066.5,931987.9,14567.400000000001,605113.3,935494.6000000001,0.0,10797577.5,32869782.4,2187857.6999999997,73443.2,9795044.6,0.0,2.4000000000000004,311793.80000000005,50.0,56215.820999999996,134979.2,48307.8,44993.0,64055.869000000006,0.0,0.0,541.1,21573.0,2890.8,286194.4,1135.4,0.88183356633066,0.9960484432871215,0.0008621984937128404,0.1644791853139387,0.600920849783633,0.4329117512920398,2.401089188041922,62694.0,2598549.214285714,311793.78571428574
400,2020-12-27,1200,1200,65200015.0,54414360.199999996,888565.2,13884.300000000001,612252.9,927180.2,0.0,10853233.8,33181576.2,2212326.0,73984.0,9858524.8,0.0,2.4000000000000004,311793.8,50.0,55656.409999999996,73404.7,26179.100000000002,24468.300000000003,63480.099,0.0,0.0,540.8,21198.5,2894.8,286584.9,1115.7,0.879850414845621,0.9961220101730757,0.0008536257238591125,0.16532587914281924,0.6002760844116386,0.23542706750422876,1.3188903129037608,62867.0,2613472.1071428573,311793.78571428574
401,2020-12-28,1203,1203,65199474.7,54359729.8,847575.9,13238.400000000001,618236.6,918551.2999999999,0.0,10907814.2,33489282.3,2236922.6,74524.3,9921243.6,0.0,2.4000000000000004,307706.2,50.0,54580.342000000004,73790.1,26235.7,24596.7,62718.862,0.0,0.0,540.4000000000001,20541.5,2860.8,283222.69999999995,1081.1,0.8777556052182905,0.9961973775939682,0.0008371285543501473,0.16615609174532195,0.5942002586028674,0.23980699771405323,1.3519537858520565,63235.0,2628054.4285714286,307706.14285714284
402,2020-12-29,1206,1206,65198946.5,54306288.8,807651.0,12609.0,623660.9,909741.0,0.0,10961205.2,33800403.3,2261386.5,75052.5,9982966.7,0.0,2.4000000000000004,311121.0,50.0,53391.027,73391.7,26020.1,24463.9,61723.091,0.0,0.0,528.2,20377.5,2896.7,286774.30000000005,1072.5,0.8755402978405272,0.9962740596734097,0.0008188940138779697,0.16696823007715314,0.5868816179550005,0.2358943947853086,1.3746073848701206,64204.0,2642659.035714286,311120.96428571426
403,2020-12-30,1209,1209,65198430.2,54254164.8,769868.6,12015.0,628229.4,900871.1,0.0,11013279.2,34123881.5,2285479.7,75568.8,10043444.3,0.0,2.4000000000000004,323478.3,50.0,52073.96799999999,72279.6,25568.399999999998,24093.199999999997,60477.588,0.0,0.0,516.3,20967.1,3014.1,298393.7,1103.6,0.8743140460027021,0.9963151587677085,0.0007986997208408247,0.16776033359159004,0.5780401657906441,0.2234449729703662,1.3880179056068862,64508.0,2657550.25,323478.25
404,2020-12-31,1212,1212,65197925.3,54201479.0,711008.1,11081.400000000001,638888.8,890378.0999999999,0.0,11065915.0,34451249.7,2308882.0,76073.7,10106118.1,0.0,2.4000000000000004,327368.1,50.0,52635.778000000006,70207.1,24776.0,23402.4,62673.820999999996,0.0,0.0,504.7,20991.800000000003,3052.7,302218.7,1104.9,0.8730395724593982,0.9963573556426205,0.0008073228980493342,0.16856121187034154,0.5911620917001441,0.21445919745998468,1.33382848449585,64759.0,2672663.3214285714,327368.10714285716
405,2021-01-01,1215,1215,65197430.800000004,54148331.0,649736.1,10100.7,649039.7,878289.5,0.0,11119012.9,34791366.0,2332156.2,76568.20000000001,10170860.299999999,0.0,2.4000000000000004,340116.5,50.0,53097.961,69822.3,24578.1,23274.1,64742.206000000006,0.0,0.0,494.5,21611.8,3173.8,314193.6,1137.5,0.8719498418436512,0.99639268058241,0.0008144179969741998,0.1693693227555832,0.6045610359682086,0.2052893640855413,1.314971397865918,64892.0,2687884.714285714,340116.4285714286
406,2021-01-02,1218,1218,65196949.099999994,54094768.9,588416.0,9113.400000000001,658438.1,865279.0,0.0,11172525.100000001,35108523.0,2356137.1,77049.9,10236951.100000001,0.0,2.4000000000000004,317157.0,50.0,53512.232,71943.2,25289.2,23981.0,66090.91,0.0,0.0,481.69999999999993,19797.4,2963.2000000000003,293354.4,1042.0,0.8698101104540302,0.9964605545448246,0.0008207781612284065,0.17018396340880315,0.6184390468276706,0.2268378121876547,1.344425326904697,65048.0,2703308.535714286,317156.9285714286
407,2021-01-03,1221,1221,65196481.2,54040865.400000006,588427.3,9095.400000000001,648290.3,854724.6,0.0,11226378.6,35413697.7,2380181.8,77517.8,10300941.399999999,0.0,2.4000000000000004,305174.7,50.0,53853.427,72133.8,25319.1,24044.7,63990.117,0.0,0.0,467.9,18670.100000000002,2855.2,282666.9,982.5999999999999,0.8673560879523166,0.9965358655664827,0.0008260173863493725,0.17100402651792193,0.6300675913621768,0.23636887330437287,1.3394467913806116,65164.0,2718120.285714286,305174.75
408,2021-01-04,1224,1224,65196028.4,53986098.9,590394.3,9109.8,640035.7,846795.0,0.0,11281095.0,35413697.7,2404967.2,77970.6,10363184.5,0.0,2.4000000000000004,0.0,50.0,54716.479999999996,74356.4,26066.9,24785.5,62243.172999999995,0.0,0.0,453.0,0.0,0.0,0.0,0.0,,,0.0008392609387844244,0.1718375286798912,0.6461596962665107,inf,1.358939756358596,65549.0,,
