days,dates,day1,compartment,population,susceptibles,isolated,infected,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence
196,2020-08-02,196,Hospitals,82046.2,32317.8,397.3,0.0,46901.0,114641.3,0.0,22162.7,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
197,2020-08-03,197,Hospitals,82046.2,32317.8,398.6,0.0,46901.0,115461.8,0.0,22203.7,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
198,2020-08-04,198,Hospitals,82046.2,32317.8,399.8,0.0,46901.0,116282.2,0.0,22244.8,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
199,2020-08-05,199,Hospitals,82046.2,32317.8,400.8,0.0,46901.0,117102.7,0.0,22285.8,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
200,2020-08-06,200,Hospitals,82046.2,32317.8,401.7,0.0,46901.0,117923.1,0.0,22326.8,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
201,2020-08-07,201,Hospitals,82046.2,32317.8,402.6,0.0,46901.0,118743.6,0.0,22367.8,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
202,2020-08-08,202,Hospitals,82046.2,32317.8,403.4,0.0,46901.0,119564.1,0.0,22408.9,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
203,2020-08-09,203,Hospitals,82046.2,32317.8,404.0,0.0,46901.0,120384.5,0.0,22449.9,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
204,2020-08-10,204,Hospitals,82046.2,32317.8,404.7,0.0,46901.0,121205.0,0.0,22490.9,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
205,2020-08-11,205,Hospitals,82046.2,32317.8,405.2,0.0,46901.0,122025.5,0.0,22531.9,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
206,2020-08-12,206,Hospitals,82046.2,32317.8,405.7,0.0,46901.0,122845.9,0.0,22573.0,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
207,2020-08-13,207,Hospitals,82046.2,32317.8,406.2,0.0,46901.0,123666.4,0.0,22614.0,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
208,2020-08-14,208,Hospitals,82046.2,32317.8,406.6,0.0,46901.0,124486.8,0.0,22655.0,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
209,2020-08-15,209,Hospitals,82046.2,32317.8,406.9,0.0,46901.0,125307.3,0.0,22696.0,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
210,2020-08-16,210,Hospitals,82046.2,32317.8,407.3,0.0,46901.0,126127.8,0.0,22737.0,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
211,2020-08-17,211,Hospitals,82046.2,32317.8,407.6,0.0,46901.0,126948.2,0.0,22778.1,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
212,2020-08-18,212,Hospitals,82046.2,32317.8,407.8,0.0,46901.0,127768.7,0.0,22819.1,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
213,2020-08-19,213,Hospitals,82046.2,32317.8,408.1,0.0,46901.0,128589.2,0.0,22860.1,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
214,2020-08-20,214,Hospitals,82046.2,32317.8,408.3,0.0,46901.0,129409.6,0.0,22901.1,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
215,2020-08-21,215,Hospitals,82046.2,32317.8,408.5,0.0,46901.0,130230.1,0.0,22942.2,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
216,2020-08-22,216,Hospitals,82046.2,32317.8,408.7,0.0,46901.0,131050.5,0.0,22983.2,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
217,2020-08-23,217,Hospitals,82046.2,32317.8,408.8,0.0,46901.0,131871.0,0.0,23024.2,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
218,2020-08-24,218,Hospitals,82046.2,32317.8,409.0,0.0,46901.0,132691.5,0.0,23065.2,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
219,2020-08-25,219,Hospitals,82046.2,32317.8,409.1,0.0,46901.0,133511.9,0.0,23106.3,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
220,2020-08-26,220,Hospitals,82046.2,32317.8,409.2,0.0,46901.0,134332.4,0.0,23147.3,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
221,2020-08-27,221,Hospitals,82046.2,32317.8,409.3,0.0,46901.0,135152.8,0.0,23188.3,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
222,2020-08-28,222,Hospitals,82046.2,32317.8,409.4,0.0,46901.0,135973.3,0.0,23229.3,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
223,2020-08-29,223,Hospitals,82046.2,32317.8,409.5,0.0,46901.0,136793.8,0.0,23270.3,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
224,2020-08-30,224,Hospitals,82046.2,32317.8,409.6,0.0,46901.0,137614.2,0.0,23311.4,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
225,2020-08-31,225,Hospitals,82046.2,32317.8,409.6,0.0,46901.0,138434.7,0.0,23352.4,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
226,2020-09-01,226,Hospitals,82046.2,32317.8,409.7,0.0,46901.0,139255.2,0.0,23393.4,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
227,2020-09-02,227,Hospitals,82046.2,32317.8,409.7,0.0,46901.0,140075.6,0.0,23434.4,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
228,2020-09-03,228,Hospitals,82046.2,32317.8,409.8,0.0,46901.0,140896.1,0.0,23475.5,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
229,2020-09-04,229,Hospitals,82046.2,32317.8,409.8,0.0,46901.0,141716.5,0.0,23516.5,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
230,2020-09-05,230,Hospitals,82046.2,32317.8,409.9,0.0,46901.0,142537.0,0.0,23557.5,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
231,2020-09-06,231,Hospitals,82046.2,32317.8,409.9,0.0,46901.0,143357.5,0.0,23598.5,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
232,2020-09-07,232,Hospitals,82046.2,32317.8,409.9,0.0,46901.0,144177.9,0.0,23639.6,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
233,2020-09-08,233,Hospitals,82046.2,32317.8,410.0,0.0,46901.0,144998.4,0.0,23680.6,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
234,2020-09-09,234,Hospitals,82046.2,32317.8,410.0,0.0,46901.0,145818.9,0.0,23721.6,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
235,2020-09-10,235,Hospitals,82046.2,32317.8,410.0,0.0,46901.0,146639.3,0.0,23762.6,453.8,49728.4,0.0,0.4,820.5,0.0,41.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
236,2020-09-11,236,Hospitals,82046.2,32311.1,451.1,6.7,46907.7,147459.8,0.0,23844.7,453.8,49728.4,0.0,0.4,820.5,6.7,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
237,2020-09-12,237,Hospitals,82046.2,32304.5,488.0,13.3,46914.3,148280.2,0.0,23926.7,453.8,49728.4,0.0,0.4,820.5,6.7,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
238,2020-09-13,238,Hospitals,82046.2,32297.8,521.2,20.0,46921.0,149100.7,0.0,24008.8,453.8,49728.4,0.0,0.4,820.5,6.7,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
239,2020-09-14,239,Hospitals,82046.2,32291.1,551.2,26.7,46927.7,149921.2,0.0,24090.8,453.8,49728.4,0.0,0.4,820.5,6.7,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
240,2020-09-15,240,Hospitals,82046.2,32287.7,578.1,30.1,46931.1,150741.6,0.0,24172.9,453.8,49728.4,0.0,0.4,820.5,3.4,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
241,2020-09-16,241,Hospitals,82046.2,32284.2,602.3,33.6,46934.6,151562.1,0.0,24254.9,453.8,49728.4,0.0,0.4,820.5,3.5,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
242,2020-09-17,242,Hospitals,82046.2,32280.6,624.1,37.2,46938.2,152382.5,0.0,24336.9,453.8,49728.4,0.0,0.4,820.5,3.6,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
243,2020-09-18,243,Hospitals,82046.2,32276.9,643.8,40.9,46941.9,153203.0,0.0,24419.0,453.8,49728.4,0.0,0.4,820.5,3.7,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
244,2020-09-19,244,Hospitals,82046.2,32273.1,661.4,44.7,46945.7,154023.5,0.0,24501.0,453.8,49728.4,0.0,0.4,820.5,3.8,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
245,2020-09-20,245,Hospitals,82046.2,32269.1,677.3,48.7,46949.7,154843.9,0.0,24583.1,453.8,49728.4,0.0,0.4,820.5,4.0,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
246,2020-09-21,246,Hospitals,82046.2,32265.0,691.7,52.8,46953.8,155664.4,0.0,24665.1,453.8,49728.4,0.0,0.4,820.5,4.1,82.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
247,2020-09-22,247,Hospitals,82046.2,32260.8,704.5,56.3,46958.0,156484.9,0.0,24747.2,453.8,49729.1,0.0,0.4,820.5,4.2,82.0,0.0,82.0,0.7,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
248,2020-09-23,248,Hospitals,82046.2,32256.4,716.1,59.4,46962.4,157305.3,0.0,24829.2,453.8,49730.4,0.0,0.4,820.5,4.4,82.0,0.0,82.0,1.3,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
249,2020-09-24,249,Hospitals,82046.2,32251.9,726.6,61.9,46966.9,158125.8,0.0,24911.3,453.8,49732.4,0.0,0.4,820.5,4.5,82.0,0.0,82.0,2.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.572
250,2020-09-25,250,Hospitals,82046.2,32247.3,736.0,63.9,46971.6,158946.2,0.0,24993.3,453.8,49735.0,0.0,0.4,820.5,4.7,82.0,0.0,82.0,2.6,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
251,2020-09-26,251,Hospitals,82046.2,32242.4,744.4,65.8,46976.4,159766.7,0.0,25075.4,453.8,49738.0,0.0,0.4,820.5,4.8,82.0,0.0,82.0,3.0,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
252,2020-09-27,252,Hospitals,82046.2,32237.5,752.0,67.4,46981.3,160587.2,0.0,25157.4,453.8,49741.3,0.0,0.4,820.5,5.0,82.0,0.0,82.0,3.3,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
253,2020-09-28,253,Hospitals,82046.2,32232.4,758.9,68.8,46986.5,161407.6,0.0,25239.5,453.8,49745.0,0.0,0.4,820.5,5.1,82.0,0.0,82.0,3.7,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
254,2020-09-29,254,Hospitals,82046.2,32227.1,765.0,70.0,46991.7,162228.1,0.0,25321.5,453.8,49749.0,0.0,0.4,820.5,5.3,82.0,0.0,82.0,4.1,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
255,2020-09-30,255,Hospitals,82046.2,32221.7,770.6,71.0,46997.1,163048.6,0.0,25403.5,453.8,49753.5,0.0,0.4,820.5,5.4,82.0,0.0,82.0,4.4,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
256,2020-10-01,256,Hospitals,82046.2,32216.2,775.6,71.7,47002.6,163869.0,0.0,25485.6,453.8,49758.3,0.0,0.4,820.5,5.5,82.0,0.0,82.0,4.8,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
257,2020-10-02,257,Hospitals,82046.2,32210.6,780.0,72.1,47008.2,164689.5,0.0,25567.6,453.8,49763.5,0.0,0.4,820.5,5.6,82.0,0.0,82.0,5.2,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
258,2020-10-03,258,Hospitals,82046.2,32204.9,784.1,72.2,47014.0,165509.9,0.0,25649.7,453.8,49769.1,0.0,0.4,820.5,5.7,82.0,0.0,82.0,5.6,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
259,2020-10-04,259,Hospitals,82046.2,32199.0,787.7,72.1,47019.8,166330.4,0.0,25731.7,453.8,49775.0,0.0,0.4,820.5,5.8,82.0,0.0,82.0,5.9,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
260,2020-10-05,260,Hospitals,82046.2,32193.1,791.0,71.9,47025.7,167150.9,0.0,25813.8,453.8,49781.1,0.0,0.4,820.5,5.9,82.0,0.0,82.0,6.1,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
261,2020-10-06,261,Hospitals,82046.1,32187.1,793.9,71.5,47031.7,167971.3,0.0,25895.8,453.9,49787.5,0.0,0.4,820.5,6.0,82.0,0.0,82.0,6.3,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
262,2020-10-07,262,Hospitals,82046.1,32181.1,796.6,71.1,47037.7,168791.8,0.0,25977.9,453.9,49794.0,0.0,0.4,820.5,6.1,82.0,0.0,82.0,6.5,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
263,2020-10-08,263,Hospitals,82046.1,32175.0,799.0,70.5,47043.9,169612.3,0.0,26059.9,453.9,49800.7,0.0,0.4,820.5,6.1,82.0,0.0,82.0,6.7,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
264,2020-10-09,264,Hospitals,82046.0,32168.8,801.1,69.8,47050.0,170432.7,0.0,26142.0,454.0,49807.5,0.0,0.4,820.5,6.2,82.0,0.0,82.0,6.8,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.573
265,2020-10-10,265,Hospitals,82046.0,32162.6,803.1,69.0,47056.2,171253.2,0.0,26224.0,454.0,49814.4,0.0,0.4,820.5,6.2,82.0,0.0,82.0,6.9,0.0,0.0,0.0,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.574
266,2020-10-11,266,Hospitals,82046.0,32156.4,804.8,68.1,47062.4,172073.6,0.0,26306.1,454.0,49821.5,0.0,0.4,820.5,6.2,82.0,0.0,82.0,7.0,0.0,0.0,0.0,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.574
267,2020-10-12,267,Hospitals,82045.9,32150.2,806.4,67.2,47068.6,172894.1,0.0,26388.1,454.1,49828.6,0.0,0.4,820.5,6.2,82.0,0.0,82.0,7.1,0.0,0.0,0.0,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.574
268,2020-10-13,268,Hospitals,82045.9,32144.0,807.8,66.2,47074.9,173714.6,0.0,26470.1,454.1,49835.7,0.0,0.4,820.5,6.2,82.0,0.0,82.0,7.1,0.0,0.0,0.0,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.574
269,2020-10-14,269,Hospitals,82045.8,32137.7,809.0,65.2,47081.1,174535.0,0.0,26552.2,454.2,49842.9,0.0,0.4,820.5,6.2,82.0,0.0,82.0,7.2,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.574
270,2020-10-15,270,Hospitals,82045.8,32131.6,810.2,64.2,47087.3,175355.5,0.0,26634.2,454.2,49850.0,0.0,0.4,820.5,6.2,82.0,0.0,82.0,7.1,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.574
271,2020-10-16,271,Hospitals,82045.7,32125.4,811.2,63.2,47093.4,176175.9,0.0,26716.3,454.3,49857.1,0.0,0.4,820.5,6.2,82.0,0.0,82.0,7.1,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.574
272,2020-10-17,272,Hospitals,82045.7,32119.2,812.1,62.2,47099.6,176996.4,0.0,26798.3,454.3,49864.2,0.0,0.4,820.5,6.1,82.0,0.0,82.0,7.1,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.574
273,2020-10-18,273,Hospitals,82045.6,32113.1,813.0,61.2,47105.7,177816.9,0.0,26880.4,454.4,49871.3,0.0,0.4,820.5,6.1,82.0,0.0,82.0,7.0,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.574
274,2020-10-19,274,Hospitals,82045.5,32107.1,813.7,60.2,47111.7,178637.3,0.0,26962.4,454.5,49878.3,0.0,0.4,820.5,6.1,82.0,0.0,82.0,7.0,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.574
275,2020-10-20,275,Hospitals,82045.5,32101.1,814.4,59.2,47117.7,179457.8,0.0,27044.5,454.5,49885.2,0.0,0.4,820.5,6.0,82.0,0.0,82.0,6.9,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.574
276,2020-10-21,276,Hospitals,82045.4,32095.1,815.0,58.3,47123.7,180278.2,0.0,27126.5,454.6,49892.0,0.0,0.4,820.5,5.9,82.0,0.0,82.0,6.8,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.574
277,2020-10-22,277,Hospitals,82045.3,32089.3,815.5,57.3,47129.6,181098.7,0.0,27208.6,454.7,49898.7,0.0,0.4,820.5,5.9,82.0,0.0,82.0,6.7,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.574
278,2020-10-23,278,Hospitals,82045.3,32083.4,816.0,56.4,47135.4,181919.1,0.0,27290.6,454.7,49905.4,0.0,0.4,820.5,5.8,82.0,0.0,82.0,6.7,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.575
279,2020-10-24,279,Hospitals,82045.2,32077.7,816.5,55.6,47141.1,182739.6,0.0,27372.7,454.8,49912.0,0.0,0.4,820.5,5.8,82.0,0.0,82.0,6.6,0.0,0.0,0.1,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.575
280,2020-10-25,280,Hospitals,82045.2,32072.0,816.9,54.7,47146.8,183560.1,0.0,27454.7,454.8,49918.4,0.0,0.4,820.5,5.7,82.0,0.0,82.0,6.5,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.575
281,2020-10-26,281,Hospitals,82045.1,32066.4,817.2,53.9,47152.5,184380.5,0.0,27536.7,454.9,49924.8,0.0,0.4,820.5,5.6,82.0,0.0,82.0,6.4,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.575
282,2020-10-27,282,Hospitals,82045.0,32060.8,817.6,53.2,47158.0,185201.0,0.0,27618.8,455.0,49931.0,0.0,0.4,820.5,5.6,82.0,0.0,82.0,6.3,0.0,0.0,0.1,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.575
283,2020-10-28,283,Hospitals,82045.0,32055.3,817.8,52.4,47163.5,186021.4,0.0,27700.8,455.0,49937.2,0.0,0.4,820.5,5.5,82.0,0.0,82.0,6.2,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.575
284,2020-10-29,284,Hospitals,82044.9,32049.9,818.1,51.7,47168.9,186841.9,0.0,27782.9,455.1,49943.3,0.0,0.4,820.5,5.4,82.0,0.0,82.0,6.1,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.575
285,2020-10-30,285,Hospitals,82044.8,32044.5,818.3,51.1,47174.3,187662.3,0.0,27864.9,455.2,49949.2,0.0,0.4,820.5,5.4,82.0,0.0,82.0,6.0,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.575
286,2020-10-31,286,Hospitals,82044.8,32039.2,818.6,50.4,47179.6,188482.8,0.0,27947.0,455.2,49955.1,0.0,0.4,820.5,5.3,82.0,0.0,82.0,5.9,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.575
287,2020-11-01,287,Hospitals,82044.7,32034.0,818.7,49.8,47184.8,189303.2,0.0,28029.0,455.3,49960.9,0.0,0.4,820.5,5.2,82.0,0.0,82.0,5.8,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.575
288,2020-11-02,288,Hospitals,82044.6,32028.8,818.9,49.3,47190.0,190123.7,0.0,28111.1,455.4,49966.6,0.0,0.4,820.5,5.2,82.0,0.0,82.0,5.7,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.575
289,2020-11-03,289,Hospitals,82044.6,32023.7,819.1,48.7,47195.1,190944.1,0.0,28193.1,455.4,49972.2,0.0,0.4,820.4,5.1,82.0,0.0,82.0,5.6,0.0,0.0,0.1,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.575
290,2020-11-04,290,Hospitals,82044.5,32018.6,819.2,48.3,47200.2,191764.6,0.0,28275.1,455.5,49977.7,0.0,0.4,820.4,5.1,82.0,0.0,82.0,5.5,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.575
291,2020-11-05,291,Hospitals,82044.5,32013.5,819.3,47.8,47205.3,192585.0,0.0,28357.2,455.5,49983.1,0.0,0.4,820.4,5.0,82.0,0.0,82.0,5.4,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.575
292,2020-11-06,292,Hospitals,82044.4,32008.5,819.4,47.4,47210.3,193405.5,0.0,28439.2,455.6,49988.4,0.0,0.4,820.4,5.0,82.0,0.0,82.0,5.3,0.0,0.0,0.1,0.0,41.0,779.4,0.0,0.0,1.0,0.0,0.575
293,2020-11-07,293,Hospitals,82044.3,32003.6,819.5,47.1,47215.2,194225.9,0.0,28521.3,455.7,49993.7,0.0,0.4,820.4,5.0,82.0,0.0,82.0,5.3,0.0,0.0,0.1,0.0,41.0,779.4,-0.0,0.0,1.0,0.0,0.575
