days,compartment,population,susceptibles,total_isolated,total_infected,tested,total_infected_notisolated,total_confirmed,total_deaths,total_recovered,beta,susceptible_prop,new_tested,num_infected,num_isolated,num_isolated_infected,num_confirmed,num_recovered,new_deaths
101,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,Hospitals,49635.7,13572.7,0.0,0.0,0.0,0.0,0.0,364.3,36063.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
