days,dates,day1,compartment,population,susceptibles,isolated,infected,importedinfections,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,actualdeaths
160,2020-06-27,160,Other high contact ,2494105.3,2446896.7,1324.2,11.7,0.0,47680.3,179325.1,0.0,22094.9,472.7,47196.9,0.0,1.0,2269.0,1.153,1.153,121.3,0.0,121.3,1.141,0.0,0.0,0.0,0.0,121.3,2155.6,0.0,0.0,1.0,0.0,0.019,1962.0
161,2020-06-28,161,Other high contact ,2494105.3,2446895.5,1350.1,11.7,0.0,47681.5,181689.6,0.0,22221.2,472.7,47198.0,0.0,1.0,2364.6,1.153,1.153,126.4,0.0,126.4,1.141,0.0,0.0,0.0,0.0,126.4,2246.3,0.0,0.0,1.0,0.0,0.019,1962.0
162,2020-06-29,162,Other high contact ,2494105.3,2446894.4,1375.8,11.7,0.0,47682.6,184132.2,0.0,22351.7,472.7,47199.2,0.0,1.0,2442.6,1.153,1.153,130.5,0.0,130.5,1.141,0.0,0.0,0.0,0.0,130.5,2320.5,0.0,0.0,1.0,0.0,0.019,1962.0
163,2020-06-30,163,Other high contact ,2494105.3,2446893.2,1383.4,11.7,0.0,47683.8,186338.1,0.0,22469.6,472.7,47200.3,0.0,1.0,2205.8,1.153,1.153,117.9,0.0,117.9,1.141,0.0,0.0,0.0,0.0,117.9,2095.5,0.0,0.0,1.0,0.0,0.019,1963.0
164,2020-07-01,164,Other high contact ,2494105.2,2446892.1,1408.6,11.7,0.0,47684.9,188880.3,0.0,22605.5,472.8,47201.5,0.0,1.0,2542.2,1.153,1.153,135.9,0.0,135.9,1.141,0.0,0.0,0.0,0.0,135.9,2415.1,0.0,0.0,1.0,0.0,0.019,1965.0
165,2020-07-02,165,Other high contact ,2494105.2,2446890.9,1410.3,11.7,0.0,47686.1,190969.1,0.0,22717.1,472.8,47202.6,0.0,1.0,2088.8,1.153,1.153,111.6,0.0,111.6,1.141,0.0,0.0,0.0,0.0,111.6,1984.3,0.0,0.0,1.0,0.0,0.019,1965.0
166,2020-07-03,166,Other high contact ,2494105.2,2446889.8,1385.5,11.7,0.0,47687.2,192599.8,0.0,22804.2,472.8,47203.8,0.0,1.0,1630.8,1.153,1.153,87.1,0.0,87.1,1.141,0.0,0.0,0.0,0.0,87.1,1549.2,0.0,0.0,1.0,0.0,0.019,1965.0
167,2020-07-04,167,Other high contact ,2494105.2,2446888.6,1339.0,11.7,0.0,47688.4,193796.1,0.0,22868.1,472.8,47204.9,0.0,1.0,1196.3,1.153,1.153,63.9,0.0,63.9,1.141,0.0,0.0,0.0,0.0,63.9,1136.5,-0.0,0.0,1.0,0.0,0.019,1965.0
168,2020-07-05,168,Other high contact ,2494105.2,2446887.5,1275.5,11.7,0.0,47689.5,194666.9,0.0,22914.7,472.8,47206.0,0.0,1.0,870.8,1.153,1.153,46.5,0.0,46.5,1.141,0.0,0.0,0.0,0.0,46.5,827.3,-0.0,0.0,1.0,0.0,0.019,1965.0
169,2020-07-06,169,Other high contact ,2494105.2,2446886.3,1197.2,11.7,0.0,47690.7,195379.8,0.0,22952.8,472.8,47207.2,0.0,1.0,712.9,1.153,1.153,38.1,0.0,38.1,1.141,0.0,0.0,0.0,0.0,38.1,677.2,0.0,0.0,1.0,0.0,0.019,1965.0
170,2020-07-07,170,Other high contact ,2494105.2,2446885.1,1115.2,11.7,0.0,47691.9,196092.7,0.0,22990.9,472.8,47208.3,0.0,1.0,712.9,1.153,1.153,38.1,0.0,38.1,1.141,0.0,0.0,0.0,0.0,38.1,677.2,0.0,0.0,1.0,0.0,0.019,1966.0
171,2020-07-08,171,Other high contact ,2494105.2,2446884.0,990.1,11.7,0.0,47693.0,196092.7,0.0,22990.9,472.8,47209.5,0.0,1.0,0.0,1.153,1.153,0.0,0.0,0.0,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,1966.0
172,2020-07-09,172,Other high contact ,2494105.2,2446882.8,860.9,11.7,0.0,47694.2,196092.7,0.0,22990.9,472.8,47210.6,0.0,1.0,0.0,1.153,1.153,0.0,0.0,0.0,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,1966.0
173,2020-07-10,173,Other high contact ,2494105.1,2446881.7,944.0,11.7,0.0,47695.3,199832.2,0.0,23190.7,472.9,47211.7,0.0,1.0,3739.5,1.153,1.153,199.8,0.0,199.8,1.141,0.0,0.0,0.0,0.0,199.8,3552.6,0.0,0.0,1.0,0.0,0.019,1966.0
174,2020-07-11,174,Other high contact ,2494105.1,2446880.5,1009.3,11.7,0.0,47696.5,203571.8,0.0,23390.5,472.9,47212.9,0.0,1.0,3739.5,1.153,1.153,199.8,0.0,199.8,1.141,0.0,0.0,0.0,0.0,199.8,3552.6,0.0,0.0,1.0,0.0,0.019,1968.0
175,2020-07-12,175,Other high contact ,2494105.1,2446879.4,1129.3,11.7,0.0,47697.6,207885.1,0.0,23621.0,472.9,47214.0,0.0,1.0,4313.4,1.153,1.153,230.5,0.0,230.5,1.141,0.0,0.0,0.0,0.0,230.5,4097.7,0.0,0.0,1.0,0.0,0.019,1968.0
176,2020-07-13,176,Other high contact ,2494105.1,2446878.2,1273.5,11.7,0.0,47698.8,212198.5,0.0,23851.5,472.9,47215.2,0.0,1.0,4313.4,1.153,1.153,230.5,0.0,230.5,1.141,0.0,0.0,0.0,0.0,230.5,4097.7,0.0,0.0,1.0,0.0,0.019,1968.0
177,2020-07-14,177,Other high contact ,2494105.1,2446877.1,1456.4,11.7,0.0,47699.9,216804.5,0.0,24097.7,472.9,47216.3,0.0,1.0,4606.0,1.153,1.153,246.1,0.0,246.1,1.141,0.0,0.0,0.0,0.0,246.1,4375.7,0.0,0.0,1.0,0.0,0.019,1968.0
178,2020-07-15,178,Other high contact ,2494105.1,2446875.9,1678.5,11.7,0.0,47701.1,221823.0,0.0,24365.8,472.9,47217.4,0.0,1.0,5018.5,1.153,1.153,268.2,0.0,268.2,1.141,0.0,0.0,0.0,0.0,268.2,4767.6,0.0,0.0,1.0,0.0,0.019,1968.0
179,2020-07-16,179,Other high contact ,2494105.1,2446874.8,1927.4,11.7,0.0,47702.2,227186.2,0.0,24652.4,472.9,47218.6,0.0,1.0,5363.2,1.153,1.153,286.6,0.0,286.6,1.141,0.0,0.0,0.0,0.0,286.6,5095.1,0.0,0.0,1.0,0.0,0.019,1969.0
180,2020-07-17,180,Other high contact ,2494105.1,2446873.6,1992.7,11.7,0.0,47703.4,229114.9,0.0,24755.5,472.9,47219.7,0.0,1.0,1928.7,1.153,1.153,103.1,0.0,103.1,1.141,0.0,0.0,0.0,0.0,103.1,1832.3,0.0,0.0,1.0,0.0,0.019,1969.0
181,2020-07-18,181,Other high contact ,2494105.0,2446872.5,2110.9,11.7,0.0,47704.5,231327.7,0.0,24873.7,473.0,47220.9,0.0,1.0,2212.8,1.153,1.153,118.2,0.0,118.2,1.141,0.0,0.0,0.0,0.0,118.2,2102.2,0.0,0.0,1.0,0.0,0.019,1969.0
182,2020-07-19,182,Other high contact ,2494105.0,2446871.3,2209.3,11.7,0.0,47705.7,233167.7,0.0,24972.1,473.0,47222.0,0.0,1.0,1840.0,1.153,1.153,98.3,0.0,98.3,1.141,0.0,0.0,0.0,0.0,98.3,1748.0,0.0,0.0,1.0,0.0,0.019,1969.0
183,2020-07-20,183,Other high contact ,2494105.0,2446870.2,2113.1,11.7,0.0,47706.8,235071.3,0.0,25073.8,473.0,47223.2,0.0,1.0,1903.7,1.153,1.153,101.7,0.0,101.7,1.141,0.0,0.0,0.0,0.0,101.7,1808.5,0.0,0.0,1.0,0.0,0.019,1971.0
184,2020-07-21,184,Other high contact ,2494105.0,2446869.0,2011.8,11.7,0.0,47708.0,236877.1,0.0,25170.3,473.0,47224.3,0.0,1.0,1805.7,1.153,1.153,96.5,0.0,96.5,1.141,0.0,0.0,0.0,0.0,96.5,1715.5,0.0,0.0,1.0,0.0,0.019,1972.0
185,2020-07-22,185,Other high contact ,2494105.0,2446867.9,1858.0,11.7,0.0,47709.1,238270.3,0.0,25244.7,473.0,47225.4,0.0,1.0,1393.2,1.153,1.153,74.5,0.0,74.5,1.141,0.0,0.0,0.0,0.0,74.5,1323.6,0.0,0.0,1.0,0.0,0.019,1972.0
186,2020-07-23,186,Other high contact ,2494105.0,2446866.7,1685.9,11.7,0.0,47710.3,239318.8,0.0,25300.8,473.0,47226.6,0.0,1.0,1048.5,1.153,1.153,56.0,0.0,56.0,1.141,0.0,0.0,0.0,0.0,56.0,996.1,0.0,0.0,1.0,0.0,0.019,1975.0
187,2020-07-24,187,Other high contact ,2494105.0,2446865.5,1528.8,11.7,0.0,47711.5,240940.8,0.0,25387.4,473.0,47227.7,0.0,1.0,1622.0,1.153,1.153,86.7,0.0,86.7,1.141,0.0,0.0,0.0,0.0,86.7,1540.9,0.0,0.0,1.0,0.0,0.019,1977.0
188,2020-07-25,188,Other high contact ,2494105.0,2446864.4,1347.4,11.7,0.0,47712.6,242514.5,0.0,25471.5,473.0,47228.9,0.0,1.0,1573.7,1.153,1.153,84.1,0.0,84.1,1.141,0.0,0.0,0.0,0.0,84.1,1495.0,0.0,0.0,1.0,0.0,0.019,1977.0
189,2020-07-26,189,Other high contact ,2494105.0,2446863.2,1146.4,11.7,0.0,47713.8,244062.6,0.0,25554.3,473.0,47230.0,0.0,1.0,1548.1,1.153,1.153,82.7,0.0,82.7,1.141,0.0,0.0,0.0,0.0,82.7,1470.7,-0.0,0.0,1.0,0.0,0.019,1977.0
190,2020-07-27,190,Other high contact ,2494104.9,2446862.1,1128.2,11.7,0.0,47714.9,245631.3,0.0,25638.1,473.1,47231.1,0.0,1.0,1568.7,1.153,1.153,83.8,0.0,83.8,1.141,0.0,0.0,0.0,0.0,83.8,1490.2,0.0,0.0,1.0,0.0,0.019,1978.0
191,2020-07-28,191,Other high contact ,2494104.9,2446860.9,1095.4,11.7,0.0,47716.1,247207.9,0.0,25722.3,473.1,47232.3,0.0,1.0,1576.6,1.153,1.153,84.2,0.0,84.2,1.141,0.0,0.0,0.0,0.0,84.2,1497.8,0.0,0.0,1.0,0.0,0.019,1978.0
192,2020-07-29,192,Other high contact ,2494104.9,2446859.8,1100.6,11.7,0.0,47717.2,249127.7,0.0,25824.9,473.1,47233.4,0.0,1.0,1919.8,1.153,1.153,102.6,0.0,102.6,1.141,0.0,0.0,0.0,0.0,102.6,1823.8,0.0,0.0,1.0,0.0,0.019,1979.0
193,2020-07-30,193,Other high contact ,2494104.9,2446858.6,1118.9,11.7,0.0,47718.4,251354.2,0.0,25943.9,473.1,47234.6,0.0,1.0,2226.5,1.153,1.153,119.0,0.0,119.0,1.141,0.0,0.0,0.0,0.0,119.0,2115.1,0.0,0.0,1.0,0.0,0.019,1980.0
194,2020-07-31,194,Other high contact ,2494104.9,2446857.5,1111.2,11.7,0.0,47719.5,252999.6,0.0,26031.8,473.1,47235.7,0.0,1.0,1645.4,1.153,1.153,87.9,0.0,87.9,1.141,0.0,0.0,0.0,0.0,87.9,1563.1,0.0,0.0,1.0,0.0,0.019,1981.0
195,2020-08-01,195,Other high contact ,2494104.9,2446856.3,1127.1,11.7,0.0,47720.7,254675.1,0.0,26121.4,473.1,47236.9,0.0,1.0,1675.6,1.153,1.153,89.5,0.0,89.5,1.141,0.0,0.0,0.0,0.0,89.5,1591.8,0.0,0.0,1.0,0.0,0.019,1981.0
196,2020-08-02,196,Other high contact ,2494104.9,2446855.2,1160.5,11.7,0.0,47721.8,256338.6,0.0,26210.3,473.1,47238.0,0.0,1.0,1663.4,1.153,1.153,88.9,0.0,88.9,1.141,0.0,0.0,0.0,0.0,88.9,1580.2,-0.0,0.0,1.0,0.0,0.019,1981.0
197,2020-08-03,197,Other high contact ,2494104.9,2446854.0,1163.6,11.7,0.0,47723.0,258002.7,0.0,26299.2,473.1,47239.1,0.0,1.0,1664.2,1.153,1.153,88.9,0.0,88.9,1.141,0.0,0.0,0.0,0.0,88.9,1581.0,0.0,0.0,1.0,0.0,0.019,1981.0
198,2020-08-04,198,Other high contact ,2494104.9,2446852.9,1168.3,11.7,0.0,47724.1,259648.8,0.0,26387.2,473.1,47240.3,0.0,1.0,1646.1,1.153,1.153,88.0,0.0,88.0,1.141,0.0,0.0,0.0,0.0,88.0,1563.8,0.0,0.0,1.0,0.0,0.019,1981.0
199,2020-08-05,199,Other high contact ,2494104.8,2446851.7,1156.0,11.7,0.0,47725.3,260951.7,0.0,26456.8,473.2,47241.4,0.0,1.0,1302.9,1.153,1.153,69.6,0.0,69.6,1.141,0.0,0.0,0.0,0.0,69.6,1237.7,0.0,0.0,1.0,0.0,0.019,1984.0
200,2020-08-06,200,Other high contact ,2494104.8,2446850.6,1160.0,11.7,0.0,47726.4,262579.3,0.0,26543.8,473.2,47242.6,0.0,1.0,1627.6,1.153,1.153,87.0,0.0,87.0,1.141,0.0,0.0,0.0,0.0,87.0,1546.2,0.0,0.0,1.0,0.0,0.019,1985.0
201,2020-08-07,201,Other high contact ,2494104.8,2446849.4,1162.3,11.7,0.0,47727.6,264183.6,0.0,26629.5,473.2,47243.7,0.0,1.0,1604.3,1.153,1.153,85.7,0.0,85.7,1.141,0.0,0.0,0.0,0.0,85.7,1524.1,0.0,0.0,1.0,0.0,0.019,1986.0
202,2020-08-08,202,Other high contact ,2494104.8,2446848.3,1147.3,11.7,0.0,47728.7,265803.2,0.0,26716.0,473.2,47244.8,0.0,1.0,1619.6,1.153,1.153,86.5,0.0,86.5,1.141,0.0,0.0,0.0,0.0,86.5,1538.6,0.0,0.0,1.0,0.0,0.019,1986.0
203,2020-08-09,203,Other high contact ,2494104.8,2446847.1,1118.0,11.7,0.0,47729.9,267460.4,0.0,26804.6,473.2,47246.0,0.0,1.0,1657.2,1.153,1.153,88.6,0.0,88.6,1.141,0.0,0.0,0.0,0.0,88.6,1574.3,0.0,0.0,1.0,0.0,0.019,1986.0
204,2020-08-10,204,Other high contact ,2494104.8,2446845.9,1119.8,11.7,0.0,47731.1,269122.5,0.0,26893.4,473.2,47247.1,0.0,1.0,1662.2,1.153,1.153,88.8,0.0,88.8,1.141,0.0,0.0,0.0,0.0,88.8,1579.1,-0.0,0.0,1.0,0.0,0.019,1987.0
205,2020-08-11,205,Other high contact ,2494104.8,2446844.8,1121.2,11.7,0.0,47732.2,270806.6,0.0,26983.4,473.2,47248.3,0.0,1.0,1684.0,1.153,1.153,90.0,0.0,90.0,1.141,0.0,0.0,0.0,0.0,90.0,1599.8,0.0,0.0,1.0,0.0,0.019,1990.0
206,2020-08-12,206,Other high contact ,2494104.8,2446843.6,1140.5,11.7,0.0,47733.4,272814.6,0.0,27090.7,473.2,47249.4,0.0,1.0,2008.0,1.153,1.153,107.3,0.0,107.3,1.141,0.0,0.0,0.0,0.0,107.3,1907.6,0.0,0.0,1.0,0.0,0.019,1991.0
207,2020-08-13,207,Other high contact ,2494104.8,2446842.5,1141.2,11.7,0.0,47734.5,274477.1,0.0,27179.5,473.2,47250.6,0.0,1.0,1662.5,1.153,1.153,88.8,0.0,88.8,1.141,0.0,0.0,0.0,0.0,88.8,1579.3,0.0,0.0,1.0,0.0,0.019,1991.0
208,2020-08-14,208,Other high contact ,2494104.7,2446841.3,1145.1,11.7,0.0,47735.7,276179.7,0.0,27270.5,473.3,47251.7,0.0,1.0,1702.6,1.153,1.153,91.0,0.0,91.0,1.141,0.0,0.0,0.0,0.0,91.0,1617.5,0.0,0.0,1.0,0.0,0.019,1991.0
209,2020-08-15,209,Other high contact ,2494104.7,2446840.2,1168.6,11.7,0.0,47736.8,277908.6,0.0,27362.9,473.3,47252.8,0.0,1.0,1728.9,1.153,1.153,92.4,0.0,92.4,1.141,0.0,0.0,0.0,0.0,92.4,1642.5,0.0,0.0,1.0,0.0,0.019,1991.0
210,2020-08-16,210,Other high contact ,2494104.7,2446839.0,1164.1,11.7,0.0,47738.0,279436.7,0.0,27444.6,473.3,47254.0,0.0,1.0,1528.1,1.153,1.153,81.7,0.0,81.7,1.141,0.0,0.0,0.0,0.0,81.7,1451.7,-0.0,0.0,1.0,0.0,0.019,1991.0
211,2020-08-17,211,Other high contact ,2494104.7,2446837.9,1175.4,11.7,0.0,47739.1,281235.1,0.0,27540.7,473.3,47255.1,0.0,1.0,1798.4,1.153,1.153,96.1,0.0,96.1,1.141,0.0,0.0,0.0,0.0,96.1,1708.5,0.0,0.0,1.0,0.0,0.019,1991.0
212,2020-08-18,212,Other high contact ,2494104.7,2446836.7,1188.1,11.7,0.0,47740.3,283076.4,0.0,27639.1,473.3,47256.3,0.0,1.0,1841.3,1.153,1.153,98.4,0.0,98.4,1.141,0.0,0.0,0.0,0.0,98.4,1749.2,0.0,0.0,1.0,0.0,0.019,1992.0
213,2020-08-19,213,Other high contact ,2494104.7,2446835.6,1206.2,11.7,0.0,47741.4,285056.0,0.0,27744.8,473.3,47257.4,0.0,1.0,1979.5,1.153,1.153,105.8,0.0,105.8,1.141,0.0,0.0,0.0,0.0,105.8,1880.6,0.0,0.0,1.0,0.0,0.019,1996.0
214,2020-08-20,214,Other high contact ,2494104.7,2446834.4,1229.8,11.7,0.0,47742.6,287144.3,0.0,27856.4,473.3,47258.5,0.0,1.0,2088.3,1.153,1.153,111.6,0.0,111.6,1.141,0.0,0.0,0.0,0.0,111.6,1983.9,0.0,0.0,1.0,0.0,0.019,1998.0
215,2020-08-21,215,Other high contact ,2494104.7,2446833.3,1258.9,11.7,0.0,47743.7,289355.9,0.0,27974.6,473.3,47259.7,0.0,1.0,2211.6,1.153,1.153,118.2,0.0,118.2,1.141,0.0,0.0,0.0,0.0,118.2,2101.0,0.0,0.0,1.0,0.0,0.019,2000.0
216,2020-08-22,216,Other high contact ,2494104.6,2446832.1,1277.1,11.7,0.0,47744.9,291685.2,0.0,28099.1,473.4,47260.8,0.0,1.0,2329.3,1.153,1.153,124.5,0.0,124.5,1.141,0.0,0.0,0.0,0.0,124.5,2212.9,-0.0,0.0,1.0,0.0,0.019,2000.0
217,2020-08-23,217,Other high contact ,2494104.6,2446831.0,1329.8,11.7,0.0,47746.0,294315.9,0.0,28239.7,473.4,47262.0,0.0,1.0,2630.7,1.153,1.153,140.6,0.0,140.6,1.141,0.0,0.0,0.0,0.0,140.6,2499.2,0.0,0.0,1.0,0.0,0.019,2001.0
218,2020-08-24,218,Other high contact ,2494104.6,2446829.8,1371.0,11.7,0.0,47747.2,296772.7,0.0,28371.0,473.4,47263.1,0.0,1.0,2456.8,1.153,1.153,131.3,0.0,131.3,1.141,0.0,0.0,0.0,0.0,131.3,2334.0,0.0,0.0,1.0,0.0,0.019,2001.0
219,2020-08-25,219,Other high contact ,2494104.6,2446828.7,1412.7,11.7,0.0,47748.3,299264.9,0.0,28504.1,473.4,47264.2,0.0,1.0,2492.1,1.153,1.153,133.2,0.0,133.2,1.141,0.0,0.0,0.0,0.0,133.2,2367.5,0.0,0.0,1.0,0.0,0.019,2002.0
220,2020-08-26,220,Other high contact ,2494104.6,2446827.5,1473.4,11.7,0.0,47749.5,301914.3,0.0,28645.7,473.4,47265.4,0.0,1.0,2649.5,1.153,1.153,141.6,0.0,141.6,1.141,0.0,0.0,0.0,0.0,141.6,2517.0,0.0,0.0,1.0,0.0,0.019,2003.0
221,2020-08-27,221,Other high contact ,2494104.6,2446826.3,1527.8,11.7,0.0,47750.7,304712.1,0.0,28795.2,473.4,47266.5,0.0,1.0,2797.7,1.153,1.153,149.5,0.0,149.5,1.141,0.0,0.0,0.0,0.0,149.5,2657.8,-0.0,0.0,1.0,0.0,0.019,2003.0
222,2020-08-28,222,Other high contact ,2494104.6,2446825.2,1556.5,11.7,0.0,47751.8,307072.4,0.0,28921.4,473.4,47267.7,0.0,1.0,2360.3,1.153,1.153,126.1,0.0,126.1,1.141,0.0,0.0,0.0,0.0,126.1,2242.3,0.0,0.0,1.0,0.0,0.019,2004.0
223,2020-08-29,223,Other high contact ,2494104.6,2446824.0,1613.1,11.7,0.0,47753.0,310092.4,0.0,29082.7,473.4,47268.8,0.0,1.0,3020.1,1.153,1.153,161.4,0.0,161.4,1.141,0.0,0.0,0.0,0.0,161.4,2869.1,-0.0,0.0,1.0,0.0,0.019,2005.0
224,2020-08-30,224,Other high contact ,2494104.6,2446822.9,1671.0,11.7,0.0,47754.1,313242.4,0.0,29251.1,473.4,47270.0,0.0,1.0,3150.0,1.153,1.153,168.3,0.0,168.3,1.141,0.0,0.0,0.0,0.0,168.3,2992.5,0.0,0.0,1.0,0.0,0.019,2005.0
225,2020-08-31,225,Other high contact ,2494104.5,2446821.7,1723.2,11.7,0.0,47755.3,316409.1,0.0,29420.3,473.5,47271.1,0.0,1.0,3166.6,1.153,1.153,169.2,0.0,169.2,1.141,0.0,0.0,0.0,0.0,169.2,3008.3,0.0,0.0,1.0,0.0,0.019,2006.0
226,2020-09-01,226,Other high contact ,2494104.5,2446820.6,1771.2,11.7,0.0,47756.4,319613.2,0.0,29591.5,473.5,47272.2,0.0,1.0,3204.2,1.153,1.153,171.2,0.0,171.2,1.141,0.0,0.0,0.0,0.0,171.2,3044.0,-0.0,0.0,1.0,0.0,0.019,2011.0
227,2020-09-02,227,Other high contact ,2494104.5,2446819.4,1808.0,11.7,0.0,47757.6,322906.6,0.0,29767.5,473.5,47273.4,0.0,1.0,3293.4,1.153,1.153,176.0,0.0,176.0,1.141,0.0,0.0,0.0,0.0,176.0,3128.7,0.0,0.0,1.0,0.0,0.019,2011.0
228,2020-09-03,228,Other high contact ,2494104.5,2446818.3,1859.1,11.7,0.0,47758.7,326296.2,0.0,29948.6,473.5,47274.5,0.0,1.0,3389.5,1.153,1.153,181.1,0.0,181.1,1.141,0.0,0.0,0.0,0.0,181.1,3220.1,0.0,0.0,1.0,0.0,0.019,2013.0
229,2020-09-04,229,Other high contact ,2494104.5,2446817.1,1945.6,11.7,0.0,47759.9,330382.5,0.0,30167.0,473.5,47275.7,0.0,1.0,4086.3,1.153,1.153,218.4,0.0,218.4,1.141,0.0,0.0,0.0,0.0,218.4,3882.0,0.0,0.0,1.0,0.0,0.019,2013.0
230,2020-09-05,230,Other high contact ,2494104.5,2446816.0,1965.8,11.7,0.0,47761.0,333383.6,0.0,30327.4,473.5,47276.8,0.0,1.0,3001.1,1.153,1.153,160.4,0.0,160.4,1.141,0.0,0.0,0.0,0.0,160.4,2851.1,0.0,0.0,1.0,0.0,0.019,2013.0
231,2020-09-06,231,Other high contact ,2494104.5,2446814.8,2018.4,11.7,0.0,47762.2,337137.5,0.0,30528.0,473.5,47277.9,0.0,1.0,3753.9,1.153,1.153,200.6,0.0,200.6,1.141,0.0,0.0,0.0,0.0,200.6,3566.2,0.0,0.0,1.0,0.0,0.019,2013.0
232,2020-09-07,232,Other high contact ,2494104.5,2446813.7,2093.8,11.7,0.0,47763.3,340885.9,0.0,30728.3,473.5,47279.1,0.0,1.0,3748.4,1.153,1.153,200.3,0.0,200.3,1.141,0.0,0.0,0.0,0.0,200.3,3561.0,0.0,0.0,1.0,0.0,0.019,2014.0
233,2020-09-08,233,Other high contact ,2494104.5,2446812.5,2137.4,11.7,0.0,47764.5,344690.8,0.0,30931.6,473.5,47280.2,0.0,1.0,3804.9,1.153,1.153,203.3,0.0,203.3,1.141,0.0,0.0,0.0,0.0,203.3,3614.7,0.0,0.0,1.0,0.0,0.019,2018.0
234,2020-09-09,234,Other high contact ,2494104.4,2446811.4,1970.7,11.7,0.0,47765.6,344690.8,0.0,30931.6,473.6,47281.4,0.0,1.0,0.0,1.153,1.153,0.0,0.0,0.0,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,2019.0
235,2020-09-10,235,Other high contact ,2494104.4,2446810.2,1803.2,11.7,0.0,47766.8,344690.8,0.0,30931.6,473.6,47282.5,0.0,1.0,0.0,1.153,1.153,0.0,0.0,0.0,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,2020.0
236,2020-09-11,236,Other high contact ,2494104.4,2446809.1,1633.6,11.7,0.0,47767.9,344690.8,0.0,30931.6,473.6,47283.7,0.0,1.0,0.0,1.153,1.153,0.0,0.0,0.0,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,2020.0
237,2020-09-12,237,Other high contact ,2494104.4,2446807.9,1459.4,11.7,0.0,47769.1,344690.8,0.0,30931.6,473.6,47284.8,0.0,1.0,0.0,1.153,1.153,0.0,0.0,0.0,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,2020.0
238,2020-09-13,238,Other high contact ,2494104.4,2446806.7,1280.1,11.7,0.0,47770.3,344690.8,0.0,30931.6,473.6,47285.9,0.0,1.0,0.0,1.153,1.153,0.0,0.0,0.0,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,2021.0
239,2020-09-14,239,Other high contact ,2494104.4,2446805.6,1063.9,11.7,0.0,47771.4,344690.8,0.0,30931.6,473.6,47287.1,0.0,1.0,0.0,1.153,1.153,0.0,0.0,0.0,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,2025.0
240,2020-09-15,240,Other high contact ,2494104.4,2446804.4,905.1,11.7,0.0,47772.6,344690.8,0.0,30931.6,473.6,47288.2,0.0,1.0,0.0,1.153,1.153,0.0,0.0,0.0,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,2028.0
241,2020-09-16,241,Other high contact ,2494104.4,2446803.3,706.5,11.7,0.0,47773.7,344690.8,0.0,30931.6,473.6,47289.4,0.0,1.0,0.0,1.153,1.153,0.0,0.0,0.0,1.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,2039.0
0,2020-01-19,0,Rest of population,6073871.0,6073870.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-01-20,1,Rest of population,6073871.0,6073867.2,0.0,3.8,0.0,2.8,0.0,3.8,0.0,0.0,0.0,0.0,1.0,0.0,2.807,2.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2020-01-21,2,Rest of population,6073871.0,6073864.4,0.0,6.6,0.0,5.6,0.0,6.6,0.0,0.0,0.0,0.0,1.0,0.0,2.807,2.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2020-01-22,3,Rest of population,6073871.0,6073861.6,0.0,9.4,0.0,8.4,0.0,9.4,0.0,0.0,0.0,0.0,1.0,0.0,2.807,2.807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-01-23,4,Rest of population,6073871.0,6073858.2,0.0,12.8,0.0,11.8,0.0,12.8,0.0,0.0,0.0,0.0,1.0,0.0,2.807,3.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
