,dates,days,day1,population,susceptibles,isolated,isolatedinfected,infectednotisolated,infected,importedinfections,accumulatedinfected,tested_mit,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,p_case_all_simulated,p_case_all,reff,positive rate,detection rate,actualdeaths,actualcases,actualnewtests_mit,actualnewdeaths,actualnewcases
157,2020-04-28,471,471,8653667.028,8477708.819,15354.994,4687.886,11825.426,16513.311999999998,0.0,177290.181,244087.0,22186.75,1331.972,159444.897,0.0,2.9379999999999997,4135.0,20.0,419.702,1861.179,419.702,620.393,1914.7330000000002,3829.464,3829.464,27.692,444.741,7.366,3682.893,22.236,0.0,0.0,4.8499901676595914e-05,0.02033336947569922,0.0,0.0,0.3812396931639153,0.15003458282950424,0.0,1183.893,25316.607,4135.0,41.143,452.107
158,2020-04-29,474,474,8653639.277,8477322.7,14730.629,4208.068,10883.946,15092.014000000001,0.0,177676.3,248308.99899999998,22782.643,1359.723,161224.56300000002,0.0,2.9379999999999997,4222.0,20.0,386.12,1787.6779999999999,386.12,595.893,1779.668,3559.335,3559.335,27.75,408.066,7.613,3806.321,20.403,0.0,0.0,4.461937777164408e-05,0.020374847085274452,0.0,0.0,0.3837658777682024,0.1411399810516343,0.0,1223.286,25732.286,4222.0,39.393,415.679
159,2020-04-30,477,477,8653612.031,8476967.634,14098.914,3730.506,10054.748,13785.254,0.0,178031.366,252730.0,23345.106,1386.969,162859.144,0.0,2.9379999999999997,4421.0,20.0,355.065,1687.393,355.065,562.4649999999999,1634.58,3269.161,3269.161,27.244999999999997,376.17699999999996,8.073,4036.7509999999997,18.808999999999997,0.0,0.0,4.103084338979421e-05,0.02041279368282324,0.0,0.0,0.3863530552284346,0.12722574078262835,0.0,1261.143,26116.536,4421.0,37.857,384.25
160,2020-05-01,480,480,8653585.334999999,8476641.033,13469.124,3261.263,9346.973,12608.235,0.0,178357.967,257144.0,23874.322,1413.665,164336.066,0.0,2.9379999999999997,4414.0,20.0,326.6,1587.643,326.6,529.215,1476.923,2953.8450000000003,2953.8450000000003,26.697,352.573,8.107,4053.321,17.629,0.0,0.0,3.774158194049866e-05,0.0204475133889692,0.0,0.0,0.3885555749873,0.11989465337562302,0.0,1297.536,26477.214,4414.0,36.393,360.679
161,2020-05-02,483,483,8653559.246,8476339.825,12836.913999999999,2831.7290000000003,8700.305,11532.035,0.0,178659.175,261530.0,24382.607,1439.754,165687.387,0.0,2.9379999999999997,4386.0,20.0,301.20799999999997,1524.8580000000002,301.20799999999997,508.28599999999994,1351.319,2702.641,2702.641,26.089,324.46500000000003,8.107,4053.428,16.223,0.0,0.0,3.4807411775591605e-05,0.020479367617655994,0.0,0.0,0.3917886131979308,0.11588828089375283,0.0,1332.143,26809.786,4386.0,34.607,332.571
162,2020-05-03,486,486,8653533.842,8476061.39,12218.518,2519.739,8002.147,10521.886,0.0,178937.61,265897.0,24855.536,1465.1580000000001,166950.566,0.0,2.9379999999999997,4367.0,20.0,278.435,1418.786,278.435,472.928,1263.179,2526.359,2526.359,25.404000000000003,306.35900000000004,8.105,4052.536,15.317,0.0,0.0,3.217587231803652e-05,0.020508667931549065,0.0,0.0,0.3969369179631864,0.10829585527822304,0.0,1365.143,27124.25,4367.0,33.0,314.464
163,2020-05-04,489,489,8653509.22,8475803.06,11641.178,2325.462,7213.189,9538.651000000002,0.0,179195.94,270161.0,25307.643,1489.78,168167.508,0.0,2.9379999999999997,4264.0,20.0,258.33000000000004,1356.321,258.33000000000004,452.10699999999997,1216.942,2433.885,2433.885,24.622999999999998,289.35200000000003,7.933,3966.7129999999997,14.468,0.0,0.0,2.9852628966171024e-05,0.020535733594561303,0.0,0.0,0.4062366890244753,0.10602884615384614,0.0,1396.536,27421.536,4264.0,31.393,297.286
164,2020-05-05,492,492,8653485.48,8475561.949000001,11041.336,2146.87,6447.6669999999995,8594.537,0.0,179437.051,274433.00100000005,25723.322,1513.52,169328.99300000002,0.0,2.9379999999999997,4272.0,20.0,241.10900000000004,1247.036,241.10900000000004,415.679,1161.485,2322.971,2322.971,23.740000000000002,269.01,7.99,3995.0,13.450999999999999,0.0,0.0,2.7862645700076915e-05,0.02056090940595188,0.0,0.0,0.4208062633275068,0.09730313670411984,0.0,1426.25,27698.536,4272.0,29.714,277.0
165,2020-05-06,495,495,8653462.728,8475336.279,10420.311,1986.4189999999999,5711.445,7697.866,0.0,179662.72100000002,278699.0,26107.571,1536.272,170428.582,0.0,2.9379999999999997,4265.999,20.0,225.67000000000002,1152.751,225.67000000000002,384.25,1099.589,2199.1769999999997,2199.1769999999997,22.752000000000002,234.09499999999997,8.047,4023.857,11.705,0.0,0.0,2.6078577685416017e-05,0.0205844128066371,0.0,0.0,0.4397387535714444,0.09007268871839867,0.0,1453.857,27940.679,4266.0,27.607,242.143
166,2020-05-07,498,498,8653441.071,8475126.936999999,9828.171,1840.697,5009.34,6850.036,0.0,179872.063,282970.0,26468.25,1557.929,171464.097,0.0,2.9379999999999997,4271.0,20.0,209.34300000000002,1082.036,209.34300000000002,360.679,1035.5149999999999,2071.031,2071.031,21.657,208.85699999999997,8.108,4054.036,10.443,0.0,0.0,2.419187907820445e-05,0.020606153383025676,0.0,0.0,0.45841291928976724,0.0844483727464294,0.0,1480.25,28157.643,4271.0,26.393,216.964
167,2020-05-08,501,501,8653420.608,8474935.999,9250.751,1705.034,4343.567,6048.601000000001,0.0,180063.001,287281.0,26800.821000000004,1578.392,172436.008,0.0,2.9379999999999997,4311.0,20.0,190.93900000000002,997.7139999999999,190.93900000000002,332.572,971.9110000000001,1943.821,1943.821,20.463,193.782,8.218,4109.0,9.689,0.0,0.0,2.2065147257892315e-05,0.020625902413086542,0.0,0.0,0.473511974091199,0.07714497796334957,0.0,1504.964,28359.643,4311.0,24.714,202.0
168,2020-05-09,504,504,8653401.423,8474762.928,8681.426,1576.8960000000002,3716.301,5293.197,0.0,180236.072,291599.0,27115.285000000003,1597.5769999999998,173345.298,0.0,2.9379999999999997,4318.0,20.0,173.07,943.393,173.07,314.464,909.29,1818.58,1818.58,19.185,175.445,8.269,4134.286,8.773,0.0,0.0,2.0000227834108647e-05,0.0206437314378129,0.0,0.0,0.4904502893053102,0.07282630847614636,0.0,1528.464,28543.357,4318.0,23.5,183.714
169,2020-05-10,507,507,8653383.592,8474607.053,8165.8099999999995,1454.336,3239.003,4693.339,0.0,180391.947,295795.0,27412.571000000004,1615.408,174083.201,0.0,2.9379999999999997,4195.999,20.0,155.875,891.857,155.875,297.286,737.902,1475.804,1475.804,17.832,166.6,8.042,4021.358,8.33,0.0,0.0,1.8013185055624424e-05,0.02065972657970205,0.0,0.0,0.4981794411185725,0.07084987389177166,0.0,1550.357,28718.0,4196.0,21.893,174.643
170,2020-05-11,510,510,8653367.214,8474467.586,7651.381,1335.474,2896.3869999999997,4231.860000000001,0.0,180531.414,300090.0,27689.572,1631.786,174667.767,0.0,2.9379999999999997,4295.0,20.0,139.46800000000002,831.0,139.46800000000002,277.0,584.569,1169.136,1169.136,16.378,158.028,8.258,4128.714,7.902000000000001,0.0,0.0,1.61171942147976e-05,0.020673990086837426,0.0,0.0,0.4943500021267245,0.06449359720605355,0.0,1571.214,28884.286,4295.0,20.857,166.286
171,2020-05-12,513,513,8653352.416,8474343.684,7140.753,1218.267,2674.583,3892.849,0.0,180655.316,304440.0,27931.715,1646.5839999999998,175115.884,0.0,2.9379999999999997,4350.0,20.0,123.90199999999999,726.428,123.90199999999999,242.142,448.115,896.2330000000001,896.2330000000001,14.799,150.332,8.382,4191.286,7.516,0.0,0.0,1.4318381367538654e-05,0.02068663373388259,0.0,0.0,0.4774215491019558,0.055664827586206896,0.0,1590.821,29043.0,4350.0,19.607,158.714
172,2020-05-13,516,516,8653338.877,8474234.453,6648.092000000001,1101.827,2471.1730000000002,3573.001,0.0,180764.547,308971.0,28148.678,1660.123,175531.42200000002,0.0,2.9379999999999997,4531.0,20.0,109.231,650.893,109.231,216.965,415.54,831.0790000000001,831.0790000000001,13.539000000000001,136.836,8.771,4385.392,6.841,0.0,0.0,1.2622988831551338e-05,0.02069772449060647,0.0,0.0,0.45856830154819433,0.04788457294195542,0.0,1608.857,29188.607,4531.0,18.036,145.607
173,2020-05-14,519,519,8653326.219,8474136.457,6180.713,990.48,2285.57,3276.05,0.0,180862.543,313550.999,28350.678,1672.781,175913.713,0.0,2.9379999999999997,4579.999,20.0,97.99600000000001,606.0,97.99600000000001,202.0,382.289,764.579,764.579,12.657,124.357,8.893,4446.75,6.218,0.0,0.0,1.1324662623354175e-05,0.02070761663954784,0.0,0.0,0.44869278551914654,0.044104813123321644,0.0,1625.464,29321.857,4580.0,16.607,133.25
174,2020-05-15,522,522,8653314.027,8474046.607,5742.146000000001,889.392,2112.772,3002.1639999999998,0.0,180952.39299999998,318208.001,28534.394,1684.973,176265.256,0.0,2.9379999999999997,4657.0,20.0,89.85,551.143,89.85,183.715,351.543,703.087,703.087,12.194,113.64500000000001,9.068999999999999,4534.286,5.6819999999999995,0.0,0.0,1.0383305138314725e-05,0.020716620180505553,0.0,0.0,0.44892617458606526,0.0394492162336268,0.0,1641.071,29444.571,4657.0,15.607,122.714
175,2020-05-16,525,525,8653302.389,8473962.125,5330.3240000000005,800.804,1950.843,2751.648,0.0,181036.875,322942.001,28709.035,1696.6109999999999,176588.617,0.0,2.9379999999999997,4734.0,20.0,84.481,523.928,84.481,174.643,323.361,646.721,646.721,11.638,103.901,9.241,4620.857,5.195,0.0,0.0,9.762862338821243e-06,0.02072506610054165,0.0,0.0,0.4605294717929037,0.03689121250528095,0.0,1655.429,29557.714,4734.0,14.357,113.143
176,2020-05-17,528,528,8653291.372,8473882.568,4944.625,724.486,1797.481,2521.966,0.0,181116.432,327765.0,28875.322,1707.6280000000002,176886.838,0.0,2.9379999999999997,4823.0,20.0,79.557,498.85800000000006,79.557,166.286,298.22,596.4399999999999,596.4399999999999,11.018,92.235,9.443,4721.321,4.612,0.0,0.0,9.193842733347405e-06,0.02073301317236634,0.0,0.0,0.4731844124782016,0.03447771096827701,0.0,1669.036,29659.393,4823.0,13.607,101.679
177,2020-05-18,531,531,8653280.996,8473807.502999999,4596.628,660.082,1650.9,2310.982,0.0,181191.497,332472.0,29034.036,1718.004,177162.50999999998,0.0,2.9379999999999997,4707.0,20.0,75.06400000000001,476.14199999999994,75.06400000000001,158.714,275.673,551.346,551.346,10.375,85.526,9.225,4612.251,4.276999999999999,0.0,0.0,8.674628737319234e-06,0.020740513694512182,0.0,0.0,0.48722144958290464,0.033718716804758866,0.0,1681.393,29754.143,4707.0,12.357,94.75
178,2020-05-19,534,534,8653271.258000001,8473736.620000001,4312.996999999999,607.063,1509.297,2116.359,0.0,181262.38,337221.99899999995,29179.643000000004,1727.7420000000002,177418.278,0.0,2.9379999999999997,4750.0,20.0,70.883,436.821,70.883,145.607,255.767,511.53499999999997,511.53499999999997,9.738,81.933,9.317,4658.75,4.0969999999999995,0.0,0.0,8.191468623437435e-06,0.0207476031488114,0.0,0.0,0.5023934975115281,0.030654105263157896,0.0,1692.536,29845.393,4750.0,11.143,91.25
179,2020-05-20,537,537,8653262.147,8473669.655,4067.229,564.798,1370.6979999999999,1935.4969999999998,0.0,181329.345,341980.001,29312.892999999996,1736.853,177656.995,0.0,2.9379999999999997,4757.999,20.0,66.966,399.75100000000003,66.966,133.251,238.719,477.436,477.436,9.11,76.012,9.345,4672.644,3.801,0.0,0.0,7.738815589126286e-06,0.020754310796219543,0.0,0.0,0.5189829795654552,0.02800568053923509,0.0,1702.679,29930.75,4758.0,10.143,85.357
180,2020-05-21,540,540,8653254.754,8473606.397,3834.411,530.059,1237.8690000000001,1767.93,0.0,181392.603,346770.0,29435.608,1744.246,177880.427,0.0,2.9379999999999997,4790.0,20.0,63.257,368.142,63.257,122.714,223.431,446.86199999999997,446.86199999999997,7.393000000000001,69.077,9.423,4711.5,3.4539999999999997,0.0,0.0,7.310197353285965e-06,0.020760784480193056,0.0,0.0,0.5367039418981521,0.025618789144050105,0.0,1711.786,30009.25,4790.0,9.107,78.5
181,2020-05-22,543,543,8653248.897,8473546.682,3627.272,499.925,1114.596,1614.522,0.0,181452.318,351062.0,29548.75,1750.103,178087.693,0.0,2.9379999999999997,4292.0,20.0,59.715,339.428,59.715,113.142,207.26600000000002,414.53200000000004,414.53200000000004,5.857,64.061,8.439,4219.5,3.2030000000000003,0.0,0.0,6.90087627326918e-06,0.020767022552916636,0.0,0.0,0.5547926878667495,0.026361136999068033,0.0,1720.143,30081.75,4292.0,8.357,72.5
182,2020-05-23,546,546,8653244.406,8473490.387,3412.739,471.738,1005.5450000000001,1477.2820000000002,0.0,181508.613,355014.999,29650.428,1754.594,178276.737,0.0,2.9379999999999997,3953.0,20.0,56.295,305.036,56.295,101.679,189.04399999999998,378.089,378.089,4.49,57.617000000000004,7.776,3887.607,2.8810000000000002,0.0,0.0,6.505652372532791e-06,0.020773019987204093,0.0,0.0,0.5716071812964619,0.025721983303819883,0.0,1727.571,30147.143,3953.0,7.429,65.393
183,2020-05-24,549,549,8653240.243999999,8473437.44,3202.291,445.129,909.585,1354.712,0.0,181561.56,358887.0,29745.178999999996,1758.756,178448.09100000001,0.0,2.9379999999999997,3872.0,20.0,52.946999999999996,284.251,52.946999999999996,94.75,171.353,342.707,342.707,4.163,52.197,7.625,3812.179,2.61,0.0,0.0,6.11874841181169e-06,0.020778667751039506,0.0,0.0,0.5862537572561548,0.02447055785123967,0.0,1734.571,30206.964,3872.0,7.0,59.821
184,2020-05-25,552,552,8653236.412,8473387.701000001,3003.877,419.80199999999996,826.49,1246.292,0.0,181611.299,362656.001,29836.428,1762.5880000000002,178602.41999999998,0.0,2.9379999999999997,3769.0,20.0,49.736999999999995,273.75,49.736999999999995,91.251,154.329,308.658,308.658,3.83,49.074999999999996,7.4239999999999995,3712.499,2.4539999999999997,0.0,0.0,5.747791650650673e-06,0.020783982135353683,0.0,0.0,0.5986197456133875,0.02421093128150703,0.0,1740.964,30263.464,3769.0,6.393,56.5
185,2020-05-26,555,555,8653232.89,8473340.943,2826.757,395.678,755.7660000000001,1151.444,0.0,181658.057,366230.001,29921.786,1766.1100000000001,178740.503,0.0,2.9379999999999997,3574.0,20.0,46.759,256.072,46.759,85.358,138.084,276.169,276.169,3.5220000000000002,46.423,7.04,3520.536,2.3209999999999997,0.0,0.0,5.403645157180092e-06,0.020788987108839967,0.0,0.0,0.6091351381395882,0.02388304420817012,0.0,1746.607,30316.929,3574.0,5.643,53.464
186,2020-05-27,558,558,8653229.65,8473296.822,2665.81,372.832,696.819,1069.651,0.0,181702.178,369841.001,30000.286,1769.35,178863.177,0.0,2.9379999999999997,3611.0,20.0,44.12,235.5,44.12,78.5,122.673,245.34699999999998,245.34699999999998,3.24,41.769,7.124,3562.107,2.088,0.0,0.0,5.098674342937379e-06,0.020793719256023673,0.0,0.0,0.6187064752896037,0.021739130434782608,0.0,1751.857,30365.821,3611.0,5.25,48.893
187,2020-05-28,561,561,8653226.662,8473255.024,2518.19,351.373,648.942,1000.315,0.0,181743.976,373268.0,30072.786,1772.338,178971.323,0.0,2.9379999999999997,3427.0,20.0,41.798,217.5,41.798,72.5,108.148,216.29399999999998,216.29399999999998,2.988,36.446,6.7669999999999995,3383.786,1.822,0.0,0.0,4.830336894276999e-06,0.020798211468368445,0.0,0.0,0.6267725666415079,0.021155529617741465,0.0,1756.536,30409.036,3427.0,4.679,43.214
188,2020-05-29,564,564,8653223.9,8473215.235,2377.715,331.445,608.871,940.317,0.0,181783.765,377036.0,30138.178,1775.1,179068.347,0.0,2.9379999999999997,3767.999,20.0,39.788000000000004,196.179,39.788000000000004,65.393,97.024,194.048,194.048,2.763,32.652,7.4559999999999995,3727.892,1.6320000000000001,0.0,0.0,4.598055067083148e-06,0.020802497090130767,0.0,0.0,0.6347008508832661,0.017354834754467825,0.0,1760.714,30449.143,3768.0,4.179,40.107
189,2020-05-30,567,567,8653221.338,8473177.16,2254.611,313.227,573.645,886.8710000000001,0.0,181821.84,380989.999,30198.0,1777.6620000000003,179157.307,0.0,2.9379999999999997,3953.999,20.0,38.076,179.465,38.076,59.821,88.959,177.918,177.918,2.563,28.879,7.834,3917.286,1.443,0.0,0.0,4.4002110327158725e-06,0.020806607269982673,0.0,0.0,0.64399444789603,0.015129240042802236,0.0,1764.571,30485.857,3954.0,3.857,36.714
190,2020-05-31,570,570,8653218.945,8473140.511,2142.156,296.927,540.556,837.484,0.0,181858.489,384880.0,30254.5,1780.055,179240.94900000002,0.0,2.9379999999999997,3890.0,20.0,36.647999999999996,169.5,36.647999999999996,56.5,83.643,167.28699999999998,167.28699999999998,2.392,26.467000000000002,7.711,3855.821,1.323,0.0,0.0,4.235186955621403e-06,0.020810571781967085,0.0,0.0,0.6563946296287451,0.014524421593830335,0.0,1768.179,30520.036,3890.0,3.607,34.179
191,2020-06-01,573,573,8653216.707,8473105.024,2031.0210000000002,282.678,509.287,791.965,0.0,181893.976,388747.0,30307.964,1782.2930000000001,179319.717,0.0,2.9379999999999997,3867.0,20.0,35.486999999999995,160.393,35.486999999999995,53.464,78.768,157.536,157.536,2.239,24.115,7.670999999999999,3835.214,1.206,0.0,0.0,4.101018291994567e-06,0.02081441955039668,0.0,0.0,0.6721319755292215,0.01382570468063098,0.0,1771.536,30551.821,3867.0,3.357,31.786
192,2020-06-02,576,576,8653214.629999999,8473070.507,1923.705,270.435,479.65,750.085,0.0,181928.49300000002,392415.0,30356.856999999996,1784.37,179394.036,0.0,2.9379999999999997,3667.9990000000003,20.0,34.516,146.679,34.516,48.893,74.319,148.639,148.639,2.077,23.618000000000002,7.274,3637.107,1.182,0.0,0.0,3.988806643063701e-06,0.020818173442208963,0.0,0.0,0.6902417725991054,0.013329611049512281,0.0,1774.464,30582.714,3668.0,2.929,30.893
193,2020-06-03,579,579,8653212.736,8473036.846,1819.7459999999999,259.976,451.696,711.674,0.0,181962.154,395758.0,30400.070999999996,1786.2640000000001,179464.217,0.0,2.9379999999999997,3343.0,20.0,33.662,129.643,33.662,43.214,70.18,140.359,140.359,1.8940000000000001,23.123,6.6259999999999994,3313.251,1.157,0.0,0.0,3.890115847950418e-06,0.020821849120895117,0.0,0.0,0.7094962019126735,0.012926712533652407,0.0,1777.214,30612.464,3343.0,2.75,29.75
194,2020-06-04,582,582,8653211.019000001,8473003.987,1724.3110000000001,251.03699999999998,425.476,676.514,0.0,181995.013,399153.0,30440.178,1787.981,179530.51799999998,0.0,2.9379999999999997,3395.0,20.0,32.859,120.321,32.859,40.107,66.30199999999999,132.603,132.603,1.717,21.373,6.7330000000000005,3366.893,1.069,0.0,0.0,3.797318697978235e-06,0.020825452147684415,0.0,0.0,0.7285658537739057,0.011813549337260677,0.0,1779.571,30640.571,3395.0,2.357,28.107
195,2020-06-05,585,585,8653209.473,8472971.885,1639.8269999999998,241.469,402.969,644.437,0.0,182027.115,402652.999,30476.893,1789.527,179593.149,0.0,2.9379999999999997,3500.0,20.0,32.101,110.143,30.220999999999997,36.715,62.631,125.261,125.261,1.546,19.088,6.948,3473.964,0.9550000000000001,0.0,0.0,3.7097218205756476e-06,0.02082898704375326,0.0,0.0,0.7471870795748847,0.010490000000000001,0.0,1781.643,30666.607,3500.0,2.071,26.036
196,2020-06-06,588,588,8653208.089000002,8472940.504,1564.3010000000002,231.089,384.224,615.314,0.0,182058.49599999998,406262.00100000005,30511.071000000004,1790.911,179652.272,0.0,2.9379999999999997,3609.0,20.0,31.381,102.535,27.695,34.179,59.123000000000005,118.24600000000001,118.24600000000001,1.384,18.011,7.168,3583.821,0.9,0.0,0.0,3.6265162789615187e-06,0.02083245695075298,0.0,0.0,0.7649996587108371,0.009470490440565254,0.0,1783.464,30691.786,3609.0,1.821,25.179
197,2020-06-07,591,591,8653206.86,8472909.798999999,1491.474,219.676,369.377,589.053,0.0,182089.201,409944.0,30542.857,1792.1399999999999,179708.008,0.0,2.9379999999999997,3682.0,20.0,30.705,95.358,25.234,31.786,55.736,111.471,111.471,1.229,16.255000000000003,7.317,3658.428,0.812,0.0,0.0,3.5483954673423813e-06,0.020835866276748178,0.0,0.0,0.7818905938854398,0.008632808256382402,0.0,1785.036,30715.357,3682.0,1.571,23.571
198,2020-06-08,594,594,8653205.776,8472879.730999999,1425.0,208.90300000000002,356.712,565.616,0.0,182119.269,413650.0,30573.748999999996,1793.224,179760.43,0.0,2.9379999999999997,3705.999,20.0,30.068,92.678,24.714999999999996,30.892000000000003,52.42100000000001,104.844,104.844,1.083,15.062000000000001,7.368,3683.571,0.753,0.0,0.0,3.4747815755629846e-06,0.020839218396971587,0.0,0.0,0.7973961132641226,0.008335674132669762,0.0,1786.536,30737.786,3706.0,1.5,22.429
199,2020-06-09,597,597,8653204.804,8472850.202,1368.683,198.584,346.344,544.927,0.0,182148.798,417675.999,30603.5,1794.196,179809.675,0.0,2.9379999999999997,4025.999,20.0,29.529,89.251,24.197,29.750999999999998,49.245000000000005,98.49,98.49,0.972,13.705,8.008,4004.286,0.685,0.0,0.0,3.4124929050968526e-06,0.020842520902386356,0.0,0.0,0.8128336456075768,0.0073897186760354385,0.0,1788.0,30759.5,4026.0,1.464,21.714
200,2020-06-10,600,600,8653203.912,8472821.124,1324.315,187.288,339.53099999999995,526.819,0.0,182177.876,422160.0,30631.607,1795.0880000000002,179855.96899999998,0.0,2.9379999999999997,4484.0,20.0,29.076999999999998,84.321,22.366,28.107,46.294,92.589,92.589,0.8919999999999999,12.431,8.925,4462.643,0.622,0.0,0.0,3.360258269157034e-06,0.020845780341527675,0.0,0.0,0.8279029419971565,0.00626828724353256,0.9666402998933865,1789.393,30780.857,4484.0,1.393,21.357
201,2020-06-11,603,603,8653203.075,8472792.406,1282.9679999999998,174.40300000000002,336.61400000000003,511.0160000000001,0.0,182206.59399999998,426757.0,30657.643000000004,1795.925,179899.652,0.0,2.9379999999999997,4597.0,20.0,28.718,78.107,19.974,26.035000000000004,43.683,87.366,87.366,0.837,11.597000000000001,9.153,4576.25,0.5800000000000001,0.0,0.0,3.318771066747443e-06,0.020849004401760213,0.0,0.0,0.8429677348654444,0.0056634761801174684,0.9065742739745108,1790.714,30801.607,4597.0,1.321,20.75
202,2020-06-12,606,606,8653202.285999998,8472763.995000001,1249.154,163.029,334.22299999999996,497.25300000000004,0.0,182235.005,431389.001,30682.822,1796.714,179941.037,0.0,2.9379999999999997,4631.999,20.0,28.411,75.536,18.846999999999998,25.179000000000002,41.384,82.768,82.768,0.789,10.382,9.225,4612.392,0.519,0.0,0.0,3.2832931741311664e-06,0.020852198415831653,0.0,0.0,0.8570385699030474,0.0054358820025652,0.8862412445883637,1791.964,30821.214,4632.0,1.25,19.607
203,2020-06-13,609,609,8653201.541,8472735.838,1218.074,152.34300000000002,332.93,485.273,0.0,182263.162,436213.0,30706.393000000004,1797.4589999999998,179980.431,0.0,2.9379999999999997,4824.0,20.0,28.157000000000004,70.714,17.009999999999998,23.572000000000003,39.393,78.787,78.787,0.744,9.032,9.61,4805.357,0.452,0.0,0.0,3.25394015921026e-06,0.020855368055965176,0.0,0.0,0.8703451459281684,0.004886401326699835,0.8371630500408425,1793.179,30839.857,4824.0,1.214,18.643
204,2020-06-14,612,612,8653200.838,8472707.85,1190.7,142.868,331.991,474.861,0.0,182291.15,441279.0,30728.822,1798.1619999999998,180018.12699999998,0.0,2.9379999999999997,5066.0,20.0,27.989,67.286,15.761,22.428,37.698,75.397,75.397,0.7030000000000001,8.834,10.094999999999999,5047.071,0.442,0.0,0.0,3.234525642475329e-06,0.0208585229187535,0.0,0.0,0.884121879876427,0.004427161468614291,0.8013148022437386,1794.25,30858.786,5066.0,1.071,18.929
205,2020-06-15,615,615,8653200.174,8472679.936999999,1163.838,132.496,333.32800000000003,465.82399999999996,0.0,182319.063,446418.0,30750.536,1798.826,180054.413,0.0,2.9379999999999997,5138.999,20.0,27.913,65.142,14.342,21.714,36.285000000000004,72.569,72.569,0.665,8.831,10.238999999999999,5119.929,0.442,0.0,0.0,3.2257430128415747e-06,0.02086167352772024,0.0,0.0,0.8988265954523598,0.004225336490627844,0.7779170995593451,1795.107,30877.857,5139.0,0.857,19.071
206,2020-06-16,618,618,8653199.546,8472652.098000001,1139.304,121.30799999999999,336.593,457.90099999999995,0.0,182346.902,451668.0,30771.893000000004,1799.4540000000002,180089.548,0.0,2.9379999999999997,5250.0,20.0,27.84,64.072,13.009,21.357,35.136,70.272,70.272,0.627,8.681000000000001,10.463000000000001,5230.858,0.433,0.0,0.0,3.217307061047636e-06,0.020864819658927117,0.0,0.0,0.9119875256878671,0.004068,0.7671336206896552,1795.893,30897.0,5250.0,0.786,19.143
207,2020-06-17,621,621,8653198.954,8472624.302,1117.847,111.078,339.852,450.93,0.0,182374.69799999997,457349.0,30792.643,1800.0459999999998,180123.723,0.0,2.9379999999999997,5681.0,20.0,27.796,62.25,12.136,20.751,34.174,68.34899999999999,68.34899999999999,0.593,7.569,11.324,5662.107,0.378,0.0,0.0,3.212222456430533e-06,0.020867964894824027,0.0,0.0,0.9246224469429845,0.0036527019890864286,0.7465462656497338,1796.75,30915.893,5681.0,0.857,18.893
208,2020-06-18,624,624,8653198.395,8472591.317,1099.1390000000001,102.303,347.725,450.028,0.0,182407.683,463680.0,30812.25,1800.605,180157.051,0.0,2.9379999999999997,6331.0,20.0,32.984,58.821,11.199,19.607,33.328,66.656,66.656,0.5589999999999999,5.445,12.626000000000001,6312.929,0.273,0.0,0.0,3.8117697635430216e-06,0.020871713527839435,0.0,0.0,1.0993982596638432,0.003096983099036487,0.5944397283531409,1797.429,30933.964,6331.0,0.679,18.071
209,2020-06-19,627,627,8653197.870000001,8472553.047,1080.094,93.488,361.751,455.24,0.0,182445.953,470284.001,30830.894,1801.1299999999999,180189.583,0.0,2.9379999999999997,6604.0,20.0,38.27,55.928000000000004,10.033,18.642,32.534,65.06700000000001,65.06700000000001,0.525,5.686999999999999,13.171,6585.143,0.28400000000000003,0.0,0.0,4.422642423638465e-06,0.020876076765363506,0.0,0.0,1.260983217643441,0.0028228346456692912,0.48711784687744963,1798.036,30952.821,6604.0,0.607,18.857
210,2020-06-20,630,630,8653197.376,8472509.311,1066.698,86.577,380.123,466.69899999999996,0.0,182489.689,477231.0,30849.821,1801.6240000000003,180221.366,0.0,2.9379999999999997,6946.999,20.0,43.736,56.786,10.097999999999999,18.929000000000002,31.781999999999996,63.566,63.566,0.493,4.6419999999999995,13.858,6928.499,0.23199999999999998,0.0,0.0,5.054316699316671e-06,0.020881075185127038,0.0,0.0,1.405702604890947,0.002724773675654769,0.4328013535760015,1798.607,30971.321,6947.0,0.571,18.5
211,2020-06-21,633,633,8653196.913,8472465.354,1057.138,80.911,398.21099999999996,479.12199999999996,0.0,182533.646,484203.0,30868.893,1802.087,180252.437,0.0,2.9379999999999997,6972.0,20.0,43.957,57.215,10.094,19.072,31.07,62.141999999999996,62.141999999999996,0.46499999999999997,5.952999999999999,13.904,6952.143,0.29700000000000004,0.0,0.0,5.07985666360624e-06,0.02088610265282195,0.0,0.0,1.3761735006950213,0.0027355134825014344,0.43387856314125167,1799.179,30991.179,6972.0,0.571,19.857
