days,dates,day1,compartment,population,susceptibles,isolated,infected,accumulatedinfected,tested_mit,infectednotisolated,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence
117,2020-11-16,117,Rest of population,4541134.0,4464930.5,0.0,1335.28137,76911.5,0.0,1335.3,0.0,709.0,74868.2,0.0,1.0,0.0,237.54739,0.0,0.0,0.0,254.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
118,2020-11-17,118,Rest of population,4541129.0,4464695.2,0.0,1330.94926,77146.8,0.0,1330.9,0.0,714.0,75102.8,0.0,1.0,0.0,235.32033,0.0,0.0,0.0,234.6,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
119,2020-11-18,119,Rest of population,4541124.2,4464461.3,0.0,1343.49034,77380.7,0.0,1343.5,0.0,718.8,75319.4,0.0,1.0,0.0,233.94373,0.0,0.0,0.0,216.6,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
120,2020-11-19,120,Rest of population,4541119.7,4464227.9,0.0,1372.16423,77614.1,0.0,1372.2,0.0,723.3,75519.6,0.0,1.0,0.0,233.36566,0.0,0.0,0.0,200.2,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
121,2020-11-20,121,Rest of population,4541115.5,4463994.4,0.0,1416.07572,77847.6,0.0,1416.1,0.0,727.5,75705.0,0.0,1.0,0.0,233.54237,0.0,0.0,0.0,185.4,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
122,2020-11-21,122,Rest of population,4541111.5,4463759.9,0.0,1474.20531,78082.1,0.0,1474.2,0.0,731.5,75877.4,0.0,1.0,0.0,234.43881,0.0,0.0,0.0,172.3,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
123,2020-11-22,123,Rest of population,4541107.8,4463523.9,0.0,1545.4408,78318.1,0.0,1545.4,0.0,735.2,76038.5,0.0,1.0,0.0,236.0246,0.0,0.0,0.0,161.1,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
124,2020-11-23,124,Rest of population,4541104.3,4463285.6,0.0,1628.61168,78556.4,0.0,1628.6,0.0,738.7,76190.1,0.0,1.0,0.0,238.27398,0.0,0.0,0.0,151.7,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
125,2020-11-24,125,Rest of population,4541101.1,4463044.5,0.0,1722.50489,78797.5,0.0,1722.5,0.0,741.9,76334.2,0.0,1.0,0.0,241.16023,0.0,0.0,0.0,144.1,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
126,2020-11-25,126,Rest of population,4541098.1,4462799.8,0.0,1825.88311,79042.2,0.0,1825.9,0.0,744.9,76472.5,0.0,1.0,0.0,244.65717,0.0,0.0,0.0,138.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
127,2020-11-26,127,Rest of population,4541095.4,4462551.1,0.0,1937.50592,79290.9,0.0,1937.5,0.0,747.6,76606.8,0.0,1.0,0.0,248.74057,0.0,0.0,0.0,134.4,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017
128,2020-11-27,128,Rest of population,4541092.8,4462297.7,0.0,2056.14463,79544.3,0.0,2056.1,0.0,750.2,76739.0,0.0,1.0,0.0,253.38742,0.0,0.0,0.0,132.2,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
129,2020-11-28,129,Rest of population,4541090.5,4462039.1,0.0,2180.59491,79802.9,0.0,2180.6,0.0,752.5,76870.8,0.0,1.0,0.0,258.57541,0.0,0.0,0.0,131.8,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
130,2020-11-29,130,Rest of population,4541088.3,4461774.8,0.0,2309.69251,80067.2,0.0,2309.7,0.0,754.7,77003.8,0.0,1.0,0.0,264.28438,0.0,0.0,0.0,133.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
131,2020-11-30,131,Rest of population,4541086.3,4461504.3,0.0,2442.3286,80337.7,0.0,2442.3,0.0,756.7,77139.7,0.0,1.0,0.0,270.49711,0.0,0.0,0.0,135.9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
132,2020-12-01,132,Rest of population,4541084.5,4461227.1,0.0,2577.4669,80614.9,0.0,2577.5,0.0,758.5,77279.9,0.0,1.0,0.0,277.19872,0.0,0.0,0.0,140.2,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
133,2020-12-02,133,Rest of population,4541082.7,4460942.7,0.0,2714.15798,80899.3,0.0,2714.2,0.0,760.3,77425.8,0.0,1.0,0.0,284.37598,0.0,0.0,0.0,146.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
134,2020-12-03,134,Rest of population,4541081.1,4460650.7,0.0,2851.55004,81191.3,0.0,2851.6,0.0,761.9,77578.9,0.0,1.0,0.0,292.01704,0.0,0.0,0.0,153.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
135,2020-12-04,135,Rest of population,4541079.6,4460350.6,0.0,2988.89635,81491.4,0.0,2988.9,0.0,763.4,77740.1,0.0,1.0,0.0,300.11135,0.0,0.0,0.0,161.2,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
136,2020-12-05,136,Rest of population,4541078.2,4460042.0,0.0,3125.56115,81800.0,0.0,3125.6,0.0,764.8,77910.6,0.0,1.0,0.0,308.64994,0.0,0.0,0.0,170.5,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
137,2020-12-06,137,Rest of population,4541076.8,4459724.3,0.0,3261.02394,82117.7,0.0,3261.0,0.0,766.2,78091.4,0.0,1.0,0.0,317.62554,0.0,0.0,0.0,180.8,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
138,2020-12-07,138,Rest of population,4541075.4,4459397.3,0.0,3394.88168,82444.7,0.0,3394.9,0.0,767.6,78283.2,0.0,1.0,0.0,327.03256,0.0,0.0,0.0,191.8,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
139,2020-12-08,139,Rest of population,4541074.1,4459060.4,0.0,3526.84933,82781.6,0.0,3526.8,0.0,768.9,78486.8,0.0,1.0,0.0,336.867,0.0,0.0,0.0,203.6,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
140,2020-12-09,140,Rest of population,4541072.8,4458713.3,0.0,3656.75924,83128.7,0.0,3656.8,0.0,770.2,78702.7,0.0,1.0,0.0,347.12654,0.0,0.0,0.0,215.9,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
141,2020-12-10,141,Rest of population,4541071.5,4458355.5,0.0,3784.55897,83486.5,0.0,3784.6,0.0,771.5,78931.4,0.0,1.0,0.0,357.81049,0.0,0.0,0.0,228.7,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
142,2020-12-11,142,Rest of population,4541070.1,4457986.6,0.0,3910.30733,83855.4,0.0,3910.3,0.0,772.9,79173.2,0.0,1.0,0.0,368.91959,0.0,0.0,0.0,241.8,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018
143,2020-12-12,143,Rest of population,4541068.7,4457606.1,0.0,4034.16867,84235.9,0.0,4034.2,0.0,774.3,79428.4,0.0,1.0,0.0,380.45591,0.0,0.0,0.0,255.2,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
144,2020-12-13,144,Rest of population,4541067.2,4457213.7,0.0,4156.40573,84628.3,0.0,4156.4,0.0,775.8,79697.1,0.0,1.0,0.0,392.42279,0.0,0.0,0.0,268.7,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
145,2020-12-14,145,Rest of population,4541065.7,4456808.9,0.0,4277.37119,85033.1,0.0,4277.4,0.0,777.3,79979.4,0.0,1.0,0.0,404.82478,0.0,0.0,0.0,282.3,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
146,2020-12-15,146,Rest of population,4541064.1,4456391.2,0.0,4397.49861,85450.8,0.0,4397.5,0.0,778.9,80275.4,0.0,1.0,0.0,417.66762,0.0,0.0,0.0,295.9,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
147,2020-12-16,147,Rest of population,4541062.4,4455960.2,0.0,4517.29252,85881.8,0.0,4517.3,0.0,780.6,80584.8,0.0,1.0,0.0,430.95816,0.0,0.0,0.0,309.5,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
148,2020-12-17,148,Rest of population,4541060.6,4455515.5,0.0,4637.31803,86326.5,0.0,4637.3,0.0,782.4,80907.7,0.0,1.0,0.0,444.70422,0.0,0.0,0.0,322.9,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
149,2020-12-18,149,Rest of population,4541058.6,4455056.6,0.0,4758.19011,86785.4,0.0,4758.2,0.0,784.4,81243.8,0.0,1.0,0.0,458.9145,0.0,0.0,0.0,336.1,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
150,2020-12-19,150,Rest of population,4541056.6,4454583.0,0.0,4880.56265,87259.0,0.0,4880.6,0.0,786.4,81593.0,0.0,1.0,0.0,473.59851,0.0,0.0,0.0,349.2,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
151,2020-12-20,151,Rest of population,4541054.4,4454094.3,0.0,5005.11753,87747.7,0.0,5005.1,0.0,788.6,81955.0,0.0,1.0,0.0,488.76641,0.0,0.0,0.0,362.0,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
152,2020-12-21,152,Rest of population,4541052.1,4453589.8,0.0,5132.55365,88252.2,0.0,5132.6,0.0,790.9,82329.7,0.0,1.0,0.0,504.42892,0.0,0.0,0.0,374.7,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019
153,2020-12-22,153,Rest of population,4541049.7,4453069.2,0.0,5263.57641,88772.8,0.0,5263.6,0.0,793.3,82716.9,0.0,1.0,0.0,520.59722,0.0,0.0,0.0,387.2,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
154,2020-12-23,154,Rest of population,4541047.2,4452532.0,0.0,5398.88744,89310.0,0.0,5398.9,0.0,795.8,83116.3,0.0,1.0,0.0,537.28282,0.0,0.0,0.0,399.4,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
155,2020-12-24,155,Rest of population,4541044.5,4451977.5,0.0,5539.17511,89864.5,0.0,5539.2,0.0,798.5,83527.8,0.0,1.0,0.0,554.4975,0.0,0.0,0.0,411.5,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
156,2020-12-25,156,Rest of population,4541041.6,4451405.2,0.0,5685.10561,90436.8,0.0,5685.1,0.0,801.4,83951.3,0.0,1.0,0.0,572.25317,0.0,0.0,0.0,423.5,0.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
157,2020-12-26,157,Rest of population,4541038.7,4450814.6,0.0,5837.3149,91027.4,0.0,5837.3,0.0,804.3,84386.7,0.0,1.0,0.0,590.56179,0.0,0.0,0.0,435.4,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
158,2020-12-27,158,Rest of population,4541035.6,4450205.2,0.0,5996.40154,91636.8,0.0,5996.4,0.0,807.4,84834.0,0.0,1.0,0.0,609.43526,0.0,0.0,0.0,447.2,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
159,2020-12-28,159,Rest of population,4541032.3,4449576.3,0.0,6162.92039,92265.7,0.0,6162.9,0.0,810.7,85293.1,0.0,1.0,0.0,628.88534,0.0,0.0,0.0,459.1,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
160,2020-12-29,160,Rest of population,4541029.0,4448927.4,0.0,6337.37734,92914.6,0.0,6337.4,0.0,814.0,85764.2,0.0,1.0,0.0,648.92353,0.0,0.0,0.0,471.1,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
161,2020-12-30,161,Rest of population,4541025.5,4448257.8,0.0,6520.22499,93584.2,0.0,6520.2,0.0,817.5,86247.4,0.0,1.0,0.0,669.56101,0.0,0.0,0.0,483.2,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021
162,2020-12-31,162,Rest of population,4541021.8,4447567.0,0.0,6711.8594,94275.0,0.0,6711.9,0.0,821.2,86743.0,0.0,1.0,0.0,690.80856,0.0,0.0,0.0,495.5,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021
163,2021-01-01,163,Rest of population,4541018.1,4446854.4,0.0,6912.61773,94987.6,0.0,6912.6,0.0,824.9,87251.1,0.0,1.0,0.0,712.67646,0.0,0.0,0.0,508.2,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021
164,2021-01-02,164,Rest of population,4541014.2,4446119.2,0.0,7122.777,95722.8,0.0,7122.8,0.0,828.8,87772.3,0.0,1.0,0.0,735.17444,0.0,0.0,0.0,521.1,0.0,0.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021
165,2021-01-03,165,Rest of population,4541010.2,4445360.9,0.0,7342.55371,96481.1,0.0,7342.6,0.0,832.8,88306.8,0.0,1.0,0.0,758.31162,0.0,0.0,0.0,534.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021
166,2021-01-04,166,Rest of population,4541006.1,4444578.8,0.0,7572.10438,97263.2,0.0,7572.1,0.0,836.9,88855.2,0.0,1.0,0.0,782.09644,0.0,0.0,0.0,548.4,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021
167,2021-01-05,167,Rest of population,4541001.8,4443772.2,0.0,7811.52691,98069.8,0.0,7811.5,0.0,841.2,89418.1,0.0,1.0,0.0,806.53658,0.0,0.0,0.0,562.9,0.0,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022
168,2021-01-06,168,Rest of population,4540997.5,4442940.6,0.0,8060.8627,98901.4,0.0,8060.9,0.0,845.5,89996.0,0.0,1.0,0.0,831.63896,0.0,0.0,0.0,577.9,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022
169,2021-01-07,169,Rest of population,4540993.0,4442083.2,0.0,8320.09948,99758.8,0.0,8320.1,0.0,850.0,90589.7,0.0,1.0,0.0,857.40963,0.0,0.0,0.0,593.7,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022
170,2021-01-08,170,Rest of population,4540988.4,4441199.3,0.0,8589.17464,100642.7,0.0,8589.2,0.0,854.6,91199.9,0.0,1.0,0.0,883.85376,0.0,0.0,0.0,610.2,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022
171,2021-01-09,171,Rest of population,4540983.7,4440288.4,0.0,8867.97912,101553.6,0.0,8868.0,0.0,859.3,91827.3,0.0,1.0,0.0,910.97563,0.0,0.0,0.0,627.5,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022
172,2021-01-10,172,Rest of population,4540978.8,4439349.6,0.0,9156.36171,102492.4,0.0,9156.4,0.0,864.2,92472.9,0.0,1.0,0.0,938.7785,0.0,0.0,0.0,645.6,0.0,0.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023
173,2021-01-11,173,Rest of population,4540973.9,4438382.3,0.0,9454.13357,103459.7,0.0,9454.1,0.0,869.1,93137.4,0.0,1.0,0.0,967.26468,0.0,0.0,0.0,664.5,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023
174,2021-01-12,174,Rest of population,4540968.8,4437385.9,0.0,9761.07305,104456.1,0.0,9761.1,0.0,874.2,93821.8,0.0,1.0,0.0,996.43539,0.0,0.0,0.0,684.4,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023
175,2021-01-13,175,Rest of population,4540963.6,4436359.6,0.0,10076.93055,105482.4,0.0,10076.9,0.0,879.4,94527.0,0.0,1.0,0.0,1026.29083,0.0,0.0,0.0,705.2,0.0,0.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023
176,2021-01-14,176,Rest of population,4540958.2,4435302.8,0.0,10401.43338,106539.2,0.0,10401.4,0.0,884.8,95254.0,0.0,1.0,0.0,1056.83005,0.0,0.0,0.0,727.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023
177,2021-01-15,177,Rest of population,4540952.7,4434214.7,0.0,10734.29064,107627.3,0.0,10734.3,0.0,890.3,96003.7,0.0,1.0,0.0,1088.05099,0.0,0.0,0.0,749.7,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
178,2021-01-16,178,Rest of population,4540947.1,4433094.8,0.0,11075.19782,108747.2,0.0,11075.2,0.0,895.9,96777.1,0.0,1.0,0.0,1119.95041,0.0,0.0,0.0,773.4,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
179,2021-01-17,179,Rest of population,4540941.3,4431942.2,0.0,11423.84123,109899.8,0.0,11423.8,0.0,901.7,97575.2,0.0,1.0,0.0,1152.52387,0.0,0.0,0.0,798.1,0.0,0.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
180,2021-01-18,180,Rest of population,4540935.3,4430756.5,0.0,11779.90214,111085.5,0.0,11779.9,0.0,907.7,98399.0,0.0,1.0,0.0,1185.7657,0.0,0.0,0.0,823.8,0.0,0.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024
181,2021-01-19,181,Rest of population,4540929.2,4429536.8,0.0,12143.0605,112305.2,0.0,12143.1,0.0,913.8,99249.4,0.0,1.0,0.0,1219.66893,0.0,0.0,0.0,850.4,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
182,2021-01-20,182,Rest of population,4540922.9,4428282.6,0.0,12512.99834,113559.4,0.0,12513.0,0.0,920.1,100127.4,0.0,1.0,0.0,1254.22534,0.0,0.0,0.0,878.0,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
183,2021-01-21,183,Rest of population,4540916.5,4426993.1,0.0,12889.40259,114848.9,0.0,12889.4,0.0,926.5,101033.9,0.0,1.0,0.0,1289.42531,0.0,0.0,0.0,906.6,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
184,2021-01-22,184,Rest of population,4540909.8,4425667.9,0.0,13271.96753,116174.1,0.0,13272.0,0.0,933.2,101969.9,0.0,1.0,0.0,1325.2579,0.0,0.0,0.0,936.0,0.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026
185,2021-01-23,185,Rest of population,4540902.9,4424306.2,0.0,13660.39668,117535.8,0.0,13660.4,0.0,940.1,102936.4,0.0,1.0,0.0,1361.71073,0.0,0.0,0.0,966.4,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026
186,2021-01-24,186,Rest of population,4540895.9,4422907.4,0.0,14054.40418,118934.6,0.0,14054.4,0.0,947.1,103934.1,0.0,1.0,0.0,1398.76997,0.0,0.0,0.0,997.7,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026
187,2021-01-25,187,Rest of population,4540888.6,4421471.0,0.0,14453.71565,120371.0,0.0,14453.7,0.0,954.4,104963.9,0.0,1.0,0.0,1436.42033,0.0,0.0,0.0,1029.8,0.0,0.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027
188,2021-01-26,188,Rest of population,4540881.1,4419996.3,0.0,14858.06854,121845.7,0.0,14858.1,0.0,961.9,106026.7,0.0,1.0,0.0,1474.645,0.0,0.0,0.0,1062.8,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027
