,dates,days,day1,population,susceptibles,isolated,isolatedinfected,infectednotisolated,infected,importedinfections,accumulatedinfected,tested_mit,confirmed,deaths,recovered,beta,susceptibleprop,newtested_mit,newimportedinfections,newinfected,newisolated,newisolatedinfected,newconfirmed,newrecovered,requireddxtests,actualdxtests,newdeaths,truepositives,falsepositives,truenegatives,falsenegatives,ppv,npv,incidence,prevalence,p_case_all_simulated,p_case_all,reff,positive rate,detection rate,actualdeaths,actualcases,actualnewtests_mit,actualnewdeaths,actualnewcases
286,2020-09-04,858,858,330829068.742,309049032.012,1128353.2999999998,404968.865,1028355.893,1433324.757,0.0,21953966.987999998,77723422.001,5347981.785,173930.258,20346711.973,0.0,2.803,715605.0,20.0,85332.404,142762.179,54282.232,47587.393,97052.881,194105.763,26945.321,869.681,43593.481,1341.341,670670.1780000001,2179.675,0.0,0.0,0.00025793502464726653,0.06583471281051592,0.0,0.0,0.8930188736006044,0.06649952557626064,0.5576708351026886,174946.679,5624227.679,715605.0,943.143,44934.821
287,2020-09-05,861,861,330828212.018,308963561.73300004,1114379.947,397388.267,1024126.654,1421514.921,0.0,22039437.267,78452583.0,5395173.5,174786.98200000002,20443135.364,0.0,2.801,729161.0,20.0,85470.279,141575.143,53811.111,47191.714,96423.393,192846.785,26939.199,856.723,43148.857,1369.286,684642.8570000001,2157.442,0.0,0.0,0.00025835244968572886,0.06609064611397279,0.0,0.0,0.90189287925174,0.06472056788555614,0.5521418035853142,175880.286,5668745.821,729161.0,933.607,44518.143
288,2020-09-06,864,864,330827368.716,308878220.013,1101317.006,390099.571,1020017.1699999999,1410116.741,0.0,22124778.987,79194797.0,5441912.714,175630.284,20539031.961,0.0,2.8000000000000003,742214.0,20.0,85341.719,140217.643,53234.08899999999,46739.214,95896.59700000001,191793.193,26934.078,843.303,42511.28,1396.612,698306.107,2125.565,0.0,0.0,0.0002579645067795522,0.06634623002379929,0.0,0.0,0.907815465045954,0.06297269251186316,0.5476713446561816,176809.179,5712653.714,742214.0,928.893,43907.893
289,2020-09-07,867,867,330826539.232,308793330.046,1089390.81,383304.089,1015303.745,1398607.834,0.0,22209668.954,79935877.0,5488222.25,176459.76799999998,20634601.351999998,0.0,2.8000000000000003,741080.0,20.0,84889.967,138928.60700000002,52730.92,46309.536,95569.39,191138.78,26930.900999999998,829.483,41750.524999999994,1395.867,697933.607,2087.527,0.0,0.0,0.0002565996283039097,0.06660048869461675,0.0,0.0,0.9104407068550712,0.06248925352188697,0.545524254945228,177731.036,5755800.107,741080.0,921.857,43146.393
290,2020-09-08,870,870,330825674.554,308708835.03900003,1078438.631,377418.122,1009422.622,1386840.742,0.0,22294163.961,80663517.0,5533987.464,177324.446,20729998.773,0.0,2.8000000000000003,727640.001,20.0,84495.00899999999,137295.643,52068.43,45765.214,95397.421,190794.842,26929.236,864.679,40814.376000000004,1370.91,685454.7139999999,2040.719,0.0,0.0,0.00025540644363201634,0.06685345550890705,0.0,0.0,0.913893785073124,0.0628954069829924,0.5416321572319142,178630.429,5797985.393,727640.0,899.393,42185.286
291,2020-09-09,873,873,330824776.846,308624708.217,1068454.559,372693.009,1001997.591,1374690.599,0.0,22378290.783,81365042.999,5579292.785,178222.15399999998,20825378.027999997,0.0,2.798,701526.0,20.0,84126.821,135915.965,51657.331000000006,45305.322,95379.255,190758.51,26929.069,897.709,40212.906,1319.986,659993.1070000001,2010.645,0.0,0.0,0.0002542941970732782,0.06710521757363477,0.0,0.0,0.9179536951208902,0.06458110176957091,0.5385360038744362,179515.179,5839518.286,701526.0,884.75,41532.893
292,2020-09-10,876,876,330823848.123,308540939.48,1059701.325,369016.194,993011.6359999999,1362027.831,0.0,22462059.52,82057936.0,5624227.608,179150.877,20920880.812,0.0,2.797,692893.0,20.0,83768.738,134804.464,51232.081000000006,44934.822,95502.783,191005.566,26930.283,928.723,39670.806,1303.836,651918.358,1983.5410000000002,0.0,0.0,0.00025321251317061896,0.06735581116484454,0.0,0.0,0.9225443426346549,0.0648510260603008,0.5364151719702402,180395.857,5880492.929,692893.0,880.679,40974.643
293,2020-09-11,879,879,330822937.401,308457577.998,1051284.856,365443.51,983275.896,1348719.4070000001,0.0,22545421.002,82735061.0,5668745.75,180061.59900000002,21016639.996,0.0,2.797,677125.0,20.0,83361.48300000001,133554.429,50709.547000000006,44518.143,95759.186,191518.37,26932.790999999997,910.722,39092.123999999996,1273.519,636759.357,1954.6060000000002,0.0,0.0,0.000251982174074451,0.06760522586101793,0.0,0.0,0.9271181526047397,0.06574582684142513,0.5340373203293419,181271.071,5920858.571,677125.0,875.214,40365.643
294,2020-09-12,882,882,330822040.344,308374718.847,1042218.27,361592.651,972926.71,1334519.361,0.0,22628280.152999997,83399873.0,5712653.643,180958.65600000002,21112802.135,0.0,2.797,664812.0,20.0,82859.15,131723.679,49960.253,43907.893,96162.139,192324.276,26936.727,897.0580000000001,38831.61,1249.462,624730.929,1941.5810000000001,0.0,0.0,0.00025046441861564073,0.06785316200111248,0.0,0.0,0.9313369939186666,0.06604557829882733,0.5299100099385523,182135.714,5960939.643,664812.0,864.643,40081.071
295,2020-09-13,885,885,330821152.776,308292487.866,1032217.704,357424.758,961694.4569999999,1319119.214,0.0,22710511.134,84052040.999,5755800.036,181846.224,21209545.695,0.0,2.795,652168.0,20.0,82230.981,129439.179,49066.195999999996,43146.393,96743.561,193487.122,26942.402000000002,887.567,38657.570999999996,1224.571,612285.858,1932.879,0.0,0.0,0.0002485662730752856,0.06809922739509412,0.0,0.0,0.9350669006326824,0.06615840243618208,0.5246975346189777,182992.929,6000821.786,652168.0,857.214,39882.143
296,2020-09-14,888,888,330820271.05,308211012.20600003,1020615.825,352659.848,949562.242,1302222.09,0.0,22791986.794,84704026.0,5797985.322,182727.95,21307036.753,0.0,2.794,651985.0,20.0,81475.659,126555.85699999999,47966.011,42185.285,97491.058,194982.115,26949.694,881.726,38568.652,1224.384,612191.964,1928.432,0.0,0.0,0.0002462837562565379,0.06834302738535285,0.0,0.0,0.9384995803595989,0.06470284592436944,0.5177654960728824,183848.5,6040614.821,651985.0,855.571,39793.036
297,2020-09-15,891,891,330819395.268,308130352.775,1008681.0530000001,347850.567,935680.688,1283531.2550000001,0.0,22872646.225,85378081.0,5839518.214,183603.732,21405511.237999998,0.0,2.794,674055.0,20.0,80659.432,124598.679,47259.15,41532.893000000004,98474.486,196948.97100000002,26959.285,875.7819999999999,38404.201,1268.7640000000001,634382.0349999999,1920.21,0.0,0.0,0.00024381711941241235,0.06858437811549528,0.0,0.0,0.94262720544347,0.06161647491673529,0.5149167551787373,184703.321,6080287.786,674055.0,854.821,39672.964
298,2020-09-16,894,894,330818525.168,308050559.27099997,996442.5460000001,342815.297,925596.553,1268411.849,0.0,22952439.729000002,86028194.999,5880492.857000001,184473.832,21499554.047,0.0,2.794,650114.001,20.0,79793.504,122923.92800000001,46622.059,40974.642,94042.809,188085.617,26916.398,870.1020000000001,38259.233,1221.2669999999998,610633.5,1912.962,0.0,0.0,0.0002412002289154707,0.06882312858821228,0.0,0.0,0.9436229730458787,0.06302685673123966,0.5135084931224476,185546.286,6119768.286,650114.0,842.964,39480.5
299,2020-09-17,897,897,330817659.82,307971703.41400003,983482.4029999999,337525.196,919602.537,1257127.733,0.0,23031295.586000003,86995081.999,5920858.5,185339.18,21588828.672000002,0.0,2.793,966887.0,20.0,78855.857,121096.92800000001,45941.979,40365.643,89274.625,178549.251,26870.234,865.347,37649.377,1854.766,927382.858,1882.468,0.0,0.0,0.00023836652808349463,0.06905905935744372,0.0,0.0,0.9409050679180266,0.04174804604881439,0.5118915009699279,186380.643,6159272.429,966887.0,834.357,39504.143
300,2020-09-18,900,900,330816797.425,307893858.244,970912.075,332451.46499999997,917425.522,1249876.987,0.0,23109140.756,87993659.0,5960939.5709999995,186201.575,21673062.194,0.0,2.7910000000000004,998577.0,20.0,77845.169,120243.214,45635.816999999995,40081.070999999996,84233.522,168467.043,26821.41,862.394,37601.528,1918.115,959057.358,1880.0769999999998,0.0,0.0,0.0002353120204473547,0.0692919445428006,0.0,0.0,0.9342339663383209,0.04013818764101316,0.5148819318511596,187209.964,6198792.071,998577.0,829.321,39519.643
301,2020-09-19,903,903,330815936.582,307817166.21999997,959566.04,327922.495,913216.4010000001,1241138.896,0.0,23185832.78,89073155.0,6000821.715,187062.418,21757631.466,0.0,2.7910000000000004,1079496.0,20.0,76692.02399999999,119646.428,45431.283,39882.143,84569.272,169138.543,26824.692,860.8429999999998,37380.071,2080.073,1040035.8570000001,1869.0040000000001,0.0,0.0,0.0002318268726482292,0.06952134954447471,0.0,0.0,0.926874795163941,0.036945151255771205,0.5200298664695562,188029.714,6238252.214,1079496.0,819.75,39460.143
302,2020-09-20,906,906,330815075.904,307741317.093,950224.7490000001,324183.082,907238.349,1231421.4309999999,0.0,23261681.907,90233901.0,6040614.75,187923.096,21842337.38,0.0,2.7910000000000004,1160746.0010000002,20.0,75849.12700000001,119379.10700000002,45326.782,39793.036,84705.914,169411.828,26826.032,860.6800000000001,37373.274000000005,2242.261,1121130.464,1868.663,0.0,0.0,0.00022927953568237878,0.06974820826393,0.0,0.0,0.9239216375145255,0.034282294288085165,0.5246340673110186,188841.429,6277867.75,1160746.0,811.714,39615.536
303,2020-09-21,909,909,330814214.11,307665976.91999996,943390.618,321350.586,899970.7210000001,1221321.307,0.0,23337022.08,91417988.0,6080287.714,188784.89,21926915.884,0.0,2.79,1184087.0,20.0,75340.17300000001,119018.89300000001,45133.515,39672.965,84578.504,169157.007,26824.796000000002,861.7939999999999,37888.894,2287.8199999999997,1143910.287,1894.444,0.0,0.0,0.0002277416440605192,0.06997352653747492,0.0,0.0,0.9253114545065413,0.03350510984412463,0.5265844690853044,189652.107,6318044.464,1184087.0,810.679,40176.714
304,2020-09-22,912,912,330813350.003,307586256.832,937925.0900000001,319465.211,896581.286,1216046.496,0.0,23416742.167999998,92601726.0,6119768.214000001,189648.997,22011046.674,0.0,2.789,1183738.0,20.0,79720.08799999999,118441.501,45373.774,39480.5,84130.791,168261.581,26820.436,864.108,37862.18,2287.178,1143588.6430000002,1893.1090000000002,0.0,0.0,0.00024098207644666407,0.07021207932143415,0.0,0.0,0.983351643159539,0.03335239723655065,0.49523904188364676,190455.679,6358193.821,1183738.0,803.571,40149.357
305,2020-09-23,915,915,330812482.259,307502366.86800003,934195.963,317897.744,897431.606,1215329.352,0.0,23500632.132,93845708.0,6159272.357,190516.74099999998,22094786.039,0.0,2.7880000000000003,1243982.0,20.0,83889.964,118512.428,45054.595,39504.142,83739.366,167478.72999999998,26816.625,867.7429999999999,37559.041,2408.0299999999997,1204014.929,1877.9519999999998,0.0,0.0,0.0002535876621920233,0.0704632280856622,0.0,0.0,1.0353979009304797,0.03175620065242102,0.4709042669275671,191255.214,6398160.893,1243982.0,799.536,39967.071
306,2020-09-24,918,918,330811609.268,307414521.878,932330.078,317356.668,901570.2139999999,1218926.881,0.0,23588477.122,94809852.999,6198792.0,191389.73200000002,22178160.509,0.0,2.7880000000000003,964145.0,20.0,87844.99,118558.929,45400.903000000006,39519.643,83374.47,166748.94,26813.073,872.99,38171.928,1848.249,924124.821,1908.596,0.0,0.0,0.0002655438549885783,0.07072631895165851,0.0,0.0,1.0810122170076253,0.04098931488520917,0.44987930444297386,192047.321,6438181.071,964145.0,792.107,40020.179
307,2020-09-25,921,921,330810729.533,307327401.428,931134.51,316854.36199999996,905293.645,1222148.008,0.0,23675597.572,95800486.0,6238252.142000001,192269.467,22261180.097999997,0.0,2.787,990633.0,20.0,87120.45,118380.429,45133.511,39460.143,83019.589,166039.178,26809.618000000002,879.735,38191.026,1901.083,950540.8929999999,1909.552,0.0,0.0,0.0002633543661748411,0.07098720207216684,0.0,0.0,1.069270449606624,0.039833261157260054,0.4529377775252538,192838.5,6478273.179,990633.0,791.179,40092.107
308,2020-09-26,924,924,330809840.924,307240632.362,930998.398,316548.38399999996,908864.1039999999,1225412.489,0.0,23762366.638,96744450.0,6277867.678,193158.076,22343796.074,0.0,2.786,943964.0,20.0,86769.06599999999,118846.60800000001,45125.304,39615.536,82615.977,165231.952,26805.686999999998,888.609,38309.020000000004,1807.6950000000002,903847.2860000001,1915.451,0.0,0.0,0.00026229288027720504,0.07124699947307422,0.0,0.0,1.062120715826979,0.04196721061396409,0.4565628953525903,193622.536,6518389.893,943964.0,784.036,40116.714
309,2020-09-27,927,927,330808992.305,307153806.849,932811.688,316969.476,912301.769,1229271.245,0.0,23849192.151,97641746.0,6318044.392,194006.695,22425914.211,0.0,2.785,897296.0,20.0,86825.512,120530.14300000001,45747.875,40176.714,82118.137,164236.274,26800.838,848.6199999999999,38517.801,1714.1290000000001,857064.072,1925.891,0.0,0.0,0.00026246418331926245,0.07150708114424635,0.0,0.0,1.0594754292816797,0.044775318289616804,0.462729364613479,194401.679,6558621.821,897296.0,779.143,40231.929
310,2020-09-28,930,930,330808186.712,307066609.194,934901.627,317551.57999999996,916616.1429999999,1234167.723,0.0,23936389.806,98527465.99900001,6358193.75,194812.288,22507409.795,0.0,2.785,885720.0,20.0,87197.65400000001,120448.072,45715.619,40149.358,81495.584,162991.169,26794.772,805.592,38535.047999999995,1690.988,845493.9650000001,1926.753,0.0,0.0,0.0002635897704548463,0.07176840982677767,0.0,0.0,1.0597950226899593,0.04532962787336856,0.46044080497853757,195175.357,6598847.857,885720.0,773.679,40226.036
311,2020-09-29,933,933,330807426.61,306979079.508,937014.79,317527.41000000003,922662.876,1240190.287,0.0,24023919.492,99455393.0,6398160.821,195572.38999999998,22588156.815,0.0,2.7840000000000003,927927.0,20.0,87529.68400000001,119901.214,45349.604,39967.070999999996,80747.018,161494.038,26787.477,760.102,38471.067,1775.3609999999999,887680.5719999999,1923.554,0.0,0.0,0.0002645940718350066,0.07203087109072687,0.0,0.0,1.0586643628503116,0.04307135259562444,0.4566116221783686,195943.357,6639094.286,927927.0,768.0,40246.429
312,2020-09-30,936,936,330806663.47800004,306891232.648,939219.835,318562.43200000003,928773.493,1247335.926,0.0,24111766.351999998,100389452.0,6438180.999,196335.522,22668094.904,0.0,2.7830000000000004,934059.0,20.0,87846.861,120060.535,46089.616,40020.178,79938.089,159876.18099999998,26779.593,763.1320000000001,38402.869999999995,1787.737,893868.3929999999,1920.1440000000002,0.0,0.0,0.0002655534809257014,0.07229428385317417,0.0,0.0,1.0564138236807268,0.04284544980563326,0.45556753587359256,196707.071,6679284.893,934059.0,763.714,40190.607
313,2020-10-01,939,939,330805899.112,306803081.599,941591.483,319274.205,936368.5,1255642.702,0.0,24199917.401,101316085.0,6478273.108,197099.888,22747174.810000002,0.0,2.782,926633.0009999999,20.0,88151.04800000001,120276.321,46112.674,40092.106,79079.905,158159.811,26771.228,764.365,38480.097,1772.761,886380.142,1924.0049999999999,0.0,0.0,0.00026647362769717406,0.07255861391055012,0.0,0.0,1.0530588979602895,0.04326643445326636,0.4548114504549055,197466.679,6719537.75,926633.0,759.607,40252.857
314,2020-10-02,942,942,330805135.897,306714542.065,944216.2490000001,320395.837,944872.5390000001,1265268.376,0.0,24288456.935000002,102225338.999,6518389.8209999995,197863.103,22825325.456,0.0,2.781,909253.9990000001,20.0,88539.534,120350.14300000001,46255.143,40116.714,78150.64499999999,156301.291,26762.171000000002,763.216,38673.778999999995,1737.6860000000001,868842.535,1933.69,0.0,0.0,0.0002676486075704937,0.07282412277752812,0.0,0.0,1.0496532081190655,0.044120470236172146,0.4530938010132287,198221.357,6759949.214,909254.0,754.679,40411.464
315,2020-10-03,945,945,330804376.721,306625447.494,946724.7220000001,321777.761,954677.014,1276454.776,0.0,24377551.506,103150684.0,6558621.751,198622.27899999998,22902474.452,0.0,2.781,925345.0,20.0,89094.571,120695.786,46507.229999999996,40231.929000000004,77148.996,154297.992,26752.407,759.176,38897.465,1769.3560000000002,884678.1780000001,1944.873,0.0,0.0,0.0002693270623657505,0.07309132202743641,0.0,0.0,1.0469768221541755,0.04347776126741918,0.45156431585489093,198971.25,6800616.036,925345.0,749.893,40666.821
316,2020-10-04,948,948,330803621.078,306535792.231,947541.468,322557.942,966790.292,1289348.233,0.0,24467206.769,104071766.0,6598847.785999999,199377.92200000002,22978480.615,0.0,2.779,921082.0,20.0,89655.265,120678.106,46528.055,40226.034999999996,76006.163,152012.325,26741.265,755.644,39034.175,1760.575,880287.25,1951.7089999999998,0.0,0.0,0.00027102262275073536,0.07336022733946405,0.0,0.0,1.043030067890123,0.04367258832546939,0.4486745424264821,199718.607,6841410.786,921082.0,747.357,40794.75
317,2020-10-05,951,951,330802868.727,306445433.763,948501.0190000001,323293.125,980490.421,1303783.546,0.0,24557565.237,105013595.0,6639094.215,200130.273,23053651.418,0.0,2.779,941829.0,20.0,90358.467,120739.285,46450.803,40246.429000000004,75170.805,150341.608,26733.123,752.351,39505.562,1801.0439999999999,900522.394,1975.278,0.0,0.0,0.0002731489824973969,0.07363126885124245,0.0,0.0,1.0395721047088593,0.04273220404128563,0.4454084972468601,200471.75,6882717.393,941829.0,753.143,41306.607
318,2020-10-06,954,954,330802119.578,306354284.95500004,949838.345,324311.982,995204.819,1319516.801,0.0,24648714.045,105940568.0,6679284.821,200879.42200000002,23128317.822,0.0,2.778,926973.0009999999,20.0,91148.806,120571.822,46368.461,40190.608,74666.40299999999,149332.806,26728.209000000003,749.149,40234.134,1769.938,884968.9280000001,2011.707,0.0,0.0,0.00027553876050213146,0.07390470972250054,0.0,0.0,1.0361611833694264,0.043356826958976344,0.4409340041163019,201233.214,6924721.464,926973.0,761.464,42004.071
319,2020-10-07,957,957,330801374.072,306262221.098,951197.906,324684.07,1007143.9369999999,1331828.007,0.0,24740777.902000003,106950727.0,6719537.679,201624.928,23207324.967,0.0,2.778,1010159.0009999999,20.0,92063.85800000001,120758.571,46461.705,40252.856,79007.146,158014.29200000002,26770.259,745.506,40664.739,1935.118,967559.1429999999,2033.236,0.0,0.0,0.0002783055489363294,0.07418092818640763,0.0,0.0,1.0368890447878982,0.039848039724589855,0.4372275600268674,201988.036,6967321.321,1010159.0,754.821,42599.857
320,2020-10-08,960,960,330800633.059,306169020.51600003,952819.227,325266.957,1015880.887,1341147.843,0.0,24833978.483999997,107970841.001,6759949.143999999,202365.941,23290464.699,0.0,2.7760000000000002,1020114.0009999999,20.0,93200.582,121234.39300000001,46695.562,40411.464,83139.732,166279.463,26810.282,741.014,41468.508,1953.384,976692.1070000001,2073.425,0.0,0.0,0.0002817424535683316,0.07446059675045066,0.0,0.0,1.0423971803681302,0.039614654793861614,0.43359669148847163,202744.929,7010743.214,1020114.0,756.893,43421.893
321,2020-10-09,963,963,330799897.663,306074531.274,955132.1840000001,325977.458,1021864.843,1347842.3020000001,0.0,24928467.726,109028503.00100002,6800615.965,203101.337,23377524.086,0.0,2.7750000000000004,1057662.0,20.0,94489.242,122000.465,46965.644,40666.820999999996,87059.38699999999,174118.774,26848.233,735.396,41705.786,2027.8560000000002,1013928.3570000001,2085.29,0.0,0.0,0.0002856386675677277,0.0747441778660669,0.0,0.0,1.0515611714344306,0.03844973252324466,0.4303857258162786,203495.286,7054476.857,1057662.0,750.357,43733.643
322,2020-10-10,966,966,330799169.021,305978656.71500003,957484.121,326600.94,1030045.952,1356646.893,0.0,25024342.285,110083284.0,6841410.715,203829.979,23463865.414,0.0,2.7750000000000004,1054781.0,20.0,95874.56,122384.25,47130.711,40794.75,86341.32800000001,172682.655,26841.243000000002,728.641,42214.409,2021.092,1010545.5,2110.72,0.0,0.0,0.00028982708839245486,0.07503196691653215,0.0,0.0,1.0600535831544486,0.03867603796427884,0.42550130086646554,204242.464,7098712.357,1054781.0,747.179,44235.5
323,2020-10-11,969,969,330798447.679,305881664.08100003,961388.964,327772.76,1039152.338,1366925.098,0.0,25121334.919,111160530.999,6882717.322,204551.321,23549858.498999998,0.0,2.774,1077247.0,20.0,96992.634,123919.822,47699.875,41306.606999999996,85993.086,171986.17200000002,26837.856,721.341,42609.57,2065.145,1032572.286,2130.4790000000003,0.0,0.0,0.00029320764556343883,0.0753231575686798,0.0,0.0,1.0643520351837157,0.038344601563058425,0.4258736493329998,204992.036,7143387.071,1077247.0,749.571,44674.714
324,2020-10-12,972,972,330797734.082,305783861.46500003,967326.2579999999,329901.524,1048063.564,1377965.089,0.0,25219137.535,112235257.0,6924721.393,205264.918,23635907.527,0.0,2.773,1074726.0,20.0,97802.616,126012.21500000001,48579.566999999995,42004.072,86049.027,172098.055,26838.409,713.598,42921.116,2059.491,1029745.3929999999,2146.055,0.0,0.0,0.000295656849861481,0.07561681970529888,0.0,0.0,1.0646418053048365,0.03908351710110298,0.4294780008747415,205740.714,7188367.679,1074726.0,748.679,44980.607
325,2020-10-13,975,975,330797028.87,305685513.551,975217.612,332632.553,1056557.3960000002,1389189.949,0.0,25317485.449,113326377.00099999,6967321.25,205970.13,23722325.369,0.0,2.7720000000000002,1091120.0,20.0,98347.91500000001,127799.572,49099.489,42599.858,86417.841,172835.68300000002,26842.011,705.213,43301.581,2091.4539999999997,1045726.965,2165.08,0.0,0.0,0.0002973059199955807,0.0759121549694105,0.0,0.0,1.0619272951563805,0.039042321651147446,0.43315466321782214,206474.214,7233760.714,1091120.0,733.5,45393.036
326,2020-10-14,978,978,330796332.695,305586409.88199997,985389.16,336240.826,1064609.717,1400850.544,0.0,25416589.118,114354062.001,7010743.143,206666.305,23809072.270999998,0.0,2.7720000000000002,1027685.0,20.0,99103.669,130265.678,50069.978,43421.893,86746.90299999999,173493.804,26845.225,696.173,44159.483,1963.125,981562.393,2207.974,0.0,0.0,0.0002995911961677499,0.07620980138326984,0.0,0.0,1.0611803246014229,0.04225214243664158,0.43814616994654354,207209.286,7279883.321,1027685.0,735.071,46122.607
327,2020-10-15,981,981,330795646.835,305481310.128,996022.301,340349.356,1077853.837,1418203.1940000001,0.0,25521688.872,115395109.0,7054476.785,207352.16499999998,23896133.512000002,0.0,2.77,1041047.0,20.0,105099.75200000001,131200.929,50804.091,43733.644,87061.242,174122.484,26848.296000000002,685.86,44843.607,1988.429,994214.964,2242.1800000000003,0.0,0.0,0.00031771806251254417,0.07652560409788806,0.0,0.0,1.1116152372732562,0.04200928872567713,0.4161155775134464,207943.607,7326715.357,1041047.0,734.321,46832.036
328,2020-10-16,984,984,330794968.513,305370148.70600003,1007399.377,345260.461,1096063.122,1441323.584,0.0,25632850.294,116413810.0,7098712.285,208030.48699999996,23983496.222,0.0,2.769,1018701.0,20.0,111161.42300000001,132706.501,51876.75,44235.5,87362.709,174725.419,26851.242,678.3240000000001,45600.398,1942.317,971158.2860000001,2280.02,0.0,0.0,0.00033604327024590596,0.07685975370571824,0.0,0.0,1.1568681477982394,0.0434234382807124,0.39793931029472335,208677.321,7374258.071,1018701.0,733.714,47542.714
329,2020-10-17,987,987,330794294.741,305252887.61800003,1019712.2660000001,350949.428,1119213.753,1470163.182,0.0,25750111.382,117593523.0,7143387.0,208704.25900000002,24071243.941999998,0.0,2.769,1179713.001,20.0,117261.08899999999,134024.142,52819.678,44674.714,87747.72,175495.44,26855.001,673.772,45813.477,2263.272,1131636.25,2290.675,0.0,0.0,0.00035448340816098776,0.07721235683039214,0.0,0.0,1.1964089133338125,0.0378691376310432,0.3809849830065965,209414.929,7422334.821,1179713.0,737.607,48076.75
330,2020-10-18,990,990,330793581.8,305134771.385,1031415.905,356455.431,1142813.2480000001,1499268.679,0.0,25868227.615,118929253.999,7188367.606999999,209417.2,24159541.735,0.0,2.7670000000000003,1335731.0,20.0,118116.23300000001,134941.82200000001,53205.877,44980.607,88297.793,176595.586,26860.370000000003,712.941,45933.483,2574.446,1287223.072,2296.675,0.0,0.0,0.00035706930091350403,0.0775674372984464,0.0,0.0,1.1817384834463018,0.033674899362221886,0.3808164708402104,210159.429,7470842.75,1335731.0,744.5,48507.929
331,2020-10-19,993,993,330792831.566,305015228.288,1042275.2829999999,361553.374,1167654.699,1529208.0720000002,0.0,25987770.711999997,120273345.0,7233760.642999999,210167.434,24248395.207000002,0.0,2.766,1344090.9989999998,20.0,119543.098,136179.10700000002,53677.51000000001,45393.036,88853.472,177706.944,26865.792999999998,750.232,46494.487,2590.013,1295006.5,2324.724,0.0,0.0,0.00036138358087771524,0.07792672881079901,0.0,0.0,1.172598093636011,0.03377229371655067,0.37972109439559615,210906.679,7519927.25,1344091.0,747.25,49084.5
332,2020-10-20,996,996,330792045.96500003,304893712.41400003,1053547.352,367194.865,1193193.0929999999,1560387.957,0.0,26109286.586000003,121639645.001,7279883.25,210953.035,24337945.594,0.0,2.765,1366300.0,20.0,121515.87400000001,138367.822,54740.979999999996,46122.608,89550.38699999999,179100.77399999998,26872.592,785.602,47220.751,2632.893,1316446.3569999998,2361.037,0.0,0.0,0.00036734823428268644,0.07829188720499107,0.0,0.0,1.1681313623468323,0.03375730659445217,0.3795603527486458,211650.429,7569780.893,1366300.0,743.75,49853.643
333,2020-10-21,999,999,330791266.841,304769681.242,1064494.9749999999,372713.92,1220592.427,1593306.348,0.0,26233317.758,123001748.0,7326715.286,211732.159,24428279.252,0.0,2.763,1362103.0,20.0,124031.171,140496.107,55589.034,46832.036,90333.658,180667.316,26880.233,779.124,48104.785,2622.75,1311375.4649999999,2405.239,0.0,0.0,0.00037495297921398123,0.07866466925654261,0.0,0.0,1.1676772438240484,0.03438215465350271,0.37758279328024724,212398.071,7620508.429,1362103.0,747.643,50727.536
334,2020-10-22,1002,1002,330790490.861,304643087.38,1076641.183,378436.996,1249446.706,1627883.702,0.0,26359911.619999997,124351873.0,7374258.001,212508.13900000002,24519519.778,0.0,2.763,1350125.0,20.0,126593.862,142628.142,56527.168,47542.714,91240.527,182481.051,26889.078999999998,775.98,49157.581000000006,2596.742,1298370.678,2457.88,0.0,0.0,0.00038270103130986144,0.07904520898693936,0.0,0.0,1.166488691831623,0.03521356466993797,0.375553073813326,213143.929,7672262.75,1350125.0,745.857,51754.321
335,2020-10-23,1005,1005,330789714.376,304513796.00699997,1088887.798,383351.551,1280679.956,1664031.5070000002,0.0,26489202.993,125721051.99900001,7422334.75,213284.624,24611886.861,0.0,2.762,1369178.9989999998,20.0,129291.374,144230.251,56791.306,48076.751000000004,92367.084,184734.169,26900.066,776.485,50333.681,2632.425,1316212.893,2516.6839999999997,0.0,0.0,0.0003908566934854507,0.07943390385812557,0.0,0.0,1.165465077939777,0.035113561510301844,0.3718480940576902,213891.036,7725228.857,1369179.0,747.107,52966.107
336,2020-10-24,1008,1008,330788934.56200004,304381732.98300004,1101113.656,387471.939,1314198.558,1701670.4980000001,0.0,26621266.017,127029743.0,7470842.678,214064.43799999997,24705531.081,0.0,2.7600000000000002,1308691.0,20.0,132063.023,145523.786,56940.065,48507.929000000004,93644.22,187288.44,26912.52,779.813,51843.072,2508.679,1254339.25,2592.154,0.0,0.0,0.00039923651973082345,0.07983097020450809,0.0,0.0,1.1641180518368484,0.037065991131596386,0.3673089400656837,214644.571,7779580.607,1308691.0,753.536,54351.75
337,2020-10-25,1011,1011,330788151.78000003,304246695.916,1114156.304,391901.56200000003,1349006.072,1740907.633,0.0,26756303.084,128277947.0,7519927.179,214847.22,24800548.229000002,0.0,2.7600000000000002,1248204.0,20.0,135037.066,147253.499,57635.498999999996,49084.498999999996,95017.148,190034.296,26925.908,782.783,52841.261,2385.953,1192976.7850000001,2642.064,0.0,0.0,0.0004082282429807528,0.08023702094884022,0.0,0.0,1.163505720581788,0.03932410006697623,0.3634890808424407,215403.321,7834807.821,1248204.0,758.75,55227.214
